influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start,influencer_count,Same,total_people
166785,Dan Fogelberg,Pop/Rock,1960,16281,Tracy Chapman,Pop/Rock,1980,8,True,922
179205,Don McLean,Pop/Rock,1960,16281,Tracy Chapman,Pop/Rock,1980,10,True,922
204386,James Taylor,Pop/Rock,1960,16281,Tracy Chapman,Pop/Rock,1980,52,True,922
232564,John Lennon,Pop/Rock,1950,16281,Tracy Chapman,Pop/Rock,1980,40,True,922
270491,Joni Mitchell,Pop/Rock,1960,16281,Tracy Chapman,Pop/Rock,1980,116,True,922
359966,Rickie Lee Jones,Pop/Rock,1970,16281,Tracy Chapman,Pop/Rock,1980,16,True,922
379125,Neil Young,Pop/Rock,1960,16281,Tracy Chapman,Pop/Rock,1980,148,True,922
696015,Phoebe Snow,Pop/Rock,1970,16281,Tracy Chapman,Pop/Rock,1980,10,True,922
44703,Sweet Honey in the Rock,Religious,1970,16281,Tracy Chapman,Pop/Rock,1980,4,False,54
295545,Richie Havens,Folk,1960,16281,Tracy Chapman,Pop/Rock,1980,14,False,54
626268,Buffy Sainte-Marie,Folk,1950,16281,Tracy Chapman,Pop/Rock,1980,11,False,54
888730,Odetta,Folk,1940,16281,Tracy Chapman,Pop/Rock,1980,25,False,54
29067,The Action,Pop/Rock,1960,16438,Television Personalities,Pop/Rock,1970,10,True,986
100160,The Kinks,Pop/Rock,1960,16438,Television Personalities,Pop/Rock,1970,192,True,986
314600,Love,Pop/Rock,1960,16438,Television Personalities,Pop/Rock,1970,33,True,986
346336,Pink Floyd,Pop/Rock,1960,16438,Television Personalities,Pop/Rock,1970,142,True,986
418740,Sex Pistols,Pop/Rock,1970,16438,Television Personalities,Pop/Rock,1970,153,True,986
423267,Small Faces,Pop/Rock,1960,16438,Television Personalities,Pop/Rock,1970,30,True,986
483587,The Move,Pop/Rock,1960,16438,Television Personalities,Pop/Rock,1970,25,True,986
490004,Ramones,Pop/Rock,1970,16438,Television Personalities,Pop/Rock,1970,127,True,986
582313,The Zombies,Pop/Rock,1960,16438,Television Personalities,Pop/Rock,1970,55,True,986
799053,Donovan,Pop/Rock,1960,16438,Television Personalities,Pop/Rock,1970,38,True,986
840402,The Velvet Underground,Pop/Rock,1960,16438,Television Personalities,Pop/Rock,1970,181,True,986
47033,The Blue Nile,Pop/Rock,1980,16574,Alpha,Electronic,1990,7,False,215
129761,Jimmy Webb,Pop/Rock,1960,16574,Alpha,Electronic,1990,14,False,215
301619,Portishead,Pop/Rock,1990,16574,Alpha,Electronic,1990,27,False,215
334193,New Order,Pop/Rock,1980,16574,Alpha,Electronic,1990,74,False,215
642542,Burt Bacharach,Pop/Rock,1950,16574,Alpha,Electronic,1990,63,False,215
798662,Ennio Morricone,Stage & Screen,1950,16574,Alpha,Electronic,1990,30,False,215
378288,Massive Attack,Electronic,1980,16574,Alpha,Electronic,1990,32,True,32
131841,James Cotton,Blues,1950,16835,The Paul Butterfield Blues Band,Blues,1960,9,True,122
608701,Muddy Waters,Blues,1940,16835,The Paul Butterfield Blues Band,Blues,1960,113,True,122
93322,King Tubby,Reggae,1960,16944,Alpha Blondy,Reggae,1980,26,True,214
138063,Barrington Levy,Reggae,1970,16944,Alpha Blondy,Reggae,1980,12,True,214
160848,Gregory Isaacs,Reggae,1970,16944,Alpha Blondy,Reggae,1980,20,True,214
328014,Peter Tosh,Reggae,1960,16944,Alpha Blondy,Reggae,1980,35,True,214
641994,Burning Spear,Reggae,1970,16944,Alpha Blondy,Reggae,1980,15,True,214
751592,Sly & Robbie,Reggae,1970,16944,Alpha Blondy,Reggae,1980,18,True,214
785380,"Lee ""Scratch"" Perry",Reggae,1960,16944,Alpha Blondy,Reggae,1980,48,True,214
790988,Toots & the Maytals,Reggae,1960,16944,Alpha Blondy,Reggae,1980,33,True,214
836312,Junior Murvin,Reggae,1960,16944,Alpha Blondy,Reggae,1980,7,True,214
13387,Shawn Colvin,Pop/Rock,1970,17387,Sixpence None the Richer,Pop/Rock,1990,11,True,267
41874,The Beach Boys,Pop/Rock,1960,17387,Sixpence None the Richer,Pop/Rock,1990,186,True,267
70027,The Innocence Mission,Pop/Rock,1980,17387,Sixpence None the Richer,Pop/Rock,1990,4,True,267
104455,The La's,Pop/Rock,1980,17387,Sixpence None the Richer,Pop/Rock,1990,5,True,267
120953,Cowboy Junkies,Pop/Rock,1980,17387,Sixpence None the Richer,Pop/Rock,1990,10,True,267
501081,"10,000 Maniacs",Pop/Rock,1980,17387,Sixpence None the Richer,Pop/Rock,1990,14,True,267
564726,The Sundays,Pop/Rock,1980,17387,Sixpence None the Richer,Pop/Rock,1990,6,True,267
784814,The Cranberries,Pop/Rock,1990,17387,Sixpence None the Richer,Pop/Rock,1990,3,True,267
936425,Todd Rundgren,Pop/Rock,1960,17387,Sixpence None the Richer,Pop/Rock,1990,28,True,267
40225,Gladys Knight,R&B;,1950,17748,Patti LaBelle,R&B;,1950,36,True,288
361393,Prince,R&B;,1970,17748,Patti LaBelle,R&B;,1950,90,True,288
575012,Darlene Love,R&B;,1950,17748,Patti LaBelle,R&B;,1950,4,True,288
597309,Tina Turner,R&B;,1950,17748,Patti LaBelle,R&B;,1950,27,True,288
801573,Doris Troy,R&B;,1960,17748,Patti LaBelle,R&B;,1950,7,True,288
806877,Ruth Brown,R&B;,1940,17748,Patti LaBelle,R&B;,1950,22,True,288
830375,Lorraine Ellison,R&B;,1960,17748,Patti LaBelle,R&B;,1950,7,True,288
927555,Aretha Franklin,R&B;,1950,17748,Patti LaBelle,R&B;,1950,95,True,288
418955,The Shangri-Las,Pop/Rock,1960,17748,Patti LaBelle,R&B;,1950,32,False,59
491220,The Ronettes,Pop/Rock,1950,17748,Patti LaBelle,R&B;,1950,27,False,59
33161,Sly & the Family Stone,R&B;,1960,17877,Terence Trent D'Arby,R&B;,1980,67,True,1219
78044,Bill Withers,R&B;,1960,17877,Terence Trent D'Arby,R&B;,1980,33,True,1219
128099,James Brown,R&B;,1950,17877,Terence Trent D'Arby,R&B;,1980,154,True,1219
238115,Sam Cooke,R&B;,1950,17877,Terence Trent D'Arby,R&B;,1980,128,True,1219
316834,Marvin Gaye,R&B;,1950,17877,Terence Trent D'Arby,R&B;,1980,169,True,1219
361393,Prince,R&B;,1970,17877,Terence Trent D'Arby,R&B;,1980,90,True,1219
414251,Otis Redding,R&B;,1960,17877,Terence Trent D'Arby,R&B;,1980,99,True,1219
467203,Michael Jackson,R&B;,1960,17877,Terence Trent D'Arby,R&B;,1980,101,True,1219
590285,Billy Preston,R&B;,1950,17877,Terence Trent D'Arby,R&B;,1980,11,True,1219
607448,Al Green,R&B;,1960,17877,Terence Trent D'Arby,R&B;,1980,78,True,1219
622805,Stevie Wonder,R&B;,1960,17877,Terence Trent D'Arby,R&B;,1980,138,True,1219
677781,Wilson Pickett,R&B;,1950,17877,Terence Trent D'Arby,R&B;,1980,38,True,1219
766094,Commodores,R&B;,1960,17877,Terence Trent D'Arby,R&B;,1980,13,True,1219
821571,Smokey Robinson,R&B;,1950,17877,Terence Trent D'Arby,R&B;,1980,84,True,1219
944349,Cameo,R&B;,1970,17877,Terence Trent D'Arby,R&B;,1980,16,True,1219
754032,The Beatles,Pop/Rock,1960,17877,Terence Trent D'Arby,R&B;,1980,615,False,615
79016,Billie Holiday,Vocal,1930,17929,Patti Austin,R&B;,1950,106,False,214
162930,Eartha Kitt,Vocal,1940,17929,Patti Austin,R&B;,1950,9,False,214
185948,Carmen McRae,Vocal,1940,17929,Patti Austin,R&B;,1950,13,False,214
260038,Dinah Washington,Vocal,1940,17929,Patti Austin,R&B;,1950,45,False,214
368367,Nancy Wilson,Vocal,1950,17929,Patti Austin,R&B;,1950,10,False,214
378624,Quincy Jones,Jazz,1950,17929,Patti Austin,R&B;,1950,31,False,214
164093,Tammi Terrell,R&B;,1960,17929,Patti Austin,R&B;,1950,8,True,40
165011,Dionne Warwick,R&B;,1960,17929,Patti Austin,R&B;,1950,32,True,40
29867,Shirley Bassey,Vocal,1950,17937,Patti LuPone,Vocal,1960,12,True,32
171728,Ethel Merman,Vocal,1930,17937,Patti LuPone,Vocal,1960,9,True,32
273531,Liza Minnelli,Vocal,1940,17937,Patti LuPone,Vocal,1960,11,True,32
314113,Julie Andrews,Stage & Screen,1940,17937,Patti LuPone,Vocal,1960,10,False,31
325401,Petula Clark,Pop/Rock,1930,17937,Patti LuPone,Vocal,1960,21,False,31
81796,Kenny Clarke,Jazz,1930,18137,Paul Motian,Jazz,1950,7,True,149
119629,Joe Lovano,Jazz,1970,18137,Paul Motian,Jazz,1950,4,True,149
290464,Roy Haynes,Jazz,1940,18137,Paul Motian,Jazz,1950,11,True,149
396372,Max Roach,Jazz,1940,18137,Paul Motian,Jazz,1950,28,True,149
490416,Thelonious Monk,Jazz,1940,18137,Paul Motian,Jazz,1950,51,True,149
764702,Bill Evans,Jazz,1950,18137,Paul Motian,Jazz,1950,37,True,149
845443,Philly Joe Jones,Jazz,1940,18137,Paul Motian,Jazz,1950,11,True,149
305501,Roger,R&B;,1970,18176,Teddy Riley,R&B;,1980,6,True,6
103162,Kim Weston,R&B;,1960,18258,Teena Marie,R&B;,1970,5,True,569
290072,Roberta Flack,R&B;,1960,18258,Teena Marie,R&B;,1970,35,True,569
302685,Rufus,R&B;,1960,18258,Teena Marie,R&B;,1970,11,True,569
316834,Marvin Gaye,R&B;,1950,18258,Teena Marie,R&B;,1970,169,True,569
384675,Mary Wells,R&B;,1960,18258,Teena Marie,R&B;,1970,20,True,569
500889,Minnie Riperton,R&B;,1960,18258,Teena Marie,R&B;,1970,32,True,569
594665,Diana Ross,R&B;,1960,18258,Teena Marie,R&B;,1970,52,True,569
597309,Tina Turner,R&B;,1950,18258,Teena Marie,R&B;,1970,27,True,569
802302,Chaka Khan,R&B;,1960,18258,Teena Marie,R&B;,1970,37,True,569
821571,Smokey Robinson,R&B;,1950,18258,Teena Marie,R&B;,1970,84,True,569
834673,Linda Jones,R&B;,1960,18258,Teena Marie,R&B;,1970,2,True,569
927555,Aretha Franklin,R&B;,1950,18258,Teena Marie,R&B;,1970,95,True,569
213212,Janis Ian,Pop/Rock,1960,18258,Teena Marie,R&B;,1970,10,False,10
6334,Tony Bennett,Vocal,1940,18977,Barry Manilow,Pop/Rock,1970,28,False,224
38466,Andy Williams,Vocal,1940,18977,Barry Manilow,Pop/Rock,1970,13,False,224
53739,Bette Midler,Vocal,1970,18977,Barry Manilow,Pop/Rock,1970,16,False,224
98081,Engelbert Humperdinck,Vocal,1950,18977,Barry Manilow,Pop/Rock,1970,13,False,224
106987,"Lambert, Hendricks & Ross",Jazz,1950,18977,Barry Manilow,Pop/Rock,1970,7,False,224
131681,Pat Boone,Vocal,1950,18977,Barry Manilow,Pop/Rock,1970,14,False,224
165011,Dionne Warwick,R&B;,1960,18977,Barry Manilow,Pop/Rock,1970,32,False,224
314155,Peter Allen,Vocal,1950,18977,Barry Manilow,Pop/Rock,1970,1,False,224
344275,Mel Torm脙漏,Vocal,1930,18977,Barry Manilow,Pop/Rock,1970,18,False,224
753985,Steve Lawrence,Vocal,1950,18977,Barry Manilow,Pop/Rock,1970,4,False,224
792507,Frank Sinatra,Vocal,1930,18977,Barry Manilow,Pop/Rock,1970,71,False,224
822777,Liberace,Easy Listening,1940,18977,Barry Manilow,Pop/Rock,1970,7,False,224
70715,Bobby Darin,Pop/Rock,1950,18977,Barry Manilow,Pop/Rock,1970,20,True,876
174557,Carole King,Pop/Rock,1950,18977,Barry Manilow,Pop/Rock,1970,54,True,876
330575,Neil Sedaka,Pop/Rock,1950,18977,Barry Manilow,Pop/Rock,1970,15,True,876
642542,Burt Bacharach,Pop/Rock,1950,18977,Barry Manilow,Pop/Rock,1970,63,True,876
745915,Paul Anka,Pop/Rock,1950,18977,Barry Manilow,Pop/Rock,1970,8,True,876
754032,The Beatles,Pop/Rock,1960,18977,Barry Manilow,Pop/Rock,1970,615,True,876
794449,Frankie Valli,Pop/Rock,1950,18977,Barry Manilow,Pop/Rock,1970,5,True,876
796734,Elton John,Pop/Rock,1960,18977,Barry Manilow,Pop/Rock,1970,76,True,876
864209,Neil Diamond,Pop/Rock,1950,18977,Barry Manilow,Pop/Rock,1970,20,True,876
13384,Tanya Tucker,Country,1970,19241,Patty Loveless,Country,1970,19,True,453
14651,Patsy Cline,Country,1950,19241,Patty Loveless,Country,1970,50,True,453
98189,Kitty Wells,Country,1940,19241,Patty Loveless,Country,1970,33,True,453
132449,Crystal Gayle,Country,1970,19241,Patty Loveless,Country,1970,21,True,453
136640,Tammy Wynette,Country,1960,19241,Patty Loveless,Country,1970,32,True,453
159699,Emmylou Harris,Country,1960,19241,Patty Loveless,Country,1970,39,True,453
175286,Dolly Parton,Country,1950,19241,Patty Loveless,Country,1970,49,True,453
232701,Jeannie C. Riley,Country,1960,19241,Patty Loveless,Country,1970,7,True,453
234325,Loretta Lynn,Country,1960,19241,Patty Loveless,Country,1970,47,True,453
362437,Kathy Mattea,Country,1970,19241,Patty Loveless,Country,1970,10,True,453
389979,Ralph Stanley,Country,1940,19241,Patty Loveless,Country,1970,20,True,453
409968,Reba McEntire,Country,1970,19241,Patty Loveless,Country,1970,20,True,453
490549,Anne Murray,Country,1960,19241,Patty Loveless,Country,1970,12,True,453
837946,Juice Newton,Country,1970,19241,Patty Loveless,Country,1970,6,True,453
838300,June Carter Cash,Country,1950,19241,Patty Loveless,Country,1970,11,True,453
944310,George Jones,Country,1950,19241,Patty Loveless,Country,1970,77,True,453
671156,Hazel Dickens,Folk,1950,19241,Patty Loveless,Country,1970,11,False,50
686897,Linda Ronstadt,Pop/Rock,1960,19241,Patty Loveless,Country,1970,31,False,50
815236,Delbert McClinton,Blues,1970,19241,Patty Loveless,Country,1970,8,False,50
52900,The Lovin' Spoonful,Folk,1960,19297,America,Pop/Rock,1970,21,False,37
274321,"Peter, Paul and Mary",Folk,1960,19297,America,Pop/Rock,1970,10,False,37
823012,Dillard & Clark,Country,1960,19297,America,Pop/Rock,1970,6,False,37
66915,Bob Dylan,Pop/Rock,1960,19297,America,Pop/Rock,1970,389,True,1612
87985,The Hollies,Pop/Rock,1960,19297,America,Pop/Rock,1970,45,True,1612
131581,"Crosby, Stills & Nash",Pop/Rock,1960,19297,America,Pop/Rock,1970,33,True,1612
204386,James Taylor,Pop/Rock,1960,19297,America,Pop/Rock,1970,52,True,1612
209142,George Harrison,Pop/Rock,1950,19297,America,Pop/Rock,1970,13,True,1612
270491,Joni Mitchell,Pop/Rock,1960,19297,America,Pop/Rock,1970,116,True,1612
379125,Neil Young,Pop/Rock,1960,19297,America,Pop/Rock,1970,148,True,1612
631774,The Byrds,Pop/Rock,1960,19297,America,Pop/Rock,1970,158,True,1612
754032,The Beatles,Pop/Rock,1960,19297,America,Pop/Rock,1970,615,True,1612
814852,John Sebastian,Pop/Rock,1960,19297,America,Pop/Rock,1970,6,True,1612
939567,Buffalo Springfield,Pop/Rock,1960,19297,America,Pop/Rock,1970,37,True,1612
179379,Elvin Jones,Jazz,1950,19435,Shelly Manne,Jazz,1940,15,True,44
188202,Don Lamond,Jazz,1940,19435,Shelly Manne,Jazz,1940,1,True,44
396372,Max Roach,Jazz,1940,19435,Shelly Manne,Jazz,1940,28,True,44
66915,Bob Dylan,Pop/Rock,1960,19701,Television,Pop/Rock,1970,389,True,1510
127337,Be Bop Deluxe,Pop/Rock,1970,19701,Television,Pop/Rock,1970,17,True,1510
130932,Crazy Horse,Pop/Rock,1960,19701,Television,Pop/Rock,1970,15,True,1510
224638,John Cale,Pop/Rock,1960,19701,Television,Pop/Rock,1970,14,True,1510
233066,Lou Reed,Pop/Rock,1950,19701,Television,Pop/Rock,1970,58,True,1510
307025,Roky Erickson,Pop/Rock,1960,19701,Television,Pop/Rock,1970,9,True,1510
317417,Quicksilver Messenger Service,Pop/Rock,1960,19701,Television,Pop/Rock,1970,10,True,1510
354105,Jimi Hendrix,Pop/Rock,1960,19701,Television,Pop/Rock,1970,201,True,1510
359016,Richard Thompson,Pop/Rock,1960,19701,Television,Pop/Rock,1970,11,True,1510
379125,Neil Young,Pop/Rock,1960,19701,Television,Pop/Rock,1970,148,True,1510
504928,The 13th Floor Elevators,Pop/Rock,1960,19701,Television,Pop/Rock,1970,20,True,1510
531986,David Bowie,Pop/Rock,1960,19701,Television,Pop/Rock,1970,238,True,1510
562304,The Stooges,Pop/Rock,1960,19701,Television,Pop/Rock,1970,116,True,1510
763301,The Fugs,Pop/Rock,1960,19701,Television,Pop/Rock,1970,24,True,1510
840402,The Velvet Underground,Pop/Rock,1960,19701,Television,Pop/Rock,1970,181,True,1510
866786,New York Dolls,Pop/Rock,1970,19701,Television,Pop/Rock,1970,59,True,1510
175553,John Coltrane,Jazz,1940,19701,Television,Pop/Rock,1970,118,False,130
614339,Albert Ayler,Jazz,1960,19701,Television,Pop/Rock,1970,12,False,130
608945,Brandy,R&B;,1990,19740,Amerie,R&B;,2000,22,True,22
127337,Be Bop Deluxe,Pop/Rock,1970,19892,Tears for Fears,Pop/Rock,1980,17,True,1729
128440,Duran Duran,Pop/Rock,1970,19892,Tears for Fears,Pop/Rock,1980,28,True,1729
137390,The Cure,Pop/Rock,1970,19892,Tears for Fears,Pop/Rock,1980,80,True,1729
154998,Bauhaus,Pop/Rock,1970,19892,Tears for Fears,Pop/Rock,1980,20,True,1729
183858,Gary Numan,Pop/Rock,1970,19892,Tears for Fears,Pop/Rock,1980,46,True,1729
232564,John Lennon,Pop/Rock,1950,19892,Tears for Fears,Pop/Rock,1980,40,True,1729
257544,Van der Graaf Generator,Pop/Rock,1960,19892,Tears for Fears,Pop/Rock,1980,14,True,1729
290812,Joy Division,Pop/Rock,1970,19892,Tears for Fears,Pop/Rock,1980,84,True,1729
346336,Pink Floyd,Pop/Rock,1960,19892,Tears for Fears,Pop/Rock,1980,142,True,1729
531986,David Bowie,Pop/Rock,1960,19892,Tears for Fears,Pop/Rock,1980,238,True,1729
617196,Brian Eno,Pop/Rock,1970,19892,Tears for Fears,Pop/Rock,1980,135,True,1729
749734,Slade,Pop/Rock,1960,19892,Tears for Fears,Pop/Rock,1980,29,True,1729
754032,The Beatles,Pop/Rock,1960,19892,Tears for Fears,Pop/Rock,1980,615,True,1729
809266,Ultravox,Pop/Rock,1970,19892,Tears for Fears,Pop/Rock,1980,30,True,1729
842802,Peter Gabriel,Pop/Rock,1970,19892,Tears for Fears,Pop/Rock,1980,44,True,1729
852855,Roxy Music,Pop/Rock,1970,19892,Tears for Fears,Pop/Rock,1980,103,True,1729
855423,Kate Bush,Pop/Rock,1970,19892,Tears for Fears,Pop/Rock,1980,36,True,1729
895443,The Human League,Pop/Rock,1970,19892,Tears for Fears,Pop/Rock,1980,28,True,1729
3829,T-Bone Walker,Blues,1930,20050,Ten Years After,Pop/Rock,1960,48,False,609
28166,Slim Harpo,Blues,1950,20050,Ten Years After,Pop/Rock,1960,23,False,609
59156,B.B. King,Blues,1940,20050,Ten Years After,Pop/Rock,1960,54,False,609
76881,Jimmy Reed,Blues,1940,20050,Ten Years After,Pop/Rock,1960,55,False,609
176936,Elmore James,Blues,1930,20050,Ten Years After,Pop/Rock,1960,51,False,609
238495,John Mayall,Blues,1950,20050,Ten Years After,Pop/Rock,1960,28,False,609
276085,Howlin' Wolf,Blues,1930,20050,Ten Years After,Pop/Rock,1960,99,False,609
608701,Muddy Waters,Blues,1940,20050,Ten Years After,Pop/Rock,1960,113,False,609
617844,Albert King,Blues,1950,20050,Ten Years After,Pop/Rock,1960,36,False,609
815039,John Lee Hooker,Blues,1940,20050,Ten Years After,Pop/Rock,1960,62,False,609
942529,Buddy Guy,Blues,1950,20050,Ten Years After,Pop/Rock,1960,40,False,609
120521,Chuck Berry,Pop/Rock,1950,20050,Ten Years After,Pop/Rock,1960,159,True,1198
489303,The Yardbirds,Pop/Rock,1960,20050,Ten Years After,Pop/Rock,1960,105,True,1198
754032,The Beatles,Pop/Rock,1960,20050,Ten Years After,Pop/Rock,1960,615,True,1198
894465,The Rolling Stones,Pop/Rock,1960,20050,Ten Years After,Pop/Rock,1960,319,True,1198
81194,"Bobby ""Blue"" Bland",Blues,1950,20278,Teddy Pendergrass,R&B;,1970,21,False,45
100854,Jimmy Witherspoon,Blues,1940,20278,Teddy Pendergrass,R&B;,1970,9,False,45
212612,Johnny Hartman,Vocal,1950,20278,Teddy Pendergrass,R&B;,1970,15,False,45
108826,Jackie Wilson,R&B;,1950,20278,Teddy Pendergrass,R&B;,1970,54,True,664
144458,Curtis Mayfield,R&B;,1950,20278,Teddy Pendergrass,R&B;,1970,73,True,664
148477,Clarence Carter,R&B;,1960,20278,Teddy Pendergrass,R&B;,1970,5,True,664
164594,Ben E. King,R&B;,1950,20278,Teddy Pendergrass,R&B;,1970,20,True,664
168958,Eddie Floyd,R&B;,1950,20278,Teddy Pendergrass,R&B;,1970,8,True,664
198162,Johnnie Taylor,R&B;,1950,20278,Teddy Pendergrass,R&B;,1970,8,True,664
233228,Lou Rawls,R&B;,1950,20278,Teddy Pendergrass,R&B;,1970,13,True,664
238115,Sam Cooke,R&B;,1950,20278,Teddy Pendergrass,R&B;,1970,128,True,664
316834,Marvin Gaye,R&B;,1950,20278,Teddy Pendergrass,R&B;,1970,169,True,664
457807,O.V. Wright,R&B;,1960,20278,Teddy Pendergrass,R&B;,1970,12,True,664
607448,Al Green,R&B;,1960,20278,Teddy Pendergrass,R&B;,1970,78,True,664
821571,Smokey Robinson,R&B;,1950,20278,Teddy Pendergrass,R&B;,1970,84,True,664
838195,Percy Sledge,R&B;,1960,20278,Teddy Pendergrass,R&B;,1970,12,True,664
611877,Tom Lehrer,Comedy/Spoken,1940,20319,Shel Silverstein,Folk,1960,8,False,44
744548,Spike Jones,Comedy/Spoken,1930,20319,Shel Silverstein,Folk,1960,20,False,44
750203,Slim Gaillard,Vocal,1930,20319,Shel Silverstein,Folk,1960,16,False,44
74970,Bob Wills,Country,1930,20403,Tennessee Ernie Ford,Country,1940,40,True,54
246022,Merle Travis,Country,1930,20403,Tennessee Ernie Ford,Country,1940,14,True,54
287604,Louis Jordan,Jazz,1930,20403,Tennessee Ernie Ford,Country,1940,53,False,53
16944,Alpha Blondy,Reggae,1980,20740,Sizzla,Reggae,1990,9,True,167
129817,Shabba Ranks,Reggae,1980,20740,Sizzla,Reggae,1990,13,True,167
138063,Barrington Levy,Reggae,1970,20740,Sizzla,Reggae,1990,12,True,167
165830,Cocoa Tea,Reggae,1970,20740,Sizzla,Reggae,1990,7,True,167
178014,U-Roy,Reggae,1960,20740,Sizzla,Reggae,1990,24,True,167
328014,Peter Tosh,Reggae,1960,20740,Sizzla,Reggae,1990,35,True,167
352171,Richie Spice,Reggae,2000,20740,Sizzla,Reggae,1990,5,True,167
603590,Aswad,Reggae,1970,20740,Sizzla,Reggae,1990,15,True,167
681340,Yellowman,Reggae,1980,20740,Sizzla,Reggae,1990,13,True,167
697350,Ziggy Marley,Reggae,1970,20740,Sizzla,Reggae,1990,5,True,167
751592,Sly & Robbie,Reggae,1970,20740,Sizzla,Reggae,1990,18,True,167
788508,Beenie Man,Reggae,1970,20740,Sizzla,Reggae,1990,7,True,167
798477,Freddie McGregor,Reggae,1960,20740,Sizzla,Reggae,1990,4,True,167
181376,UB40,Pop/Rock,1970,20740,Sizzla,Reggae,1990,8,False,8
13384,Tanya Tucker,Country,1970,20760,Shelby Lynne,Country,1980,19,True,362
14651,Patsy Cline,Country,1950,20760,Shelby Lynne,Country,1980,50,True,362
85410,Billy Joe Royal,Country,1950,20760,Shelby Lynne,Country,1980,3,True,362
136640,Tammy Wynette,Country,1960,20760,Shelby Lynne,Country,1980,32,True,362
142050,Carlene Carter,Country,1970,20760,Shelby Lynne,Country,1980,7,True,362
175286,Dolly Parton,Country,1950,20760,Shelby Lynne,Country,1980,49,True,362
214162,Vince Gill,Country,1970,20760,Shelby Lynne,Country,1980,29,True,362
234325,Loretta Lynn,Country,1960,20760,Shelby Lynne,Country,1980,47,True,362
285272,Rosanne Cash,Country,1970,20760,Shelby Lynne,Country,1980,10,True,362
307875,Nanci Griffith,Country,1970,20760,Shelby Lynne,Country,1980,9,True,362
362437,Kathy Mattea,Country,1970,20760,Shelby Lynne,Country,1980,10,True,362
396676,Randy Travis,Country,1970,20760,Shelby Lynne,Country,1980,35,True,362
409968,Reba McEntire,Country,1970,20760,Shelby Lynne,Country,1980,20,True,362
838300,June Carter Cash,Country,1950,20760,Shelby Lynne,Country,1980,11,True,362
858375,Mary Chapin Carpenter,Country,1980,20760,Shelby Lynne,Country,1980,9,True,362
934069,Brenda Lee,Country,1950,20760,Shelby Lynne,Country,1980,22,True,362
80780,Sheryl Crow,Pop/Rock,1990,20760,Shelby Lynne,Country,1980,17,False,619
96613,Bonnie Raitt,Pop/Rock,1960,20760,Shelby Lynne,Country,1980,29,False,619
159214,Dusty Springfield,Pop/Rock,1950,20760,Shelby Lynne,Country,1980,32,False,619
174122,Lyle Lovett,Pop/Rock,1980,20760,Shelby Lynne,Country,1980,7,False,619
177060,Janis Joplin,Pop/Rock,1960,20760,Shelby Lynne,Country,1980,35,False,619
180228,Elvis Presley,Pop/Rock,1950,20760,Shelby Lynne,Country,1980,166,False,619
184502,Ella Fitzgerald,Vocal,1930,20760,Shelby Lynne,Country,1980,75,False,619
345355,Melissa Etheridge,Pop/Rock,1980,20760,Shelby Lynne,Country,1980,11,False,619
607448,Al Green,R&B;,1960,20760,Shelby Lynne,Country,1980,78,False,619
792507,Frank Sinatra,Vocal,1930,20760,Shelby Lynne,Country,1980,71,False,619
852997,k.d. lang,Pop/Rock,1980,20760,Shelby Lynne,Country,1980,3,False,619
927555,Aretha Franklin,R&B;,1950,20760,Shelby Lynne,Country,1980,95,False,619
51992,Big Star,Pop/Rock,1970,20862,Paul Collins,Pop/Rock,1970,75,True,1038
100160,The Kinks,Pop/Rock,1960,20862,Paul Collins,Pop/Rock,1970,192,True,1038
520975,Tommy James & the Shondells,Pop/Rock,1960,20862,Paul Collins,Pop/Rock,1970,7,True,1038
577627,The Who,Pop/Rock,1960,20862,Paul Collins,Pop/Rock,1970,149,True,1038
754032,The Beatles,Pop/Rock,1960,20862,Paul Collins,Pop/Rock,1970,615,True,1038
52900,The Lovin' Spoonful,Folk,1960,20862,Paul Collins,Pop/Rock,1970,21,False,21
189644,Doris Day,Vocal,1930,20984,Shelley Fabares,Pop/Rock,1940,11,False,11
5953,Alice Cooper,Pop/Rock,1960,21009,Slash,Pop/Rock,1980,68,True,1101
7230,Brian May,Pop/Rock,1960,21009,Slash,Pop/Rock,1980,3,True,1101
55128,Bo Diddley,Pop/Rock,1940,21009,Slash,Pop/Rock,1980,65,True,1101
89021,Jimmy Page,Pop/Rock,1950,21009,Slash,Pop/Rock,1980,14,True,1101
139026,Led Zeppelin,Pop/Rock,1960,21009,Slash,Pop/Rock,1980,221,True,1101
187478,Eric Clapton,Pop/Rock,1960,21009,Slash,Pop/Rock,1980,46,True,1101
240865,Jeff Beck,Pop/Rock,1960,21009,Slash,Pop/Rock,1980,45,True,1101
252184,Johnny Thunders,Pop/Rock,1970,21009,Slash,Pop/Rock,1980,8,True,1101
307135,Rick Nielsen,Pop/Rock,1970,21009,Slash,Pop/Rock,1980,2,True,1101
354105,Jimi Hendrix,Pop/Rock,1960,21009,Slash,Pop/Rock,1980,201,True,1101
467853,Mick Ronson,Pop/Rock,1960,21009,Slash,Pop/Rock,1980,4,True,1101
604852,Aerosmith,Pop/Rock,1970,21009,Slash,Pop/Rock,1980,67,True,1101
749970,Ted Nugent,Pop/Rock,1950,21009,Slash,Pop/Rock,1980,23,True,1101
