A,B,C,D,E,F,G,H,I,J,label
-0.063531657,0.46944446799999995,-0.036014262000000005,-0.34423603399999997,0.25912252,0.282561948,-0.022606226,0.26984113,0.06967934099999999,0.072730263,4
0.08677197099999999,0.759241882,-0.224893583,-0.039463434,0.014047015,0.38770829100000004,0.04573046,-0.05258323,-0.08614864,-0.027622741,1
0.647716679,0.23374914,0.36403122200000004,0.292332305,0.028954882999999997,-0.050622639000000004,-0.19323010399999999,-0.061495138,0.014608838,-0.032444878999999996,0
1.5482442930000002,0.143028138,0.20115750899999998,-0.73779833,0.257362219,-0.30707335199999997,-0.13065849400000001,0.570245592,0.11382407,-0.06087872,0
-3.2889341819999998,-0.46802886,0.189795281,0.061918712,0.33805956600000003,0.138885116,-0.307268037,0.187911131,-0.062530314,-0.072194324,0
-0.201155295,-0.17938094,-0.316789445,0.154397813,0.40513760600000004,0.09868213,-0.403638945,0.378421526,0.053449599,-0.00033908800000000003,0
0.11332397699999999,0.5876379860000001,-0.390459121,-0.038383766,0.091835591,-0.04807532900000001,0.040778954,0.150220252,0.030778371000000002,0.023170827999999997,0
-5.657187199,-0.517167552,0.9928703520000001,0.180421159,0.184457678,-0.65114215,-0.042337625999999996,0.164698481,0.042731212000000005,0.032429409,0
0.240001628,0.48457634899999996,0.5853096329999999,0.603579127,-0.234271972,0.09666875300000001,0.11292414199999999,-0.048626157999999996,-0.132440648,0.075516986,1
2.251117586,-0.8296614459999999,1.509070694,-0.823498732,-0.9283603840000001,-0.194409735,-0.08773763,-0.185242987,0.099049027,-0.091808595,8
0.8466663040000001,0.375532097,-0.48639672700000003,-0.391544856,-0.028025235,-0.168244375,-0.042611787000000005,-0.030190056,0.064010678,-0.053682427000000005,2
1.016162073,0.566633155,-0.211341663,-0.103467801,-0.29954352300000003,0.420071466,-0.063025495,-0.120050651,0.087292336,0.076455464,7
0.042835735,0.327232025,-0.077926987,0.437647158,-0.056479790999999994,0.080440615,0.221177281,-0.040138196,-0.105888594,0.05501398,1
-2.019045216,0.410125729,0.11843040199999999,0.231259441,-0.10020526800000001,-0.120766889,-0.0242655,-0.031846243999999996,0.091162269,0.036547824,0
0.5846707760000001,0.6125888389999999,-0.05372191900000001,0.62876398,-0.208208769,-0.18417196100000002,0.173347786,0.032820059,-0.037938716000000004,0.045715583,0
0.370652894,0.558519283,0.392831693,0.54044812,-0.15314898400000002,0.21254852100000002,0.24509550300000002,-0.042029406,-0.15907806800000002,0.103408681,1
-0.443038376,0.50578819,-0.059811683,-0.09443771699999999,-0.19758602399999997,0.6714573,0.024201897000000003,0.037070862,0.006381455,-0.034566881,1
1.790698127,-0.185037637,-0.027639057,-0.39159694799999994,-0.251343391,-0.0780679,0.094671622,0.45405039,0.056411710999999996,0.044868199000000004,2
1.564557814,0.036974847000000005,-0.23877815,-0.540205067,-0.16573847,-0.043905985,-0.19871776,0.195317358,0.012706115,-0.071344734,2
0.095234488,1.009637332,0.656447984,0.677854382,-0.22727594199999998,0.09351875,0.105180466,0.0058644230000000006,0.104296797,0.007040731,6
-0.203559375,0.348987135,-0.260319681,-0.094638706,0.056669528,0.174401499,0.083770626,-0.067630766,0.036906418999999996,-0.015606018999999999,0
0.812522335,0.277010511,-0.70387203,0.075119586,0.155297051,-0.08663457,0.037205119,-0.062092821,0.066799803,0.031457067000000005,2
-1.284183499,-0.146983857,-0.618958691,-0.016464191,0.19868106,-0.09320231400000001,0.0017261370000000002,-0.116151919,0.032005634,0.022140292000000002,0
1.468252046,0.8300960390000001,0.031326249,0.319272612,-0.24040318100000002,-0.010442587,-0.002411306,-0.021533597,-0.000980645,0.145964324,7
1.061433274,0.31515914100000003,0.153915038,0.15055901300000002,-0.234868616,0.148947535,-0.061730652999999996,-0.024980965,-0.010454765,-0.069429093,1
1.11447686,-0.160595753,-0.5140033970000001,0.325217445,0.10206511300000001,-0.21594980800000002,0.20184041600000002,-0.061413007,-0.010004951,0.04380856599999999,0
-0.20824757100000002,0.722535087,0.515387623,0.63386008,-0.092602733,-0.019458233999999998,0.184769126,-0.003539886,0.045260494000000005,0.028826516,10
1.3431084219999998,-0.106781641,-0.190150885,0.039895533999999996,-0.032903688,-0.20060071,-0.08156761400000001,-0.08405506,-0.047635665,-0.039452383,5
1.08722142,0.784555742,-0.335035862,-0.225123105,0.11068725900000001,0.266012273,-0.049507505,-0.05253729099999999,-0.036723196,0.025215012000000002,7
0.34115220700000004,0.104520763,-0.7153895809999999,0.239784238,0.24486821399999997,-0.11962449800000001,-0.006310195,-0.08516377300000001,0.025933175,0.039318431,0
-0.056258085,0.423580581,-0.549046874,0.174296435,-0.016368935,-0.247810952,0.17988558600000001,0.024741846,-0.070807805,0.02344996,0
1.402649876,-0.128410869,-0.789349538,0.310680672,0.29953139,-0.015369123,0.091103183,0.06872411099999999,-0.00749976,0.035670175,0
0.7727963929999999,0.464176285,-0.38675889799999996,-0.01184578,0.166187798,0.281607282,0.104627699,0.078774478,0.070489463,0.018094005,0
-0.581882538,0.74729775,-0.402157662,-0.21686437600000003,-0.002441095,-0.132459167,-0.030221997,0.0015630529999999998,0.009947188000000001,0.010397369,0
0.532999138,0.249864337,-0.359632647,-0.394703252,-0.005777389,0.139809443,0.064774768,-0.08869093800000001,-0.019008436,0.002433208,0
0.612827314,-0.271993303,-0.340286945,-0.22396211100000002,0.17380111199999998,-0.34561404,-0.045766016,-0.065492645,-0.088803635,-0.013259253,0
0.36941602799999995,0.148922937,-0.418220117,0.050681067,0.11084239800000001,0.165082245,-0.13410255,-0.11841375400000001,0.007916157,-0.08593874,0
0.954464463,0.23341958399999999,-0.076057989,-0.324836956,-0.147531221,0.33054986,0.111648599,-0.071786137,0.072362972,-0.080154166,1
0.461012369,0.278926313,-0.51937524,-0.071709396,0.22147125199999998,-0.035821738,-0.038297114,-0.096360809,0.137027225,0.023083107000000002,2
0.6016185239999999,0.523687569,-0.209122274,-0.403514565,0.058656603,-0.069136708,-0.011252953000000001,0.023238166,0.012163803,-0.030848531000000002,0
-0.73699124,0.538976307,0.949776726,0.239599253,0.20403576699999998,-0.21630037800000002,-0.034694889,-0.04452982,0.12106818,-0.062936462,0
0.219951585,0.519036284,-0.522569237,-0.324462637,-0.139290349,-0.020474793999999998,0.160403347,-0.000785848,0.027440567000000003,0.029022385,0
1.880334699,-0.846816632,0.201103255,-0.25276635199999997,-0.449082428,0.435207689,-0.010982736000000002,-0.06440554700000001,0.027183352999999997,0.079861911,3
1.10228709,0.324303291,-0.030948175,-0.149836952,0.111278145,0.235633709,-0.165733308,-0.107839645,-0.051198400000000005,-0.038909358,1
1.134089783,0.789602145,-0.535751743,-0.16993332,0.071041539,0.23427977,-0.126433193,-0.07544680299999999,0.132761482,0.004697852,7
-1.010960923,0.460675135,-0.028177794,0.08505995599999999,0.187893649,-0.10045100900000001,-0.422870194,-0.048275342,-0.043171789,0.05764237,0
1.9695701,-0.489508802,0.307911553,-0.042207981,-0.29908638600000004,0.15657048699999998,-0.067684484,0.288963191,-0.009117486999999999,-0.012511308,3
-0.173591945,0.38850809299999994,0.013078566000000002,-0.252788871,-0.304116006,-0.055782107000000004,-0.031034613,-0.013057296000000001,-0.021510317999999997,-0.13083608900000002,0
1.55625909,0.44656684,0.563628875,-0.283322181,0.011971922,-0.46593325700000005,-0.163951063,-0.017464029,-0.020926378,-0.001379854,0
-0.551653501,-0.09999730000000001,-0.399006384,0.08572456699999999,0.283732503,0.067066294,-0.064028034,-0.137627741,-0.003465973,-0.047942513,0
-0.221971527,0.7773896090000001,-0.219353098,0.117521662,-0.03016181,0.133114614,0.010797505,-0.002977365,-0.02201655,0.03937968,7
-1.508702261,0.229573315,-0.17937086800000002,0.239212068,0.23218250899999998,-0.101317894,-0.010048889,-0.085240996,0.035461039,0.027845197999999998,0
0.998913968,-0.018889486,-0.052050459,-0.25395757399999996,0.155537405,0.285664481,-0.217268202,0.20852132899999998,-0.050619899,-0.02366066,0
0.38035175,-0.008666791,-0.36708232,-0.493272514,0.216857283,-0.019360642,-0.008465803000000001,-0.119979035,0.026885729,-0.012600977,10
1.315287275,-0.125112744,-0.321953286,-0.188032141,0.24736609399999998,0.293780511,0.083502178,-0.17302657600000002,0.04603545,0.002138891,1
-1.804467185,0.529318715,-0.320349531,-0.260269077,-0.224548368,0.081387131,0.137337822,0.10616887900000001,-0.09744269800000001,0.011738948,0
1.230694585,-0.07665549099999999,-0.429981867,-0.06941291200000001,-0.176838135,-0.151118384,-0.130110838,-0.05529571,-0.045106274,-0.028746037000000002,7
0.15146805300000002,0.10063438699999999,0.099265583,-0.00306295,0.16620495400000002,-0.151968149,-0.152161341,0.030870243,0.121692378,-0.019942394,0
2.031283661,-0.655621078,0.7201120320000001,-1.033192945,0.211907615,-0.109343719,0.113043184,-0.08345627,0.17295920399999998,0.0945443,3
0.8073941990000001,0.143985639,-0.738750021,0.111391528,0.034872191000000004,-0.10814289999999999,0.143816486,-0.052700785,0.064876148,0.032800376,0
-0.188655803,0.400430145,-0.020680049,-0.12071468199999999,0.118159284,0.355448893,-0.064896198,0.008189061,0.059989645,-0.038279249,0
0.7609351109999999,0.066802712,-0.327328413,-0.08976382,-0.09253748099999999,-0.15716555,-0.047558711,0.252545632,-0.07550619,-0.04871573,0
0.29627125600000004,0.20614701100000002,-0.422465517,-0.230027361,-0.06473824,0.397219625,0.139186126,-0.089164671,-0.037289939,-0.11124079699999999,1
1.7593914000000002,0.13791989,-0.574019683,0.078997256,-0.35817318600000003,0.11164113699999999,-0.197975975,0.05494005,0.004439089,-0.034253706,7
-0.450877824,0.19562673,0.345617434,0.267538768,0.297775279,-0.11642259199999999,-0.170557949,0.053654874000000005,-0.112021334,-0.0030714920000000003,0
0.73147023,0.26080868100000004,-0.459091679,-0.30772570899999996,-0.035428325,0.135683639,0.027013762,-0.07932033200000001,0.06391957,-0.050220887,0
-1.452985061,0.367744995,-0.416876288,-0.216222768,-0.129434671,0.233491408,0.090080685,0.040673392999999995,0.023758606,-0.030891656,1
1.1392111059999999,-0.265883566,-0.109432215,-0.129297999,0.016498235,0.00030781900000000003,-0.068550186,0.222511552,-0.058823782000000005,-0.015615293999999998,3
0.46845597200000005,0.477692678,-0.198503249,-0.12802372199999998,-0.181930705,0.469481014,0.111846519,0.11203043900000001,-0.004749209,0.061560083,1
1.067845687,0.334690289,0.057887636,0.0065480519999999995,-0.220291111,0.079021865,0.09662379900000001,0.041987065999999997,0.005109004,-0.065233363,0
1.8062538769999998,-0.7460347490000001,0.12538059099999999,-0.015281187,-0.311021178,-0.197323019,0.09452588599999999,0.11770073699999999,0.148594015,-0.058079588,8
-0.923857099,0.049712951,0.059804302000000004,-0.31396161300000003,0.232690357,0.106549311,-0.129977177,0.280542328,-0.00808981,0.034824479,0
0.403461402,0.10812445300000001,-0.42354257700000003,0.06547752,0.244241488,0.008713959,-0.072641111,-0.11523832199999999,-0.020782905,0.036446057999999996,0
1.517152464,0.13378358099999998,0.475254616,-0.305843166,-0.49888769299999997,-0.16870284600000002,0.038840262,-0.047597525999999994,0.089244741,-0.051229952999999995,1
1.849769396,-0.042886945,-0.04868155,-0.21912665,-0.54414578,0.323010946,-0.096759248,0.09222308800000001,0.038953845,-0.021771799999999997,2
1.3404121279999999,0.260991045,-0.084473666,0.021228415,-0.195515408,0.192705707,-0.0034587420000000003,-0.068958757,-0.120107529,0.01653556,1
0.762369728,0.412540397,0.043529935,-0.152282387,-0.14198761699999998,0.344533317,0.09456239999999999,-0.066477608,-0.08400894199999999,-0.080611191,1
0.805180125,0.308102992,-0.13836088900000001,-0.288435756,-0.375804244,-0.159357727,0.14672606400000002,-0.010854579,0.061078004000000005,0.010631663999999999,1
-0.10592244099999999,0.148099839,-0.518528309,-0.311414142,0.201157313,0.026621911,0.012451521,-0.100627661,0.084269474,0.006124866999999999,0
0.6089153970000001,0.033412929,-0.277218495,-0.162741909,0.196906288,0.067384418,-0.002546028,-0.079893804,0.070701243,-0.10584894800000001,0
-0.9515659670000001,-0.18586882300000002,-0.402406759,0.204245845,0.40597786700000005,-0.219472809,-0.025261192999999998,-0.09284111800000001,0.072372134,0.003995993,0
0.803003393,0.260590934,-0.10328117199999999,0.6849014259999999,-0.084916467,-0.107130233,0.272262445,-0.007603284,-0.045592300999999995,0.024029677000000003,0
-0.33094563899999996,0.387351096,-0.184024567,0.012316848,-0.06045878,0.17760452899999998,0.032884601,-0.08927828300000001,0.07976453900000001,0.00364669,1
1.239666412,0.14817581900000001,-0.5045117179999999,-0.252723191,0.129597919,-0.097166011,0.005839969,-0.067324757,-0.12087308199999999,0.060436843,0
1.3945793919999998,0.11476793699999999,-0.13986855199999998,0.078387813,-0.066733956,-0.059168924000000005,-0.075266998,0.05502965,0.0072157490000000005,-0.040437003,1
-1.5929663490000001,0.35392529,0.140610815,-0.024815135,-0.217966815,0.302831197,0.190618125,-0.07823451299999999,-0.005786011999999999,-0.021536057999999997,1
1.678214409,0.088778694,0.05679913,-0.248433579,0.23231623,-0.19213544,-0.125691697,-0.10816279999999999,-0.125620559,0.085889791,0
1.237556184,0.038219851,-0.531443476,0.24232502,0.06791430700000001,-0.038680902,0.078969956,-0.08259586099999999,0.024186467000000003,0.020412075,7
0.7877564990000001,0.281712075,0.23491832199999998,0.305084801,0.018591478999999998,0.344164556,-0.164441775,0.17206278600000002,0.005669102,0.001578586,0
0.804866005,0.031013096,-0.22352173399999997,-0.148313063,0.065884497,0.46133335299999995,-0.066051767,0.25478148100000003,0.117200759,-0.015226651,3
1.95983552,-0.522581955,1.252926514,-0.671010471,0.024002073,-0.138604944,0.072794437,-0.124179347,-0.029509271,0.046032039000000004,14
0.005876330999999999,0.32834806899999996,-0.47527345600000004,0.105608533,0.013251951000000001,-0.04606491,0.09500639599999999,0.009146894000000001,-0.126956298,0.024799106,0
0.372372042,0.736040479,-0.199708873,0.18390352699999998,0.006674077,0.038130462999999996,0.016973417,-0.017724357,-0.030571234,0.020778725,7
1.9536865369999998,-0.422770971,0.41424868,-0.580414622,0.114013766,0.367756359,0.013689133000000001,0.285131847,0.040617688,0.050072164,3
1.962031862,-0.13014826699999998,0.44436279,-1.111709149,-0.051565889000000004,0.007910668000000001,0.19128714800000002,0.142666001,0.046377874000000006,0.051743597,3
1.104183857,0.06564661200000001,-0.048354385,0.151353855,-0.146462112,0.01226109,-0.06580590900000001,-0.10395165,0.035188353,-0.011928999,8
0.032318286,0.37918336799999997,-0.666203956,-0.03990328,0.075630778,-0.120424448,0.018179711,-0.041285712,0.042671493,0.023898502999999998,2
0.776977108,0.283241507,-0.020538514,0.7238924290000001,0.000762329,-0.203090209,0.094704885,-0.035404932,0.044779350999999995,0.044905917999999996,0
0.165458599,0.459692595,-0.436753231,-0.156661236,0.15210336900000002,0.060827735,0.059104829000000005,-0.050567125,-0.043415065999999995,-0.00196888,0
2.075489381,-1.028069295,-0.241062903,0.214892828,-0.622302308,0.24479604300000002,-0.0561169,0.330342581,0.055723508,0.058731921,3
-0.783995283,0.162611295,-0.042255685,0.07493795,0.32301940000000007,-0.066544641,0.064916411,-0.074941425,-0.068601152,-0.02264295,0
1.5486047230000002,0.201087276,0.42061107700000006,-0.16426027,0.072402059,-0.29157856,-0.07668765400000001,-0.07189855099999999,-0.058572194,0.059880003,0
1.774092335,0.163177516,-0.283452463,-0.10770967599999999,0.22710042100000002,0.43217188700000003,-0.41896792899999996,0.429483988,-0.171776974,0.022764186000000002,7
0.181874278,0.27686414800000003,-0.616113628,-0.351677955,-0.099143784,0.178763366,-0.0006805089999999999,-0.008196606,0.021391947,-0.027345066,0
0.567394472,0.749219987,0.655844787,0.364842412,0.001372067,0.44778119,-0.084889448,-0.10564119,-0.043293798,-0.020755331000000002,1
0.7927331259999999,0.5122393470000001,0.26930283,-0.19679149699999998,0.026499658,-0.31010727,-0.07160480799999999,-0.0017516779999999998,0.07418656900000001,-0.0046735859999999995,0
0.512037971,0.306725574,-0.24203616100000003,0.1416582,0.255756007,0.046077703,-0.05814191,-0.085410363,-0.11004143400000001,0.008005215999999999,2
0.86399561,0.142492856,-0.248197962,-0.20748513,-0.078306641,0.5850851739999999,-0.20045788399999998,0.24494870800000001,-0.040804905,-0.059840457,3
-9.146842379,-0.8228976509999999,1.110905522,-0.255348943,-0.255371793,-0.768527939,-0.26059167,0.0033460940000000004,-0.07477101900000001,-0.009734748,0
1.563784672,0.281298498,-0.19245467800000002,-0.594042848,0.156507268,-0.22716417,-0.14992883,0.484735989,0.123640029,0.04076257,0
0.9783225179999999,0.08080807200000001,-0.29157590899999997,-0.213405705,0.11592600199999999,-0.023319378999999998,0.082009779,-0.070742969,-0.015480413,-0.06574477599999999,0
1.210836325,-0.00213441,-0.43471497,-0.491262701,-0.176944199,-0.18871823399999998,0.19923649699999998,-0.02293706,-0.055436738,-0.043980889,2
1.6562552680000002,0.199481333,-0.208008195,-0.28993204300000003,-0.307295712,-0.257082918,0.080607345,0.00032717900000000003,-0.062840553,0.071783029,2
0.25409522100000004,-0.474290936,-0.500298471,0.034091434,0.535999335,-0.091304009,-0.245969513,0.162429202,-0.09095024300000001,0.059544633,0
1.125160063,0.5740117770000001,0.051542133,-0.21741384800000002,0.162598105,0.205611929,0.0027651040000000004,0.23922808199999998,-0.006306534,-0.018886688999999998,0
-3.3734553,-0.22698177,0.619412477,0.80333717,0.384709216,-0.200760822,0.0047847259999999996,-0.153626207,0.156530699,0.005349559,0
0.6971232540000001,0.463946106,-0.500667436,-0.32571599100000004,-0.027909779,0.198707274,0.080163198,-0.027148412,-0.119353605,-0.024355354,0
1.069943693,0.08845660300000001,-0.186163828,-0.322912766,-0.274921052,-0.155316765,0.084527136,-0.045611437000000005,0.17912489,-0.10321502199999999,2
1.216092223,0.261518123,-0.085315213,-0.110632174,-0.003975849,0.024595673,-0.133485465,0.11873151,-0.055249367,-0.03079314,0
0.33148983,0.584528611,0.202006013,0.039712078,-0.330517124,0.152471738,0.10203946300000001,0.023706453,-0.038585167000000004,0.028260659,6
0.659037167,0.032454399,-0.70591794,-0.030831292000000003,0.080269849,0.137736938,-0.035728437,-0.112366231,0.033431301000000004,-0.063976256,0
-0.41141855299999996,0.8297918040000001,0.34572212399999996,0.221245495,-0.06443429099999999,-0.17468429800000002,-0.081890474,0.005927593,-0.065497604,0.028516636,0
1.042357768,0.716752919,0.087624125,-0.26501939399999996,0.276141036,-0.466304117,-0.09981846300000001,0.039305167,-0.135034832,-0.021110411000000003,0
1.476087641,-0.064874796,-0.494210586,0.276857383,-0.113828178,-0.22506148199999998,0.134529246,-0.054108874,0.015425669,0.049098882999999996,0
-1.3021839309999999,0.402690404,0.462167465,-0.052864982000000005,-0.481493688,0.373424911,0.082236671,-0.034399747,0.081784276,-0.096813355,6
1.638090957,-0.642476714,-0.40158943799999997,0.034890075,-0.177869298,-0.16106037,-0.075535132,-0.064102697,-0.086279743,-0.06396824599999999,0
0.28664850199999997,-0.145155287,-0.529519749,0.101550347,0.160218825,0.277104437,-0.09223356199999999,-0.071024758,0.078586595,0.06709808099999999,0
1.07741385,0.057915537999999996,-0.407736394,-0.279490576,0.13689790699999999,-0.015650831,-0.034456823,-0.059574099000000005,-0.04086573,-0.009894041999999999,0
-2.0365033009999998,0.064731599,-0.19390976399999998,0.012243848,0.249404264,0.12135759800000001,-0.033002245,-0.150093277,0.196811562,0.009499502,0
1.247014356,-0.019960301,-0.146842638,0.19857235199999998,-0.18022443100000002,-0.07313890299999999,-0.040158555,-0.10603198900000001,0.11605342699999999,0.00062599,1
0.482372817,0.188424127,-0.43646234100000003,-0.060806657,0.082900245,0.139154429,0.09608664,0.375396312,-0.03241519,0.081130042,4
-0.12798781,0.356103447,0.144656051,0.034584943,0.36662554,0.036617091000000004,0.022629532,0.04447674099999999,-0.023234888999999998,-0.01159495,0
0.7115490170000001,0.648766495,1.0588302040000002,0.557285204,-0.471684,0.311925065,0.038138775,0.081001315,-0.077509238,-0.039815958,6
1.826758986,-0.601224502,0.640596297,-1.048650791,0.325316201,0.326313917,0.027309927,-0.06588526900000001,0.027634422999999998,0.068819246,3
-3.6489613660000004,0.212333303,0.069642909,-0.192445592,-0.218028787,-0.231085202,-0.19457990100000003,-0.076255616,0.061521765,-0.001506094,0
2.05997242,-1.5143185,1.1159158359999999,-1.23266664,0.810158035,0.6198575070000001,-0.13903275699999998,0.079139792,-0.010746766000000001,0.045049140999999994,16
1.050163289,0.23280443,-0.337263629,-0.21466166399999997,0.023111812000000002,-0.042281840999999994,-0.037823795,-0.07565292400000001,0.013490476999999999,-0.013810653999999999,1
1.9499250559999999,-0.243639295,0.183503833,-0.571592886,-0.352535164,-0.228289882,0.027659039,-0.09587223,0.09800188900000001,-0.035728447999999996,2
-4.047714763,0.28343311,-0.077631856,-0.25038148,-0.298475675,-0.119177536,-0.101621381,-0.082796467,0.09431005199999999,0.04805119,0
-0.160188129,-0.107315615,-0.26288767399999996,-0.429952271,0.012770921000000001,0.171773475,-0.19414688,-0.081805244,-0.056216627000000005,0.006468539000000001,0
0.8297356920000001,-0.108203605,-0.546677848,0.337930492,0.39083170100000003,-0.06926529299999999,-0.009461981999999999,-0.125777521,0.037784305,0.07697879,0
-0.495969615,0.449503019,-0.482648158,0.028039065,0.047867152,0.5443473129999999,-0.006446416999999999,0.155470039,0.12372153,0.062116497,0
1.891731153,-0.9701299609999999,0.574436771,-0.424929764,-0.44020243600000003,0.353234621,0.014402392,0.169745801,0.030461604,-0.211706653,3
1.1040023140000002,0.391041026,0.077319696,-0.215231212,-0.819364465,-0.953250884,0.327427273,0.183340322,0.025858831000000002,-0.042058344000000004,19
1.162398389,-1.423964096,-0.536597482,0.869663069,0.7017582609999999,0.217798982,0.077805702,0.30500462300000003,0.11718459099999999,-0.053732137,0
-0.09283354199999999,0.48820640600000004,0.037106917,-0.21521366,-0.136941816,0.36330229399999997,0.080100413,-0.04520645,0.09361558800000001,0.006507978,1
0.7149735740000001,0.18610417699999998,0.282593068,0.17297451100000003,0.20781381100000001,0.17792454600000002,-0.211428353,0.222745933,-0.118966716,0.068114182,0
1.647194946,-0.147384256,-0.247465085,-0.621028115,0.060914342,-0.436957063,-0.13937867,-0.09293039800000001,-0.00788504,0.048584008,0
2.0937844830000003,-0.9777209440000001,0.481030322,-0.601366235,-0.20803688399999998,-0.022324799,-0.030329527000000002,0.44035346799999997,0.056387065,-0.052102254,3
-0.389785348,0.39278080299999996,-0.463762248,-0.047768076,-0.007360045,-0.089208458,0.116210156,-0.026504767999999998,-0.04267775,0.054999590999999994,0
-0.16793155199999998,0.506482518,-0.265829249,-0.37803789299999996,0.041091182000000004,0.036672773,0.07237577099999999,-0.021396274,0.020579988,-0.030969649,0
1.104893603,0.6654759060000001,-0.127794579,-0.337977676,0.168955981,-0.442993371,-0.06643921900000001,0.030881798999999998,-0.01984194,-0.008446998,0
-0.32376171,0.239675671,-0.40657331799999996,0.050416755,0.25151581,0.22915037,-0.173571597,-0.133117919,-0.043001262,-0.00845443,0
0.405705504,0.35613326700000003,0.105239734,-0.275411731,0.27400319300000003,-0.19699611399999997,-0.060465356,-0.026130071,-0.077916865,-0.059736093,0
-4.037789361000001,-0.007417333000000001,0.295526564,-0.337621744,-0.004172595,-0.113954278,-0.458836677,-0.036884356,0.032033592,-0.009092498000000001,0
-0.7821343340000001,0.333320981,-0.362787941,0.080315177,0.08292643400000001,0.038794439,0.116077776,-0.003977258,-0.144941282,0.042586529000000005,0
1.616053884,0.53875622,-0.23960033600000002,-0.36082660299999997,0.077116091,0.255629079,-0.026719289,-0.095971026,-0.072744529,0.073592504,11
-1.265183442,0.318552179,-0.090748056,0.24385476600000003,0.096195664,-0.07594373,-0.037459678999999996,-0.07730356599999999,0.046384424,0.023447447000000003,0
-2.053284637,0.262081381,-0.24950698600000001,0.146798837,-0.170009905,-0.08838775800000001,0.218035407,-0.032235092,0.070941772,0.028701819,0
0.49735309,0.262782117,-0.346149772,0.174556278,0.054449217,-0.038124545,-0.03069001,-0.082986435,-0.03028599,0.074652114,0
1.117834311,0.235185115,-0.276060378,0.42388249899999997,0.27231183,-0.147343875,0.036512935,0.132460269,-0.078299392,0.07517773900000001,0
0.619862689,-0.09734639099999999,-0.586792404,0.635979644,0.093306931,-0.30342421399999997,0.285110947,-0.028696502000000002,0.044552244000000005,0.034362527000000004,0
0.503359559,0.412675458,0.286792635,1.019552174,-0.074725424,-0.158960045,0.123059895,-0.011650842,-0.09011499699999999,0.058475148,1
-0.12356642,0.715292272,0.584521174,0.22160644699999998,-0.3460606,0.18331440699999998,0.09413152300000001,-0.035714129,-0.037465046,0.031300586,6
1.14951246,0.45613435399999996,0.34872578299999996,0.789696835,-0.17984667699999998,0.15462984800000001,-0.077059317,-0.078463807,0.043040626,-0.03550771,7
0.995566973,-0.114937191,-0.109215066,-0.17546357899999998,0.046406156,-0.01971028,-0.332190096,-0.169777405,0.050365915,-0.042846325,1
0.7144298290000001,0.011635103,-0.21521258199999999,0.283642373,0.302357549,-0.153801244,0.047312485999999994,-0.09225626699999999,0.036520468,0.016988288,0
0.694842255,0.6789677340000001,0.42105642299999996,0.390226464,-0.151191782,0.07940269,0.066877151,-0.016787919,-0.101058969,0.005910146,0
1.16862909,0.09682795599999999,-0.290010011,0.150488992,-0.17020887899999998,-0.09569323199999999,0.212371982,-0.034693703,0.110432617,0.0375048,0
-1.505540325,-0.755740312,-0.524403724,0.481473064,0.41364509299999996,-0.102241265,0.10736606800000001,-0.0215889,-0.057314237000000004,0.014434688999999999,0
0.633281173,0.5212378360000001,-0.526261868,0.040560226,0.092565096,-0.148058885,-0.039429841,-0.023751591000000002,0.051115415,0.01463395,2
0.10978394,0.291703133,-0.396401829,-0.295268873,-0.063613814,0.13563862,0.112127849,-0.059311607999999995,0.023505965,-0.045724405,0
0.968908274,-0.176516703,-0.045378739,0.111954994,0.46251833600000003,0.631510044,-0.521313455,-0.11457243800000001,-0.154235019,0.000586026,3
1.530889226,-1.3582721819999999,-0.269131948,0.5752655489999999,0.265624819,-0.144757522,-0.188063641,0.274342091,-0.027715955,-0.035322978,14
1.834670579,-0.149519433,1.017952845,-0.655076623,0.266439115,0.472294537,-0.057909977,-0.10949619599999999,0.014571249,0.050523475,3
0.289963624,0.35520739,-0.379639125,0.111660347,-0.007323073,0.20241278399999998,0.09515696300000001,0.28975876100000003,0.045027933,0.092156332,0
1.205064228,0.725642343,-0.272185503,-0.050382563,0.22138417800000001,0.133529965,-0.122760034,-0.046294157,-0.042847289000000004,0.013979908999999999,7
1.507973741,-0.190733985,-0.062495404000000004,-0.48921096,0.191497108,-0.39340474200000003,-0.14821125300000002,0.487124634,-0.020053533999999998,0.092482218,3
1.537040533,-0.45009377700000003,-0.35430747700000004,-0.25167400300000003,0.077104098,-0.419578629,-0.24513900800000002,-0.10415203099999999,-0.12897795,0.037926225,5
0.699622083,-0.317739846,-0.602419583,0.5226199189999999,0.153536895,-0.253111686,-0.068199941,-0.144177581,0.18554563899999998,0.073273681,7
1.133821665,0.364101599,-0.440006801,-0.317396434,0.141507312,-0.047349147,0.12818370099999998,0.043406045,-0.034366071,-0.014975858,1
1.919058578,-0.331794485,0.239142667,-0.44844266200000005,-0.17183533899999998,0.27908105,-0.024625123,0.23564896300000002,0.08733952,0.045873798,3
-0.6403358929999999,-0.20171900199999998,0.050868975999999996,0.427827477,0.472071684,0.048262393,-0.173220504,0.15895976,-0.017184157,-0.10105805,0
0.286170046,0.49484427,0.045316117,0.635749688,-0.063856916,-0.320666985,0.175985046,0.027381554,0.169192175,0.020891522,0
2.01521994,-1.740192055,0.336667094,0.18298870399999997,0.31517502399999997,-0.006885165,-0.145973794,0.19208951800000001,0.00464866,-0.20916484300000002,15
