influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start,influencer_count,Same,total_people
185155,Maceo Parker,R&B;,1960,191983,Galactic,Pop/Rock,1990,1,False,342
369270,Professor Longhair,Blues,1930,191983,Galactic,Pop/Rock,1990,18,False,342
390390,Ohio Players,R&B;,1950,191983,Galactic,Pop/Rock,1990,27,False,342
402872,The Meters,R&B;,1960,191983,Galactic,Pop/Rock,1990,29,False,342
406583,"Medeski, Martin & Wood",Jazz,1990,191983,Galactic,Pop/Rock,1990,4,False,342
628684,The Brand New Heavies,R&B;,1980,191983,Galactic,Pop/Rock,1990,3,False,342
684920,Dave Grusin,Jazz,1960,191983,Galactic,Pop/Rock,1990,10,False,342
944349,Cameo,R&B;,1970,191983,Galactic,Pop/Rock,1990,16,False,342
205180,Dr. John,Pop/Rock,1950,191983,Galactic,Pop/Rock,1990,16,True,16
165855,Frankie Avalon,Pop/Rock,1950,192840,John Travolta,Pop/Rock,1970,5,True,5
164053,Faith Evans,R&B;,1990,193305,Cassie,R&B;,2000,14,True,172
208774,Janet Jackson,R&B;,1970,193305,Cassie,R&B;,2000,59,True,172
262255,Mariah Carey,R&B;,1980,193305,Cassie,R&B;,2000,42,True,172
303506,Usher,R&B;,1990,193305,Cassie,R&B;,2000,30,True,172
578999,Aaliyah,R&B;,1990,193305,Cassie,R&B;,2000,27,True,172
351733,Nine Inch Nails,Pop/Rock,1980,193305,Cassie,R&B;,2000,34,False,57
780258,Christina Aguilera,Pop/Rock,1990,193305,Cassie,R&B;,2000,23,False,57
22124,Slayer,Pop/Rock,1980,194008,Deicide,Pop/Rock,1980,69,True,89
31324,Sodom,Pop/Rock,1980,194008,Deicide,Pop/Rock,1980,6,True,89
151787,Bathory,Pop/Rock,1980,194008,Deicide,Pop/Rock,1980,14,True,89
16448,Am脙隆lia Rodrigues,International,1940,195373,Ces脙隆ria 脙鈥皏ora,International,1950,4,True,38
652255,Gilberto Gil,International,1960,195373,Ces脙隆ria 脙鈥皏ora,International,1950,7,True,38
785283,Jo脙拢o Gilberto,International,1950,195373,Ces脙隆ria 脙鈥皏ora,International,1950,27,True,38
79016,Billie Holiday,Vocal,1930,195373,Ces脙隆ria 脙鈥皏ora,International,1950,106,False,228
150629,脙鈥癲ith Piaf,Vocal,1930,195373,Ces脙隆ria 脙鈥皏ora,International,1950,34,False,228
639397,Caetano Veloso,Latin,1960,195373,Ces脙隆ria 脙鈥皏ora,International,1950,13,False,228
781837,Ant脙麓nio Carlos Jobim,Latin,1950,195373,Ces脙隆ria 脙鈥皏ora,International,1950,34,False,228
903609,Jim Reeves,Country,1930,195373,Ces脙隆ria 脙鈥皏ora,International,1950,20,False,228
931086,Astrud Gilberto,Latin,1960,195373,Ces脙隆ria 脙鈥皏ora,International,1950,21,False,228
390390,Ohio Players,R&B;,1950,195634,Dazz Band,R&B;,1970,27,True,27
77560,Bobby Short,Vocal,1950,196200,Dorothy Loudon,Vocal,1950,2,True,2
36987,Sonny Sharrock,Jazz,1960,196254,The Flying Luttenbachers,Jazz,1990,3,True,68
484396,Ornette Coleman,Jazz,1950,196254,The Flying Luttenbachers,Jazz,1990,45,True,68
614339,Albert Ayler,Jazz,1960,196254,The Flying Luttenbachers,Jazz,1990,12,True,68
988386,Cecil Taylor,Jazz,1950,196254,The Flying Luttenbachers,Jazz,1990,8,True,68
371258,Napalm Death,Pop/Rock,1980,196254,The Flying Luttenbachers,Jazz,1990,13,False,47
988638,Captain Beefheart,Pop/Rock,1960,196254,The Flying Luttenbachers,Jazz,1990,34,False,47
1433,Pam Tillis,Country,1980,196976,Gretchen Wilson,Country,2000,11,True,483
13384,Tanya Tucker,Country,1970,196976,Gretchen Wilson,Country,2000,19,True,483
14651,Patsy Cline,Country,1950,196976,Gretchen Wilson,Country,2000,50,True,483
136640,Tammy Wynette,Country,1960,196976,Gretchen Wilson,Country,2000,32,True,483
162487,Dixie Chicks,Country,1980,196976,Gretchen Wilson,Country,2000,19,True,483
175286,Dolly Parton,Country,1950,196976,Gretchen Wilson,Country,2000,49,True,483
194063,Lee Ann Womack,Country,1990,196976,Gretchen Wilson,Country,2000,5,True,483
196690,Lee Greenwood,Country,1970,196976,Gretchen Wilson,Country,2000,7,True,483
207644,The Charlie Daniels Band,Country,1970,196976,Gretchen Wilson,Country,2000,4,True,483
227088,Deana Carter,Country,1990,196976,Gretchen Wilson,Country,2000,6,True,483
232701,Jeannie C. Riley,Country,1960,196976,Gretchen Wilson,Country,2000,7,True,483
234325,Loretta Lynn,Country,1960,196976,Gretchen Wilson,Country,2000,47,True,483
337271,Jessi Colter,Country,1960,196976,Gretchen Wilson,Country,2000,5,True,483
368112,Martina McBride,Country,1990,196976,Gretchen Wilson,Country,2000,16,True,483
410219,Merle Haggard,Country,1960,196976,Gretchen Wilson,Country,2000,100,True,483
510805,Toby Keith,Country,1990,196976,Gretchen Wilson,Country,2000,10,True,483
629609,David Allan Coe,Country,1960,196976,Gretchen Wilson,Country,2000,17,True,483
762821,Big & Rich,Country,1990,196976,Gretchen Wilson,Country,2000,2,True,483
791483,Dwight Yoakam,Country,1970,196976,Gretchen Wilson,Country,2000,17,True,483
798248,Garth Brooks,Country,1980,196976,Gretchen Wilson,Country,2000,38,True,483
934069,Brenda Lee,Country,1950,196976,Gretchen Wilson,Country,2000,22,True,483
170369,Lynyrd Skynyrd,Pop/Rock,1960,196976,Gretchen Wilson,Country,2000,39,False,130
177060,Janis Joplin,Pop/Rock,1960,196976,Gretchen Wilson,Country,2000,35,False,130
690254,ZZ Top,Pop/Rock,1970,196976,Gretchen Wilson,Country,2000,23,False,130
814606,Wanda Jackson,Pop/Rock,1950,196976,Gretchen Wilson,Country,2000,19,False,130
837215,Lucinda Williams,Folk,1970,196976,Gretchen Wilson,Country,2000,14,False,130
154998,Bauhaus,Pop/Rock,1970,197475,Gene Loves Jezebel,Pop/Rock,1980,20,True,601
219203,U2,Pop/Rock,1970,197475,Gene Loves Jezebel,Pop/Rock,1980,81,True,601
290812,Joy Division,Pop/Rock,1970,197475,Gene Loves Jezebel,Pop/Rock,1980,84,True,601
364399,Public Image Ltd.,Pop/Rock,1970,197475,Gene Loves Jezebel,Pop/Rock,1980,28,True,601
496487,Adam Ant,Pop/Rock,1970,197475,Gene Loves Jezebel,Pop/Rock,1980,8,True,601
531986,David Bowie,Pop/Rock,1960,197475,Gene Loves Jezebel,Pop/Rock,1980,238,True,601
748222,Siouxsie and the Banshees,Pop/Rock,1970,197475,Gene Loves Jezebel,Pop/Rock,1980,39,True,601
852855,Roxy Music,Pop/Rock,1970,197475,Gene Loves Jezebel,Pop/Rock,1980,103,True,601
108826,Jackie Wilson,R&B;,1950,197582,Dee Clark,R&B;,1950,54,True,302
118544,The Drifters,R&B;,1950,197582,Dee Clark,R&B;,1950,47,True,302
144458,Curtis Mayfield,R&B;,1950,197582,Dee Clark,R&B;,1950,73,True,302
238115,Sam Cooke,R&B;,1950,197582,Dee Clark,R&B;,1950,128,True,302
59156,B.B. King,Blues,1940,197757,Warren Haynes,Pop/Rock,1980,54,False,275
414251,Otis Redding,R&B;,1960,197757,Warren Haynes,Pop/Rock,1980,99,False,275
677781,Wilson Pickett,R&B;,1950,197757,Warren Haynes,Pop/Rock,1980,38,False,275
821571,Smokey Robinson,R&B;,1950,197757,Warren Haynes,Pop/Rock,1980,84,False,275
807028,Duane Allman,Pop/Rock,1960,197757,Warren Haynes,Pop/Rock,1980,4,True,64
988440,Grateful Dead,Pop/Rock,1960,197757,Warren Haynes,Pop/Rock,1980,60,True,64
520545,My Chemical Romance,Pop/Rock,2000,199089,Halifax,Pop/Rock,2000,8,True,8
936946,Tommy Makem,International,1950,199194,Dougie MacLean,Folk,1970,8,False,8
781172,Jimmy Smith,Jazz,1950,200322,"Johnny ""Hammond"" Smith",Jazz,1950,20,True,20
22124,Slayer,Pop/Rock,1980,201593,Destruction,Pop/Rock,1980,69,True,121
315403,Venom,Pop/Rock,1970,201593,Destruction,Pop/Rock,1980,31,True,121
343954,Mercyful Fate,Pop/Rock,1980,201593,Destruction,Pop/Rock,1980,17,True,121
770007,King Diamond,Pop/Rock,1970,201593,Destruction,Pop/Rock,1980,4,True,121
3669,Southern Culture on the Skids,Pop/Rock,1980,201668,Drive-By Truckers,Pop/Rock,1990,1,True,993
38490,The Band,Pop/Rock,1960,201668,Drive-By Truckers,Pop/Rock,1990,82,True,993
58372,Faces,Pop/Rock,1960,201668,Drive-By Truckers,Pop/Rock,1990,32,True,993
170369,Lynyrd Skynyrd,Pop/Rock,1960,201668,Drive-By Truckers,Pop/Rock,1990,39,True,993
178536,Edgar Winter,Pop/Rock,1970,201668,Drive-By Truckers,Pop/Rock,1990,10,True,993
194703,The Flying Burrito Brothers,Pop/Rock,1960,201668,Drive-By Truckers,Pop/Rock,1990,37,True,993
222927,Uncle Tupelo,Pop/Rock,1980,201668,Drive-By Truckers,Pop/Rock,1990,19,True,993
325459,R.E.M.,Pop/Rock,1980,201668,Drive-By Truckers,Pop/Rock,1990,85,True,993
350840,Jimmy Buffett,Pop/Rock,1960,201668,Drive-By Truckers,Pop/Rock,1990,18,True,993
379125,Neil Young,Pop/Rock,1960,201668,Drive-By Truckers,Pop/Rock,1990,148,True,993
414745,Nils Lofgren,Pop/Rock,1960,201668,Drive-By Truckers,Pop/Rock,1990,6,True,993
422405,The Replacements,Pop/Rock,1970,201668,Drive-By Truckers,Pop/Rock,1990,58,True,993
574772,AC/DC,Pop/Rock,1970,201668,Drive-By Truckers,Pop/Rock,1990,65,True,993
740833,Grant Lee Buffalo,Pop/Rock,1990,201668,Drive-By Truckers,Pop/Rock,1990,10,True,993
745964,The Allman Brothers Band,Pop/Rock,1960,201668,Drive-By Truckers,Pop/Rock,1990,53,True,993
894465,The Rolling Stones,Pop/Rock,1960,201668,Drive-By Truckers,Pop/Rock,1990,319,True,993
923384,Molly Hatchet,Pop/Rock,1970,201668,Drive-By Truckers,Pop/Rock,1990,7,True,993
988655,Donna the Buffalo,Pop/Rock,1980,201668,Drive-By Truckers,Pop/Rock,1990,4,True,993
34249,Steve Earle,Country,1980,201668,Drive-By Truckers,Pop/Rock,1990,20,False,33
185615,Gary Stewart,Country,1960,201668,Drive-By Truckers,Pop/Rock,1990,13,False,33
15318,Travis Tritt,Country,1980,201716,Ty Herndon,Country,1990,16,True,157
86312,The Judds,Country,1980,201716,Ty Herndon,Country,1990,17,True,157
214162,Vince Gill,Country,1970,201716,Ty Herndon,Country,1990,29,True,157
378041,Marty Stuart,Country,1970,201716,Ty Herndon,Country,1990,3,True,157
396676,Randy Travis,Country,1970,201716,Ty Herndon,Country,1990,35,True,157
686560,Wynonna,Country,1990,201716,Ty Herndon,Country,1990,12,True,157
798248,Garth Brooks,Country,1980,201716,Ty Herndon,Country,1990,38,True,157
811897,John Michael Montgomery,Country,1990,201716,Ty Herndon,Country,1990,7,True,157
144847,Eagles,Pop/Rock,1970,201716,Ty Herndon,Country,1990,42,False,42
75747,The Clash,Pop/Rock,1970,202084,Nouvelle Vague,Pop/Rock,2000,136,True,407
137390,The Cure,Pop/Rock,1970,202084,Nouvelle Vague,Pop/Rock,2000,80,True,407
174822,Serge Gainsbourg,Pop/Rock,1950,202084,Nouvelle Vague,Pop/Rock,2000,22,True,407
216846,Jane Birkin,Pop/Rock,1960,202084,Nouvelle Vague,Pop/Rock,2000,11,True,407
290812,Joy Division,Pop/Rock,1970,202084,Nouvelle Vague,Pop/Rock,2000,84,True,407
334193,New Order,Pop/Rock,1980,202084,Nouvelle Vague,Pop/Rock,2000,74,True,407
121590,Jacques Brel,Vocal,1950,202084,Nouvelle Vague,Pop/Rock,2000,25,False,105
781837,Ant脙麓nio Carlos Jobim,Latin,1950,202084,Nouvelle Vague,Pop/Rock,2000,34,False,105
785283,Jo脙拢o Gilberto,International,1950,202084,Nouvelle Vague,Pop/Rock,2000,27,False,105
804476,Charles Aznavour,Vocal,1930,202084,Nouvelle Vague,Pop/Rock,2000,19,False,105
18258,Teena Marie,R&B;,1970,202089,Charles & Eddie,R&B;,1990,19,True,179
208774,Janet Jackson,R&B;,1970,202089,Charles & Eddie,R&B;,1990,59,True,179
467203,Michael Jackson,R&B;,1960,202089,Charles & Eddie,R&B;,1990,101,True,179
244537,Wendy & Lisa,Pop/Rock,1980,202089,Charles & Eddie,R&B;,1990,4,False,25
390477,New Kids on the Block,Pop/Rock,1980,202089,Charles & Eddie,R&B;,1990,21,False,25
66915,Bob Dylan,Pop/Rock,1960,202162,Derek Trucks,Pop/Rock,1990,389,True,627
170369,Lynyrd Skynyrd,Pop/Rock,1960,202162,Derek Trucks,Pop/Rock,1990,39,True,627
175196,Carlos Santana,Pop/Rock,1960,202162,Derek Trucks,Pop/Rock,1990,4,True,627
187478,Eric Clapton,Pop/Rock,1960,202162,Derek Trucks,Pop/Rock,1990,46,True,627
257141,Widespread Panic,Pop/Rock,1980,202162,Derek Trucks,Pop/Rock,1990,12,True,627
625739,Stevie Ray Vaughan,Pop/Rock,1970,202162,Derek Trucks,Pop/Rock,1990,16,True,627
745964,The Allman Brothers Band,Pop/Rock,1960,202162,Derek Trucks,Pop/Rock,1990,53,True,627
796736,Elvin Bishop,Pop/Rock,1960,202162,Derek Trucks,Pop/Rock,1990,4,True,627
807028,Duane Allman,Pop/Rock,1960,202162,Derek Trucks,Pop/Rock,1990,4,True,627
988440,Grateful Dead,Pop/Rock,1960,202162,Derek Trucks,Pop/Rock,1990,60,True,627
176936,Elmore James,Blues,1930,202162,Derek Trucks,Pop/Rock,1990,51,False,143
805930,Charlie Christian,Jazz,1930,202162,Derek Trucks,Pop/Rock,1990,35,False,143
819983,Johnny Winter,Blues,1960,202162,Derek Trucks,Pop/Rock,1990,17,False,143
942529,Buddy Guy,Blues,1950,202162,Derek Trucks,Pop/Rock,1990,40,False,143
37658,Steve Reich,Classical,1960,203592,Max Richter,Classical,1990,24,True,40
849672,Philip Glass,Classical,1960,203592,Max Richter,Classical,1990,13,True,40
929776,Arvo P脙陇rt,Classical,1950,203592,Max Richter,Classical,1990,3,True,40
303506,Usher,R&B;,1990,203764,Wet,Pop/Rock,2010,30,False,40
498987,SWV,R&B;,1990,203764,Wet,Pop/Rock,2010,10,False,40
116178,Culture Club,Pop/Rock,1980,203765,Wet Wet Wet,Pop/Rock,1980,11,True,24
573870,The Troggs,Pop/Rock,1960,203765,Wet Wet Wet,Pop/Rock,1980,13,True,24
139089,Barenaked Ladies,Pop/Rock,1980,204847,Wheatus,Pop/Rock,1990,15,True,15
44290,Sonny Stitt,Jazz,1940,204850,Charles Earland,Jazz,1960,15,True,40
118853,Jack McDuff,Jazz,1950,204850,Charles Earland,Jazz,1960,5,True,40
781172,Jimmy Smith,Jazz,1950,204850,Charles Earland,Jazz,1960,20,True,40
335,PJ Harvey,Pop/Rock,1990,205442,Amy Millan,Pop/Rock,2000,22,True,22
816890,Johnny Cash,Country,1950,205442,Amy Millan,Pop/Rock,2000,112,False,126
837215,Lucinda Williams,Folk,1970,205442,Amy Millan,Pop/Rock,2000,14,False,126
22124,Slayer,Pop/Rock,1980,205838,DragonForce,Pop/Rock,1990,69,True,497
98465,Iron Maiden,Pop/Rock,1970,205838,DragonForce,Pop/Rock,1990,69,True,497
170381,Europe,Pop/Rock,1980,205838,DragonForce,Pop/Rock,1990,5,True,497
186096,Voivod,Pop/Rock,1980,205838,DragonForce,Pop/Rock,1990,7,True,497
191063,Celtic Frost,Pop/Rock,1980,205838,DragonForce,Pop/Rock,1990,18,True,497
255347,Savatage,Pop/Rock,1980,205838,DragonForce,Pop/Rock,1990,2,True,497
291043,Journey,Pop/Rock,1970,205838,DragonForce,Pop/Rock,1990,22,True,497
315403,Venom,Pop/Rock,1970,205838,DragonForce,Pop/Rock,1990,31,True,497
420504,Overkill,Pop/Rock,1980,205838,DragonForce,Pop/Rock,1990,1,True,497
446509,Metallica,Pop/Rock,1980,205838,DragonForce,Pop/Rock,1990,112,True,497
490952,Anthrax,Pop/Rock,1980,205838,DragonForce,Pop/Rock,1990,30,True,497
501407,Mot脙露rhead,Pop/Rock,1970,205838,DragonForce,Pop/Rock,1990,55,True,497
588450,Annihilator,Pop/Rock,1980,205838,DragonForce,Pop/Rock,1990,7,True,497
590479,Thin Lizzy,Pop/Rock,1970,205838,DragonForce,Pop/Rock,1990,40,True,497
636394,Strung Out,Pop/Rock,1990,205838,DragonForce,Pop/Rock,1990,9,True,497
673208,Manowar,Pop/Rock,1980,205838,DragonForce,Pop/Rock,1990,14,True,497
957340,Helloween,Pop/Rock,1980,205838,DragonForce,Pop/Rock,1990,6,True,497
621959,Seefeel,Electronic,1990,205959,Tycho,Electronic,2000,2,True,34
696668,Zero 7,Electronic,1990,205959,Tycho,Electronic,2000,1,True,34
758999,Boards of Canada,Electronic,1990,205959,Tycho,Electronic,2000,12,True,34
801615,Casino Versus Japan,Electronic,1990,205959,Tycho,Electronic,2000,1,True,34
949820,DJ Shadow,Electronic,1990,205959,Tycho,Electronic,2000,18,True,34
75747,The Clash,Pop/Rock,1970,206167,Dramarama,Pop/Rock,1980,136,True,616
114342,The Doors,Pop/Rock,1960,206167,Dramarama,Pop/Rock,1980,74,True,616
422405,The Replacements,Pop/Rock,1970,206167,Dramarama,Pop/Rock,1980,58,True,616
596126,Mott the Hoople,Pop/Rock,1960,206167,Dramarama,Pop/Rock,1980,29,True,616
894465,The Rolling Stones,Pop/Rock,1960,206167,Dramarama,Pop/Rock,1980,319,True,616
118664,Basia,Pop/Rock,1980,206668,Des'ree,R&B;,1990,5,False,32
332257,Neneh Cherry,Pop/Rock,1980,206668,Des'ree,R&B;,1990,13,False,32
573978,Marcia Griffiths,Reggae,1960,206668,Des'ree,R&B;,1990,7,False,32
576718,Seal,Pop/Rock,1980,206668,Des'ree,R&B;,1990,7,False,32
208774,Janet Jackson,R&B;,1970,206668,Des'ree,R&B;,1990,59,True,231
279337,Sade,R&B;,1980,206668,Des'ree,R&B;,1990,28,True,231
302106,Lisa Stansfield,R&B;,1980,206668,Des'ree,R&B;,1990,6,True,231
622805,Stevie Wonder,R&B;,1960,206668,Des'ree,R&B;,1990,138,True,231
67631,The Chemical Brothers,Electronic,1990,207360,Dub Pistols,Electronic,2000,19,True,29
133719,Fatboy Slim,Electronic,1980,207360,Dub Pistols,Electronic,2000,10,True,29
73644,Bobby Charles,Pop/Rock,1950,208893,Vetiver,Pop/Rock,2000,7,True,174
118384,Comus,Pop/Rock,1960,208893,Vetiver,Pop/Rock,2000,4,True,174
336783,Nick Drake,Pop/Rock,1960,208893,Vetiver,Pop/Rock,2000,60,True,174
391003,Norman Greenbaum,Pop/Rock,1960,208893,Vetiver,Pop/Rock,2000,1,True,174
569914,Moby Grape,Pop/Rock,1960,208893,Vetiver,Pop/Rock,2000,14,True,174
672011,Hawkwind,Pop/Rock,1960,208893,Vetiver,Pop/Rock,2000,21,True,174
768231,Ian Matthews,Pop/Rock,1960,208893,Vetiver,Pop/Rock,2000,4,True,174
946563,Ghost,Pop/Rock,1980,208893,Vetiver,Pop/Rock,2000,3,True,174
988440,Grateful Dead,Pop/Rock,1960,208893,Vetiver,Pop/Rock,2000,60,True,174
74134,Ian & Sylvia,Folk,1950,208893,Vetiver,Pop/Rock,2000,18,False,71
99104,Vashti Bunyan,Folk,1960,208893,Vetiver,Pop/Rock,2000,8,False,71
282766,Loudon Wainwright III,Folk,1970,208893,Vetiver,Pop/Rock,2000,9,False,71
296815,Linda Perhacs,Folk,1970,208893,Vetiver,Pop/Rock,2000,6,False,71
744796,Townes Van Zandt,Folk,1960,208893,Vetiver,Pop/Rock,2000,30,False,71
41874,The Beach Boys,Pop/Rock,1960,209019,Drake Bell,Pop/Rock,2000,186,True,825
393345,Oasis,Pop/Rock,1990,209019,Drake Bell,Pop/Rock,2000,24,True,825
754032,The Beatles,Pop/Rock,1960,209019,Drake Bell,Pop/Rock,2000,615,True,825
14651,Patsy Cline,Country,1950,210142,Lou Ann Barton,Blues,1970,50,False,136
126048,The Fabulous Thunderbirds,Pop/Rock,1970,210142,Lou Ann Barton,Blues,1970,2,False,136
149973,Barbara Lynn,R&B;,1960,210142,Lou Ann Barton,Blues,1970,3,False,136
177060,Janis Joplin,Pop/Rock,1960,210142,Lou Ann Barton,Blues,1970,35,False,136
664194,Hank Ballard,R&B;,1950,210142,Lou Ann Barton,Blues,1970,9,False,136
772526,Irma Thomas,R&B;,1960,210142,Lou Ann Barton,Blues,1970,15,False,136
806877,Ruth Brown,R&B;,1940,210142,Lou Ann Barton,Blues,1970,22,False,136
28166,Slim Harpo,Blues,1950,210142,Lou Ann Barton,Blues,1970,23,True,75
66228,Big Maybelle,Blues,1930,210142,Lou Ann Barton,Blues,1970,9,True,75
376739,Koko Taylor,Blues,1960,210142,Lou Ann Barton,Blues,1970,6,True,75
806542,Etta James,Blues,1950,210142,Lou Ann Barton,Blues,1970,37,True,75
601079,Eros Ramazzotti,Pop/Rock,1980,210143,Lou Bega,Pop/Rock,1980,7,True,7
639697,Cachao,Latin,1930,210143,Lou Bega,Pop/Rock,1980,8,False,8
307025,Roky Erickson,Pop/Rock,1960,210276,Wesley Willis,Pop/Rock,1980,9,True,9
309458,Screamin' Jay Hawkins,R&B;,1950,210276,Wesley Willis,Pop/Rock,1980,21,False,21
20278,Teddy Pendergrass,R&B;,1970,210830,Jamie Foxx,R&B;,1990,35,True,284
46861,Ray Charles,R&B;,1940,210830,Jamie Foxx,R&B;,1990,113,True,284
61044,Bobby Brown,R&B;,1980,210830,Jamie Foxx,R&B;,1990,29,True,284
81079,Keith Washington,R&B;,1990,210830,Jamie Foxx,R&B;,1990,2,True,284
149044,Barry White,R&B;,1960,210830,Jamie Foxx,R&B;,1990,30,True,284
253734,Johnny Gill,R&B;,1980,210830,Jamie Foxx,R&B;,1990,2,True,284
258741,Jon B.,R&B;,1990,210830,Jamie Foxx,R&B;,1990,4,True,284
319347,R. Kelly,R&B;,1990,210830,Jamie Foxx,R&B;,1990,38,True,284
767016,Keith Sweat,R&B;,1980,210830,Jamie Foxx,R&B;,1990,25,True,284
790667,Tony! Toni! Ton脙漏!,R&B;,1980,210830,Jamie Foxx,R&B;,1990,6,True,284
142208,Eddie Murphy,Comedy/Spoken,1980,210830,Jamie Foxx,R&B;,1990,4,False,4
46699,The Everly Brothers,Pop/Rock,1950,211146,David Lindley,Pop/Rock,1960,53,True,543
120521,Chuck Berry,Pop/Rock,1950,211146,David Lindley,Pop/Rock,1960,159,True,543
175708,Ry Cooder,Pop/Rock,1960,211146,David Lindley,Pop/Rock,1960,12,True,543
894465,The Rolling Stones,Pop/Rock,1960,211146,David Lindley,Pop/Rock,1960,319,True,543
70715,Bobby Darin,Pop/Rock,1950,211578,Jamie Cullum,Pop/Rock,2000,20,True,551
85915,Billy Joel,Pop/Rock,1960,211578,Jamie Cullum,Pop/Rock,2000,23,True,551
162197,Ben Folds,Pop/Rock,1990,211578,Jamie Cullum,Pop/Rock,2000,19,True,551
251491,Leo Sayer,Pop/Rock,1970,211578,Jamie Cullum,Pop/Rock,2000,8,True,551
270491,Joni Mitchell,Pop/Rock,1960,211578,Jamie Cullum,Pop/Rock,2000,116,True,551
326249,Radiohead,Pop/Rock,1990,211578,Jamie Cullum,Pop/Rock,2000,55,True,551
336783,Nick Drake,Pop/Rock,1960,211578,Jamie Cullum,Pop/Rock,2000,60,True,551
394806,Randy Newman,Pop/Rock,1960,211578,Jamie Cullum,Pop/Rock,2000,35,True,551
543055,Georgie Fame,Pop/Rock,1950,211578,Jamie Cullum,Pop/Rock,2000,14,True,551
615119,Tom Waits,Pop/Rock,1970,211578,Jamie Cullum,Pop/Rock,2000,48,True,551
633078,Bruce Hornsby,Pop/Rock,1980,211578,Jamie Cullum,Pop/Rock,2000,9,True,551
642542,Burt Bacharach,Pop/Rock,1950,211578,Jamie Cullum,Pop/Rock,2000,63,True,551
796734,Elton John,Pop/Rock,1960,211578,Jamie Cullum,Pop/Rock,2000,76,True,551
884686,Norah Jones,Pop/Rock,2000,211578,Jamie Cullum,Pop/Rock,2000,5,True,551
184502,Ella Fitzgerald,Vocal,1930,211578,Jamie Cullum,Pop/Rock,2000,75,False,361
255210,Diana Krall,Jazz,1980,211578,Jamie Cullum,Pop/Rock,2000,4,False,361
317093,Nat King Cole,Jazz,1930,211578,Jamie Cullum,Pop/Rock,2000,65,False,361
368451,Nana Mouskouri,Vocal,1950,211578,Jamie Cullum,Pop/Rock,2000,8,False,361
392299,Michael Franks,Vocal,1970,211578,Jamie Cullum,Pop/Rock,2000,9,False,361
489316,Oscar Peterson,Jazz,1940,211578,Jamie Cullum,Pop/Rock,2000,26,False,361
490416,Thelonious Monk,Jazz,1940,211578,Jamie Cullum,Pop/Rock,2000,51,False,361
792507,Frank Sinatra,Vocal,1930,211578,Jamie Cullum,Pop/Rock,2000,71,False,361
813392,Dean Martin,Vocal,1940,211578,Jamie Cullum,Pop/Rock,2000,26,False,361
816896,Johnnie Ray,Vocal,1950,211578,Jamie Cullum,Pop/Rock,2000,11,False,361
949259,"Harry Connick, Jr.",Vocal,1970,211578,Jamie Cullum,Pop/Rock,2000,9,False,361
961133,Dave Koz,Jazz,1990,211578,Jamie Cullum,Pop/Rock,2000,6,False,361
936206,Alabama,Country,1970,212006,Ricochet,Country,1990,31,True,31
67631,The Chemical Brothers,Electronic,1990,213561,David Guetta,Electronic,1990,19,True,66
75329,Bob Sinclar,Electronic,1990,213561,David Guetta,Electronic,1990,1,True,66
169239,Felix da Housecat,Electronic,1990,213561,David Guetta,Electronic,1990,4,True,66
216986,David Morales,Electronic,1990,213561,David Guetta,Electronic,1990,1,True,66
302774,Roger Sanchez,Electronic,1990,213561,David Guetta,Electronic,1990,1,True,66
304102,Utah Saints,Electronic,1990,213561,David Guetta,Electronic,1990,4,True,66
584257,William Orbit,Electronic,1980,213561,David Guetta,Electronic,1990,5,True,66
667669,Daft Punk,Electronic,1990,213561,David Guetta,Electronic,1990,26,True,66
749222,Paul Oakenfold,Electronic,1980,213561,David Guetta,Electronic,1990,5,True,66
660507,Giorgio Moroder,Pop/Rock,1960,213561,David Guetta,Electronic,1990,27,False,27
98465,Iron Maiden,Pop/Rock,1970,214580,Dimmu Borgir,Pop/Rock,1990,69,True,158
151787,Bathory,Pop/Rock,1980,214580,Dimmu Borgir,Pop/Rock,1990,14,True,158
191063,Celtic Frost,Pop/Rock,1980,214580,Dimmu Borgir,Pop/Rock,1990,18,True,158
193342,Emperor,Pop/Rock,1990,214580,Dimmu Borgir,Pop/Rock,1990,4,True,158
315403,Venom,Pop/Rock,1970,214580,Dimmu Borgir,Pop/Rock,1990,31,True,158
335302,Mayhem,Pop/Rock,1980,214580,Dimmu Borgir,Pop/Rock,1990,5,True,158
343954,Mercyful Fate,Pop/Rock,1980,214580,Dimmu Borgir,Pop/Rock,1990,17,True,158
120953,Cowboy Junkies,Pop/Rock,1980,215296,Rilo Kiley,Pop/Rock,1990,10,True,443
137474,Laura Nyro,Pop/Rock,1960,215296,Rilo Kiley,Pop/Rock,1990,32,True,443
182900,Fleetwood Mac,Pop/Rock,1960,215296,Rilo Kiley,Pop/Rock,1990,47,True,443
254215,Wilco,Pop/Rock,1990,215296,Rilo Kiley,Pop/Rock,1990,6,True,443
280960,Lone Justice,Pop/Rock,1980,215296,Rilo Kiley,Pop/Rock,1990,2,True,443
381371,Neko Case,Pop/Rock,1990,215296,Rilo Kiley,Pop/Rock,1990,2,True,443
480086,Modest Mouse,Pop/Rock,1990,215296,Rilo Kiley,Pop/Rock,1990,14,True,443
610346,Aimee Mann,Pop/Rock,1980,215296,Rilo Kiley,Pop/Rock,1990,16,True,443
