follower_id,Same,total_people
257787,True,64
258000,True,195
258430,True,686
258741,False,49
258741,True,445
258882,False,29
259240,True,106
259270,False,16
259270,True,17
259529,False,106
259561,True,1623
259800,True,779
260038,False,80
260038,True,274
260206,True,1841
260212,False,174
260212,True,603
261087,True,23
261332,True,66
262255,False,77
262255,True,664
262794,False,514
262794,True,634
263852,False,51
263937,True,1423
264350,False,8
264350,True,85
265440,False,62
265456,False,309
266063,False,22
266063,True,432
266160,True,105
266255,False,238
266255,True,1253
266534,True,395
266916,True,62
267354,True,227
267814,False,747
267814,True,227
268871,False,173
268990,False,17
268990,True,729
269172,True,59
269972,False,1
270491,False,627
270491,True,472
270667,False,12
270667,True,1426
271029,False,130
271029,True,152
271113,False,1105
272567,True,27
273105,False,6
273105,True,211
273531,False,33
273531,True,228
274321,False,412
274321,True,244
274637,False,28
274637,True,313
274822,False,248
274822,True,39
275130,False,89
275130,True,668
275757,False,35
275757,True,201
275832,True,194
276085,True,70
276381,False,22
276381,True,652
276626,True,50
277572,False,40
277572,True,311
278575,False,573
278575,True,478
278644,False,154
278644,True,67
279141,False,126
279141,True,678
279337,False,177
279337,True,518
280445,False,21
280445,True,318
280692,False,9
280692,True,300
280897,False,24
280897,True,596
280956,True,650
280960,False,50
280960,True,797
281254,False,83
281254,True,174
282709,True,477
282766,False,459
282766,True,104
282800,True,176
283405,True,554
285232,False,449
285232,True,474
285272,False,893
285272,True,377
285693,False,15
285693,True,426
286115,False,72
286115,True,316
286483,False,7
286483,True,176
286530,True,193
286561,False,283
286561,True,30
286662,False,104
286662,True,133
287092,True,15
287259,True,471
287350,False,320
287350,True,822
287407,False,194
287407,True,185
287604,False,48
287604,True,27
287860,True,33
287917,False,44
287917,True,1366
288111,False,388
288111,True,2
288154,True,765
288904,False,110
288904,True,442
289177,False,164
289177,True,596
289599,False,24
289599,True,442
289629,False,13
289629,True,134
289685,False,119
289685,True,252
290040,False,33
290072,False,694
290072,True,217
290464,True,270
290502,True,667
290590,False,12
290590,True,77
290775,True,739
290812,False,108
290812,True,1313
290853,False,117
290853,True,2039
291043,False,15
291043,True,1315
292559,False,27
292559,True,24
292915,False,749
292915,True,63
293391,False,9
293391,True,11
293490,False,177
293490,True,71
293896,False,1277
293896,True,1604
294085,False,661
294085,True,748
294197,True,297
294923,False,480
294923,True,192
295276,False,402
295276,True,74
295415,True,11
295545,False,1254
295545,True,211
295756,False,496
295756,True,747
295976,True,75
296024,False,389
296024,True,124
296487,False,831
296487,True,637
296802,True,112
296815,False,664
296815,True,52
296903,True,1042
297702,False,274
297702,True,944
297894,False,178
297894,True,1333
297955,True,706
298225,True,381
298764,True,862
298766,True,355
299429,True,202
299471,True,972
299668,False,7
299668,True,220
299776,False,234
299776,True,927
299882,False,152
299882,True,225
300024,False,214
300024,True,1568
300245,False,85
300245,True,71
300534,False,45
300534,True,236
300583,False,425
300583,True,496
300749,False,62
300749,True,455
301619,False,266
301619,True,333
301955,False,93
302106,False,50
302106,True,338
302685,True,631
302765,True,123
302774,False,13
303050,False,222
303050,True,154
303506,True,952
303626,True,1291
303651,True,88
304102,False,60
304102,True,28
304401,True,1516
305363,True,1353
305468,True,911
305501,False,31
305501,True,504
305541,False,1
306446,True,389
307025,False,274
307025,True,893
307102,True,304
307135,True,1604
307461,False,1233
307461,True,414
307875,False,781
307875,True,227
308645,True,1500
308742,False,29
308742,True,683
308762,False,60
308871,False,150
308871,True,46
308932,True,855
309328,False,92
309328,True,57
309458,False,342
309458,True,79
310383,False,11
310383,True,42
311074,False,13
311074,True,11
311674,False,232
311674,True,1016
311680,False,199
311680,True,16
312062,False,207
312126,True,308
312353,True,1574
312354,True,375
312890,False,803
312890,True,180
313128,False,180
313128,True,6
313284,False,374
313284,True,1893
314113,False,9
314113,True,2
314155,False,10
314346,True,322
314372,False,22
314372,True,54
314505,False,106
314505,True,293
314600,False,21
314600,True,1454
315142,True,19
315339,True,1267
315403,True,1103
315909,False,1
316611,True,199
316834,False,296
316834,True,514
317093,True,53
317108,True,38
317417,False,575
317417,True,1468
317545,True,677
317571,True,14
317865,False,420
317865,True,168
318085,True,532
318882,False,18
318882,True,289
318966,False,108
319021,True,1435
319347,False,7
319347,True,934
319945,False,1
319945,True,82
320426,True,94
320442,True,87
320761,False,113
320761,True,376
320845,False,58
320845,True,1691
321321,False,73
321321,True,683
322339,True,86
322642,False,428
323194,True,930
324646,True,416
324819,True,193
324854,True,595
325357,False,2
325357,True,364
325401,False,206
325443,False,364
325443,True,16
325459,True,2746
326249,False,222
326249,True,1884
327130,True,32
327735,True,877
327765,False,120
327765,True,47
328014,False,329
328014,True,139
328288,False,469
328288,True,548
328352,False,36
328352,True,169
329232,True,472
329468,False,43
329468,True,83
329883,True,25
330453,True,145
330575,False,165
330575,True,793
330601,True,344
330634,False,31
330634,True,44
330967,False,59
330967,True,94
332141,False,445
332257,False,478
332257,True,26
332536,True,5
332852,False,214
332852,True,361
333464,False,90
333464,True,1433
333539,False,103
333539,True,33
333634,False,782
333634,True,206
333643,True,9
333766,False,47
333766,True,346
333903,True,2
334101,True,108
334193,False,159
334193,True,913
334243,False,2
334644,True,98
334740,False,367
334740,True,376
334770,True,128
334829,False,14
334829,True,164
335302,True,230
335747,False,22
335747,True,1119
336783,False,102
336783,True,721
337119,False,306
337119,True,857
337271,True,379
337404,True,66
337631,False,1230
337631,True,390
338179,False,128
338179,True,16
338887,True,105
339490,False,75
339490,True,201
339577,False,424
339577,True,2548
339624,False,14
339624,True,457
339905,False,18
339905,True,389
340152,True,1329
340446,True,50
341137,False,28
341137,True,573
341422,False,224
341422,True,51
341652,False,23
341652,True,334
341672,False,141
341672,True,937
342691,True,644
343396,False,178
343396,True,23
343455,True,649
343930,False,14
343930,True,1983
343940,True,210
343954,True,823
344275,False,16
344275,True,6
344729,True,36
345168,False,195
345168,True,217
345355,False,32
345355,True,1340
345427,False,74
345427,True,1197
345734,False,73
345734,True,232
346336,False,270
346336,True,1917
346637,True,1
347148,True,205
347151,False,53
347151,True,769
347451,True,115
347639,False,153
347639,True,50
349157,True,1461
350585,False,57
350585,True,67
350840,False,709
350840,True,221
351227,True,243
351733,False,8
351733,True,990
351842,False,5
351842,True,154
352171,True,13
352524,True,97
352999,True,167
353145,False,80
354105,False,1068
354105,True,1515
354722,False,135
354722,True,195
354733,False,247
354733,True,2140
354883,True,23
355142,True,15
355412,True,2105
355451,True,442
355555,False,108
355555,True,187
355616,True,906
357406,True,3116
358820,False,344
358820,True,1446
359016,False,187
359016,True,1226
359026,False,256
359026,True,58
359062,True,417
359179,True,17
359326,False,232
359326,True,1144
359494,False,414
359494,True,55
359555,True,22
359559,True,6
359613,False,14
359613,True,1087
359966,False,447
359966,True,1348
360956,True,29
361393,False,1372
361393,True,1019
362437,False,63
362437,True,343
363100,True,196
364399,False,103
364399,True,695
364861,False,88
365542,True,96
366164,True,880
366407,False,147
366407,True,21
366681,True,430
367188,False,80
367188,True,139
367417,True,26
367459,True,148
368112,False,156
368112,True,303
368367,True,303
368451,False,36
368451,True,286
369270,True,12
370703,False,18
370703,True,146
371258,True,725
371530,False,27
371530,True,6
371879,True,810
372322,False,29
372322,True,134
373592,False,1
373592,True,118
374126,True,170
375945,True,356
376204,False,52
376204,True,636
376422,True,2192
376608,False,37
376608,True,149
376739,False,33
376739,True,375
376793,False,64
376793,True,102
377581,False,3
377581,True,116
377891,True,1190
377908,False,161
377908,True,1765
378041,False,59
378041,True,389
378288,False,679
378288,True,8
378624,False,151
378624,True,287
379125,False,787
379125,True,1904
380235,True,30
380651,True,560
380704,True,83
381371,False,469
381371,True,115
382565,True,554
383889,True,374
384675,False,211
384675,True,316
384920,False,42
384920,True,908
385180,True,334
385611,True,820
385766,False,338
385766,True,107
385879,False,51
385879,True,245
386253,True,535
386560,False,106
386560,True,437
387095,False,22
387095,True,154
387530,True,2454
387720,False,722
387720,True,276
387815,False,674
387815,True,108
388198,False,24
388198,True,569
388773,False,57
388773,True,9
388972,True,1203
389213,True,486
389979,True,59
390390,False,201
390390,True,559
390477,False,212
390477,True,211
390532,False,23
390532,True,780
391177,True,225
391285,False,615
391398,False,50
391398,True,111
391519,False,60
391519,True,79
391933,True,1556
392299,False,21
392299,True,155
393031,False,7
393031,True,14
393257,True,33
393345,False,19
393345,True,2211
393789,False,101
393789,True,84
394449,False,679
394449,True,10
394806,False,214
394806,True,1004
395187,True,90
395819,True,181
396154,False,45
396154,True,8
396372,True,7
396676,False,18
396676,True,877
397042,True,104
397876,False,81
397876,True,136
397880,False,405
397880,True,1579
398259,False,394
398259,True,162
398615,True,358
399437,True,35
399659,False,280
399659,True,580
399733,False,32
399733,True,218
400279,True,75
400815,True,174
401066,True,198
401114,True,167
401287,False,34
401287,True,1394
402249,True,652
402351,False,433
402351,True,243
402872,False,50
402872,True,335
403120,False,3
403184,True,977
404345,False,99
404345,True,1260
404434,False,154
404434,True,1544
405142,True,305
405522,False,204
405522,True,615
405903,True,584
406294,True,880
406575,True,1126
406583,False,62
406583,True,172
406657,True,59
406733,False,6
407300,True,336
407986,False,30
407986,True,167
408531,True,10
408696,True,2422
409670,False,165
409670,True,1448
409954,True,371
409968,True,388
410219,False,246
410219,True,568
411745,False,80
411745,True,657
411761,False,63
411761,True,367
411830,False,230
411830,True,30
412710,True,83
413524,False,476
413524,True,1580
413683,False,339
413683,True,330
414016,False,62
414016,True,81
414251,False,159
414251,True,415
414745,False,65
414745,True,1710
414889,True,425
415239,True,844
417607,False,284
417607,True,1067
418662,True,2143
418740,True,2028
418955,False,70
418955,True,52
418981,False,45
418981,True,187
419102,True,1854
420133,False,108
420133,True,638
420504,True,672
420539,False,588
420539,True,771
421315,True,280
422405,True,2748
422947,True,1128
423267,False,637
423267,True,1427
423305,True,703
423829,False,455
423829,True,342
424117,True,20
424244,False,28
424244,True,1795
424292,True,72
424296,False,276
424296,True,233
425105,False,332
425105,True,4
426564,False,347
426564,True,285
428717,False,165
428717,True,928
443997,False,11
443997,True,6
446509,True,1331
449578,False,13
450700,True,29
450786,True,6
450991,False,10
450991,True,190
451296,True,1199
453041,True,326
456896,False,54
457807,False,203
457807,True,409
459616,False,489
459616,True,26
460390,True,286
461737,False,6
461737,True,95
462110,False,34
462110,True,284
463435,False,534
463435,True,1162
463527,False,334
463527,True,285
465562,True,151
466759,False,850
466759,True,5
467203,False,1211
467203,True,955
467382,True,1686
467444,False,22
467444,True,1115
467853,True,481
468911,True,16
468938,True,158
469286,False,212
469286,True,1185
469519,True,103
470588,False,82
470588,True,45
471156,False,286
471156,True,107
471355,True,419
472102,False,219
472735,False,22
472735,True,152
472925,True,848
473554,False,143
473554,True,114
474482,False,44
474482,True,714
474648,False,36
475334,True,177
475362,False,316
475362,True,50
475431,False,189
475431,True,872
475932,True,1756
475980,True,673
477001,False,128
477001,True,734
477116,False,598
477116,True,116
477377,False,41
477377,True,16
477523,False,220
477523,True,8
477875,False,218
477875,True,178
477954,True,817
478173,True,363
478426,False,179
478426,True,1016
478603,True,1549
479028,False,78
479028,True,114
479113,True,1094
479149,True,1075
479350,False,129
479350,True,87
479582,False,56
480086,False,8
480086,True,494
480108,False,117
480108,True,544
480830,False,20
480830,True,716
480956,True,489
481057,False,130
481057,True,1541
481354,False,226
481354,True,127
481461,True,49
482334,False,231
482334,True,9
482572,True,1448
482600,False,567
482600,True,111
482677,True,750
482787,True,332
483587,False,24
483587,True,1631
483716,True,850
483848,True,153
484145,False,21
484145,True,988
484396,False,2
484396,True,239
484607,True,93
485135,False,48
485135,True,527
485191,True,704
485365,True,877
485525,True,50
485791,True,885
485991,False,97
485991,True,4
486047,False,38
486047,True,423
486305,False,56
486305,True,99
486645,True,1343
486775,True,142
487038,False,773
487038,True,17
487186,False,143
487186,True,761
487219,False,751
487271,False,86
487271,True,77
487534,False,56
487534,True,19
487535,True,335
487663,False,205
487663,True,671
488378,False,961
488859,False,37
488859,True,252
489207,False,178
489207,True,95
489209,False,21
489209,True,1779
489303,False,586
489303,True,257
489316,True,178
489520,False,725
489676,False,536
489676,True,312
489876,False,319
489876,True,625
489999,False,81
489999,True,725
490004,False,13
490004,True,2369
490141,True,1359
490416,True,7
490549,False,1247
490549,True,100
490554,True,1290
490620,True,1792
490738,True,534
490852,True,531
490860,True,496
490952,True,707
491174,True,152
491220,False,106
491802,True,1327
491996,False,8
491996,True,55
492037,False,54
492037,True,1593
492162,False,409
492162,True,130
492275,True,1513
492331,False,33
492331,True,2926
492466,True,1132
492670,True,20
493122,False,624
493122,True,667
493327,False,42
493327,True,1152
493412,False,100
493412,True,22
493848,False,328
493848,True,182
494474,True,74
494537,True,1
494746,False,1
494746,True,99
495288,True,113
495338,False,160
495338,True,270
495455,True,1493
495784,True,225
495861,False,24
495861,True,140
496097,False,132
496405,False,42
496405,True,708
496487,False,30
496487,True,573
496525,False,35
497132,False,661
497132,True,43
497236,True,149
497760,False,47
497760,True,736
498691,False,480
498691,True,322
498961,False,108
498961,True,1317
498987,False,93
498987,True,386
500298,True,114
500612,False,7
500612,True,41
500664,False,516
500664,True,1117
500889,False,106
500889,True,464
500992,True,2484
501081,False,94
501081,True,2052
501407,True,1326
501692,False,14
501692,True,990
501802,True,1724
502163,True,1061
502199,True,445
502371,False,1
502371,True,71
502398,True,276
502774,True,1
502806,True,22
502978,True,12
503242,False,7
503242,True,379
503279,True,406
503283,True,322
503460,False,153
503460,True,143
503602,False,389
503602,True,1396
503668,True,37
503913,True,565
504169,True,170
504276,False,174
504276,True,136
504815,False,128
504815,True,8
504928,False,155
504928,True,1870
505047,True,294
505532,False,652
505532,True,454
506513,False,30
506513,True,885
508443,False,14
508443,True,1284
509156,True,563
509223,True,1079
509356,True,208
509367,True,86
509524,False,146
509524,True,389
510805,False,69
510805,True,592
510885,False,132
510885,True,41
511041,False,879
511041,True,30
511257,True,360
514563,True,1089
515251,True,31
515628,False,498
515628,True,376
516202,True,179
516706,False,28
516706,True,56
516929,False,270
516929,True,245
517074,False,201
517074,True,563
517264,True,127
517607,True,549
518313,False,12
518313,True,10
519637,False,206
519637,True,621
519715,True,60
520033,False,80
520033,True,1839
520215,False,136
520215,True,874
520545,True,1237
520583,True,1162
520975,True,615
521674,False,13
521674,True,7
521704,False,245
521704,True,881
521851,True,588
522377,False,265
522377,True,1588
522768,False,46
522768,True,735
523661,True,184
524050,False,62
524050,True,1571
524239,False,184
524522,False,251
524522,True,723
527024,True,198
527267,True,1447
528221,False,77
528221,True,182
528243,True,1398
530745,False,352
530745,True,2390
531986,False,325
531986,True,2610
532487,False,14
532487,True,7
533117,False,404
533117,True,437
536122,False,223
536122,True,289
536275,False,70
536275,True,2241
537444,True,233
538677,False,262
538677,True,284
540010,False,8
540010,True,144
540883,True,3160
541125,False,130
541125,True,1073
542549,True,131
542976,False,27
542976,True,220
543055,False,319
543055,True,703
543595,True,660
543867,False,442
543867,True,414
545074,False,396
545074,True,1309
545534,True,480
545726,True,2411
546214,False,172
546214,True,559
546738,True,138
548020,False,1
548020,True,44
548338,True,554
548397,False,32
548397,True,381
549797,False,80
549797,True,102
551115,True,516
551465,False,872
551465,True,78
551815,False,201
551815,True,27
552325,False,61
552325,True,25
553483,False,211
553483,True,1194
553810,True,70
554963,False,186
554963,True,435
555695,True,4
558339,True,103
558596,True,184
558954,False,16
558954,True,79
559405,False,31
559405,True,28
560208,False,37
560208,True,1324
561105,True,402
561715,True,539
562030,True,397
562304,False,63
562304,True,2028
562663,False,12
562663,True,60
562850,False,22
562850,True,192
564239,False,26
564239,True,1411
564333,True,2616
564726,True,1137
565634,True,76
566918,False,340
566918,True,590
566984,False,48
566984,True,108
567190,False,338
567190,True,673
567325,True,109
567374,True,16
567570,False,108
567570,True,596
567624,False,22
567624,True,433
567862,False,108
567862,True,713
568071,False,14
568071,True,1255
568137,True,1000
568368,False,196
568368,True,379
568861,False,56
568861,True,17
569119,False,159
569119,True,68
569256,False,62
569402,True,888
569600,True,550
569685,True,422
569914,False,607
569914,True,1379
570046,False,486
570061,True,1299
570825,True,578
571845,True,102
572106,True,82
572499,False,45
572499,True,187
572579,False,265
572579,True,506
572737,False,339
572737,True,915
573100,True,221
573241,True,677
573391,False,231
573391,True,182
573410,False,201
573410,True,18
573870,True,1966
573978,False,196
573978,True,2
574033,True,632
574057,True,195
574102,True,1164
574119,True,256
574143,False,4
574143,True,1582
574483,True,6
574597,False,543
574597,True,1068
574772,False,37
574772,True,1564
575051,False,311
575051,True,1081
575379,True,982
575522,False,60
575522,True,2261
575695,True,750
576718,False,738
576718,True,652
576839,True,32
577235,False,23
577235,True,222
577358,True,240
577627,False,596
577627,True,1644
577720,False,14
577720,True,109
578028,True,20
578031,False,12
578031,True,182
578141,True,683
578744,False,36
578744,True,418
578999,True,669
579458,False,5
579458,True,1
579839,False,58
579839,True,388
580058,True,378
580300,False,47
580300,True,875
580485,True,99
581713,False,8
581713,True,968
582024,False,103
582024,True,950
582253,False,83
582253,True,395
582313,False,698
582313,True,1121
582930,False,203
582930,True,1488
583478,True,802
583618,True,1189
583959,False,594
583959,True,539
584257,False,50
584695,True,261
584923,False,572
584923,True,1540
585092,True,398
585189,False,45
585189,True,655
585249,False,384
585249,True,412
585574,True,590
585896,True,1957
586798,False,227
586798,True,62
586843,True,37
587608,False,443
587608,True,159
587631,False,169
587631,True,6
588112,True,169
588246,True,369
588450,True,435
588508,True,1599
588887,False,36
588887,True,540
588943,True,11
589630,True,358
590265,False,95
590265,True,209
590285,False,83
590285,True,397
590441,False,171
590441,True,405
590479,True,1874
590483,False,139
590483,True,40
591048,True,734
591104,True,34
591459,True,1
592595,True,690
592954,False,46
592954,True,413
593129,True,7
593930,True,1229
594665,False,240
594665,True,370
595101,False,383
595101,True,1004
595768,True,439
596126,True,2526
596451,False,31
596451,True,356
596922,False,106
596922,True,254
597094,True,1870
597239,True,68
597309,False,378
597309,True,443
597736,False,507
597736,True,44
597965,True,55
600228,False,817
600228,True,177
600640,False,121
600640,True,568
601079,False,196
601079,True,163
601430,False,298
601430,True,1020
603036,False,102
603590,True,311
603621,False,257
603621,True,9
604075,True,57
604852,False,417
604852,True,2415
604924,True,128
605375,False,115
605375,True,641
605965,False,15
605965,True,95
606283,False,184
606283,True,170
607028,False,7
607028,True,23
607053,True,218
607094,True,705
607202,False,1720
607202,True,156
607283,False,93
607283,True,5
607448,False,48
607448,True,1221
607773,True,766
607967,False,34
608135,False,5
608135,True,222
608701,True,94
608945,True,307
609396,False,177
609396,True,910
609590,False,90
609590,True,521
610339,True,370
610346,False,9
610346,True,2010
610706,False,44
610706,True,1320
610880,False,5
610880,True,666
611007,True,10
611102,True,474
611104,True,202
611877,True,20
611881,True,660
611929,False,434
611929,True,257
612716,False,159
612716,True,2370
614339,False,3
614339,True,379
614455,False,15
614455,True,1411
614823,False,10
614823,True,546
614933,True,22
614982,False,192
614982,True,807
615026,True,2
615119,False,369
615119,True,518
615304,True,931
615489,True,70
615937,True,14
616296,True,133
617196,False,295
617196,True,1285
617336,False,272
617336,True,903
617568,True,204
617613,True,18
617844,True,463
619388,False,26
619388,True,1
619423,False,101
619423,True,488
619536,True,283
620056,True,1334
620121,False,123
620121,True,810
620126,False,24
620495,True,2184
620578,False,14
620578,True,166
620603,False,169
620603,True,1718
621101,True,294
621423,False,248
621423,True,343
621944,True,1335
621959,False,344
621959,True,58
622379,True,297
622805,False,410
622805,True,514
623254,True,983
623985,True,95
624215,False,31
624215,True,656
624504,False,234
624504,True,10
625201,True,49
625278,False,24
625278,True,555
625736,False,12
625736,True,528
625739,False,484
625739,True,785
626268,False,35
626268,True,206
626463,True,2429
627026,False,689
627026,True,164
627250,True,13
627337,False,21
627337,True,222
628467,False,379
628467,True,290
628684,False,28
628684,True,394
628981,False,158
628981,True,1139
629609,False,712
629609,True,687
631535,True,349
631579,False,37
631579,True,859
631774,False,426
631774,True,1789
633078,False,452
633078,True,448
633079,True,1460
633181,True,675
634377,False,229
634674,True,3
635413,False,143
635413,True,751
636044,False,61
636044,True,128
636106,False,274
636106,True,1
636382,False,21
636382,True,181
636394,True,491
636433,True,565
636474,False,547
636474,True,26
637150,True,349
639005,True,15
639053,True,2295
639056,True,878
639397,False,887
639397,True,72
639697,True,39
640675,True,116
641450,True,146
641709,True,132
641994,True,120
642542,False,500
642664,True,147
643549,False,29
643549,True,18
644880,False,127
644880,True,1093
645474,True,1517
645612,False,409
645612,True,1041
646353,True,83
647670,True,26
647796,True,593
647834,False,585
647834,True,572
648097,True,96
648106,False,113
648106,True,98
648407,True,520
649435,False,22
649435,True,902
649950,False,5
649950,True,6
650525,True,18
651107,False,83
651107,True,782
651156,True,361
651187,True,792
651796,False,10
652255,False,795
652255,True,27
654490,False,51
654490,True,61
654543,True,106
655273,False,79
655273,True,9
655547,False,10
655547,True,857
658346,False,581
658346,True,266
659299,False,41
659299,True,539
659517,False,175
659517,True,1052
660053,True,1663
660401,True,924
660507,False,369
660507,True,142
661524,False,28
661524,True,418
661525,False,108
661525,True,113
661974,True,6
662416,False,24
662416,True,1716
662797,True,533
662800,True,102
663455,True,15
663645,False,27
663645,True,608
664272,True,127
664346,True,384
664378,False,440
664378,True,453
664618,True,2
664770,False,82
664770,True,109
664817,False,132
664817,True,295
664849,False,162
664849,True,196
664883,False,89
665860,True,1255
665908,True,975
665944,True,133
665957,True,352
666244,False,24
666244,True,296
666763,True,182
667020,True,404
667584,False,528
667584,True,41
667669,False,386
667669,True,32
667794,False,711
667794,True,229
668127,True,43
668302,False,299
668302,True,175
668448,False,113
668922,False,108
668922,True,125
669015,True,111
669303,True,1521
669473,True,17
669511,True,23
670088,False,119
670226,True,934
670641,True,61
670734,True,163
671156,False,221
671156,True,94
671244,True,588
671953,True,2312
672011,False,312
672011,True,1247
672269,False,22
672269,True,98
672498,False,44
672498,True,32
672910,False,137
672910,True,1679
673114,False,38
673114,True,28
673208,True,869
673360,True,84
673486,False,58
673486,True,137
673621,False,1088
673621,True,13
673752,True,433
673933,False,162
673933,True,287
674011,False,33
674011,True,291
674150,False,36
674161,False,210
674161,True,13
674262,False,32
674262,True,255
674263,True,1076
674310,True,35
674332,False,213
674332,True,15
674662,False,159
674662,True,1530
674873,True,809
674887,False,689
674887,True,835
675495,False,203
675495,True,4
675710,False,126
675710,True,1143
676818,True,11
677241,True,298
677352,False,675
677352,True,103
677781,False,88
677781,True,543
677842,True,380
677991,False,724
677991,True,408
678009,False,33
678339,True,2172
678408,True,156
679219,False,398
679219,True,1188
680003,True,527
680476,True,895
680522,False,178
680522,True,202
681154,True,884
681171,False,37
681171,True,31
681340,True,131
681718,True,164
681956,True,45
683065,True,50
683085,True,1126
683686,False,8
683686,True,1257
683750,False,372
683750,True,150
683795,False,570
683795,True,142
684240,True,240
684253,True,124
684830,False,56
684830,True,69
684920,False,28
684920,True,141
685647,False,14
685647,True,1858
685751,False,13
686560,False,387
686560,True,206
686577,True,99
686897,False,300
686897,True,1511
687487,False,32
687487,True,1567
687561,False,25
687561,True,744
687933,False,144
687933,True,24
688400,False,457
688400,True,389
688515,True,453
688804,False,37
688804,True,39
689367,True,787
690254,False,488
690254,True,1216
690456,True,52
690718,False,163
690718,True,60
691371,True,664
691807,False,7
691807,True,14
692100,False,396
692100,True,2
692251,True,1162
695019,True,32
696015,False,269
696015,True,547
696668,False,125
696668,True,70
697350,False,377
697350,True,208
717419,False,135
717419,True,3
720741,True,36
724720,True,107
736318,True,158
737886,False,304
737886,True,64
738182,False,4
738182,True,107
738674,True,22
738855,False,6
738855,True,301
739041,True,1562
740833,False,184
740833,True,1167
741177,True,746
741236,False,334
741236,True,64
741380,False,272
741380,True,27
741525,True,270
741746,True,904
742899,False,27
742899,True,183
743760,True,899
743929,False,1
743929,True,14
743966,True,409
743968,False,129
743968,True,15
744075,True,5
744265,False,227
744265,True,97
744548,False,110
744796,False,2038
744796,True,106
744969,False,34
745071,False,22
745071,True,483
745241,False,62
745241,True,1361
745316,False,313
745316,True,384
745318,True,53
745568,True,137
745584,True,269
745617,True,258
745915,False,181
745964,False,522
745964,True,679
746010,False,336
746010,True,1312
746068,False,99
746068,True,54
746182,True,615
746302,True,882
746387,True,700
746666,True,330
746731,False,946
746731,True,1352
746915,False,664
746915,True,139
747243,True,669
747445,False,164
747445,True,1830
747506,False,63
747506,True,67
747757,True,1336
748222,True,2208
748262,True,289
748421,False,36
748421,True,1709
748773,False,122
748773,True,4
748904,True,964
749175,False,6
749175,True,157
749222,False,230
749222,True,16
749272,True,56
749273,True,28
749476,False,250
749476,True,501
749571,False,172
749671,False,16
749671,True,14
749734,False,160
749734,True,1786
749743,True,44
749970,False,113
749970,True,1595
750131,False,40
750131,True,163
750203,False,108
750456,False,154
750456,True,673
750519,False,152
750742,True,1126
750970,False,108
750970,True,649
751019,False,828
751019,True,1493
751256,True,909
751592,False,463
751592,True,220
751604,False,21
751604,True,594
751613,False,139
751613,True,14
751623,False,25
751623,True,1861
751738,False,320
751910,True,1020
752303,True,57
752314,True,1283
752673,False,50
752673,True,885
752770,False,265
752773,False,414
752773,True,211
752945,False,196
752945,True,18
753094,True,17
753104,True,45
753237,False,17
753237,True,110
753422,True,6
753507,False,650
753507,True,2
753617,True,959
753685,False,479
753685,True,820
753706,True,706
753833,False,524
753833,True,628
753868,False,9
753868,True,923
753963,False,89
753963,True,1392
753985,True,71
754032,False,373
754032,True,1434
754055,True,450
754219,True,28
754251,False,20
754251,True,990
754587,True,93
754879,True,7
755152,False,170
755152,True,15
755156,False,164
755156,True,1463
755494,False,141
755494,True,1271
755496,False,27
755496,True,958
755519,True,518
755570,False,4
755570,True,114
755745,True,778
755918,False,234
755918,True,610
756180,False,107
756180,True,683
756291,False,316
756291,True,222
756656,False,6
756656,True,86
756740,True,801
756772,True,510
756959,False,392
756959,True,473
757070,False,128
757070,True,20
757157,False,677
757157,True,98
757177,False,525
757177,True,1479
757335,False,50
757335,True,37
757342,True,540
757665,False,19
757665,True,504
758194,True,1
758208,False,157
758208,True,493
758444,True,2600
758453,False,55
758453,True,2134
758520,False,108
758520,True,672
758601,True,25
758630,True,190
758943,False,413
758943,True,1284
758999,False,294
758999,True,197
759031,False,66
759031,True,1629
759224,False,55
759224,True,194
759491,True,480
759668,False,308
759668,True,171
759998,False,234
759998,True,127
760154,False,192
760154,True,1076
760214,True,1449
760389,False,9
760389,True,8
760977,True,86
761064,True,325
761108,False,80
761108,True,466
761179,False,87
761179,True,636
761341,False,27
761341,True,516
761706,False,43
762177,True,2778
762288,True,8
762500,True,111
762652,True,170
762731,True,377
762821,False,54
762821,True,491
762885,False,20
762885,True,371
762990,True,212
763237,False,445
763237,True,222
763301,False,191
763301,True,1394
763554,False,53
763601,False,171
763601,True,347
763611,False,249
763611,True,1505
764181,True,1821
764702,True,389
764890,False,195
764890,True,303
765302,False,138
765302,True,1953
765435,False,50
765435,True,110
765595,False,240
765595,True,258
765722,False,149
765722,True,272
765900,False,34
766066,False,166
766066,True,175
766078,True,1106
766094,True,918
766361,True,1929
766385,True,977
766533,True,386
766893,False,448
766893,True,472
767016,False,7
767016,True,595
767068,False,709
767068,True,537
767129,False,819
767370,False,26
767370,True,223
767741,False,72
767741,True,290
768027,True,398
768149,True,146
768231,False,31
768231,True,804
768321,True,2160
769109,False,98
769109,True,18
769444,False,189
769444,True,655
769486,True,670
769616,True,113
769876,False,92
769876,True,245
770007,True,740
770629,True,80
771010,True,1185
771297,False,6
771419,False,113
771419,True,1891
771438,False,28
771438,True,1471
771470,False,26
771470,True,34
771792,True,442
771838,True,6
771905,True,332
772191,False,20
772191,True,807
772526,False,14
772526,True,100
772567,True,1577
772721,False,21
772721,True,225
772745,True,434
772976,False,103
772976,True,154
773392,True,749
773407,True,197
773642,False,220
773642,True,301
774588,False,1354
774588,True,663
