end,score
258741,0.00016125662164198095
258882,0.000754184286781365
25899,1.4459980371742772e-06
2592086,0.0006196925052378309
259240,4.672005507427644e-05
259270,0.000824235030093397
259529,0.06441763911807052
259561,4.283172015582435e-05
259800,0.0004054425358151109
2598627,0.00022090488588427697
260038,0.025791797540405528
260206,0.004702523892128294
260212,0.005118474289368235
26023,3.110208376492646e-05
261087,6.421653659426656e-07
261309,2.1038560560407328e-05
261332,0.005871873544137362
26164,0.0005442223018106138
26193,9.203956710508856e-06
262255,0.031013584660385653
262794,6.228070774823214e-05
26350,0.00014532784275935972
26367,1.2095375148257423e-05
263852,0.0003670514064023243
263937,0.00048809317916894025
2639628,8.999828684174247e-05
264350,0.00010649148713027333
26510,0.0008722038180741963
26520,0.0008103926689515783
265440,0.005777807580778756
265456,0.0009120689735983261
2659130,6.156837913545878e-05
266063,0.000728745723948794
266160,0.012340803527785889
266255,0.0008838758235429648
266534,0.001275389780190176
266916,0.0018234698162300754
267354,0.0054632050938983445
267411,1.8025957378625224e-05
2674162,0.000603370115527496
267435,7.283215102474837e-05
267814,0.0013385237858737785
268161,2.0762538843249753e-05
26825,5.820674505459055e-05
268871,0.00013748645632059636
268990,2.210532445365541e-05
269172,1.8406011252370085e-05
269390,3.797970797973914e-05
26952,5.54742387271014e-05
269972,0.02081984400430514
270491,0.04461844825862021
270667,0.0006283144382538287
271029,0.0014824946763048368
271113,0.0008976406961846102
27136,0.0008739526019969019
2717459,1.380655536776731e-05
272567,0.0020548906816413334
273105,0.00034336772077117475
273531,0.0016558360606405388
274321,0.0031149058661521524
274520,1.8025957378625224e-05
274637,0.00022090488588427697
274822,0.00011992718813925699
275130,5.933888484597099e-06
275386,1.455067356457892e-05
275757,0.004063942303923352
275832,0.0009049636978175097
276085,0.035111974056858376
276381,0.0003689345674678062
276592,0.00010105928871494312
276626,0.00044180977176855394
2766592,1.1122788666026653e-05
277351,7.437666142774103e-07
277572,0.0005782723737824993
277977,6.595957030124909e-06
2782403,1.8159806295399513e-05
278559,4.753708176965675e-05
278575,0.0014409440595151307
278644,1.8984265840471415e-05
279097,4.506489344656305e-05
279141,0.002465200852596866
27916,0.004635631669841025
279337,0.007667552720606198
28002,0.0004926007752186657
280445,0.0040849838533126535
280692,7.730739419790142e-05
280897,1.8106957859366964e-06
280956,0.00020215508995882254
280960,0.0001501841223259161
281254,2.0704846081327053e-05
2814183,1.2659305781333924e-06
281564,7.3525735477931985e-06
28166,0.006931770820525523
2825814,2.239541024153864e-06
282709,0.003573356787933432
282766,0.0006895370000293667
282800,0.0028504284107549755
28316,7.990366776286368e-06
283405,1.9376205023013654e-05
28432,0.001579802034480686
284939,1.7980630246394638e-05
285232,0.00012646475498530202
285272,0.0007164672806222276
285693,0.00044555176375529455
286115,0.0007738139401459737
28619,5.4447092397691795e-06
286483,9.46078510104473e-05
286530,7.725204867028576e-05
286561,0.0003363730213442688
286662,0.001111295431309254
2867436,1.8537971541971116e-05
286866,1.8583865405460023e-05
28692,1.0504633487538e-06
287092,0.0002554954462763736
287259,0.00018479309404391647
2873356,7.363496196142566e-05
287350,0.0007356920649042459
287407,0.00040208808997272425
287604,0.06560597444162966
28772,0.0016979744193706084
287860,4.9402682705597274e-05
287917,5.295840862650111e-05
288111,0.00044342054258793116
288154,7.399271953358559e-05
288830,0.000751228027057218
288904,5.0143718459721455e-05
289177,0.00011977066060047016
289599,0.0005153191997774645
289629,0.00014398044808941316
2896351,2.1038560560407328e-05
289685,0.0006686250239863552
290040,0.00017880400002390158
290072,0.0047489939650955555
290414,2.9913514089603325e-05
290464,0.00039655927862757186
290502,0.000451077958724237
290590,0.0004124963194722003
29067,0.00021441056317631637
290775,1.1876372568384888e-06
290812,0.01648525348845498
290853,0.00018616498521143815
291043,0.0028783922697795295
292559,0.0006819574702252985
292876,5.561394333013327e-06
292915,0.0006219731841352364
29334,0.0005908280653024028
293391,1.1617882247326887e-06
293490,0.0009751799158675301
293896,0.0017497411595584905
293897,1.0756147377092579e-05
294085,0.0011487387829563203
294197,3.645591083751425e-05
294923,0.0023567999879312643
295276,0.010926147565755374
295415,0.0012120989937082064
295545,0.0012101590750544272
295756,0.0031404085809584536
295976,2.6809147684575293e-06
296024,0.002690067481125595
29604,1.027464585508265e-05
2960510,6.62383465919871e-07
29609,4.4596522080547107e-05
296402,0.00031814908117651434
296487,1.0865077997348733e-05
296601,1.7998724188275667e-06
296802,0.0003815912496539161
296815,0.0008489663336978808
296903,0.00011676210883182974
297702,0.0002868012597082312
297839,0.00044180977176855394
297849,2.4641616708637696e-06
297894,0.0014045366221711883
29791,0.0004305075546538818
297955,0.0003317766473642599
29808,0.0002444752290028909
298225,1.0528833505949776e-06
29867,0.0009662440719731159
298764,0.00011284202603554342
298766,4.964178656936606e-05
29884,0.004059115464292479
29909,4.182740668805492e-05
299277,0.0006845589148200311
2993710,0.003278045434938623
299429,1.4387687662684214e-05
299471,0.0006731922960048365
299567,3.398536705911954e-05
2995948,0.00020429782082324454
299668,0.0016886673501929795
299776,3.990147634925331e-06
29978,6.823956527397435e-05
299840,4.684550586393603e-06
299882,0.0014718334220515693
300013,2.7405818626179183e-06
300024,0.00021276863226167813
300035,2.319404078723471e-06
300245,0.0011219890269775507
300534,0.0005745220813167753
300583,0.0021208532042659694
300659,0.0002968662098330268
3006966,6.311568168122199e-05
300749,1.8618035128087302e-05
301404,1.5211511512323287e-06
301619,0.0054263584843399215
301955,0.00023895376495007147
302106,0.001627118855044941
302685,0.00040550850790768255
302765,0.0005363966277423264
302774,2.75148580233326e-06
303050,0.007846305341376236
303506,0.007153996217541281
303626,0.0012350073379161523
303651,0.0010362129783771815
304102,0.0005628851822354764
30431,0.00046131549072040215
304401,0.0003352403674524731
304458,0.0002845112298297292
305363,0.001721921442418956
305468,0.0008812236954509456
305501,0.0017914914858694435
305541,0.0002631722248227437
3056,0.00019493707462639578
306446,0.0009498336885277202
30664,6.121288744643475e-06
307025,0.002811639472063048
307102,1.9635989856380176e-06
307135,7.799653538341847e-07
307461,0.010039571364492001
307875,0.0004169484075237733
308625,4.682066851590967e-05
308645,0.00023426539554476832
308742,5.2240378137694105e-05
308762,0.00039421408325049156
308871,0.0011324964407953878
308932,0.00031985234911898
309068,4.682066851590967e-05
30925,0.0004464056201062258
30928,0.0002702978628012106
309328,0.005699518088517451
309458,0.004373990635026062
3099573,1.0756147377092579e-05
31022,1.306370925174194e-05
310383,0.0055267546685324465
310455,9.180021402968636e-06
31067,0.004000335196312162
310789,0.0002455966462309612
311074,0.000691219379195635
311674,0.001104173519202132
311680,0.002845081446408964
312062,4.996853958819843e-05
312126,9.683307430485956e-06
312353,0.0003639125060872926
312354,0.000650184006749832
31263,0.004998703545141977
31274,0.00027093226069319467
312890,0.005142939981057428
313128,0.0007905481051187414
31324,8.680576858586069e-05
313284,0.010033595479561475
31380,0.001085874325049248
313899,2.6011482508838706e-05
314050,0.00013566395017729145
314113,0.0044233104718209145
314155,0.0003127242936755413
314346,0.0004273556318098613
314372,3.9790295386040003e-07
31441,4.624745277678242e-05
31442,1.1173947314125038e-05
314505,0.0005282336192577655
314600,0.0022782899886962253
315142,9.556886009301607e-07
315336,0.0032538739490524395
315339,0.00017896408930822015
315403,0.0029781508655496135
31556,3.9567524485651154e-05
315909,0.00977400832825987
31606,0.00012122629311961512
3161008,7.657639018284557e-05
316340,0.00013912062704340563
316611,3.0681234150594024e-07
316834,0.10684039671625917
31685,0.0072126811043536744
3170,0.000228727933288178
317093,0.03220945649718317
317108,1.2006522616663414e-05
317417,0.00013839875989810733
317545,0.004140128208234961
317571,3.1628741792688655e-06
317865,0.002164793785578152
318085,0.0006319107194746135
318882,8.423402920113012e-06
318966,5.0146705993299666e-05
319021,0.0003206560064369172
319347,0.026926122336677155
319945,2.83694622034099e-05
320426,5.877907766782846e-06
320442,9.653797804299453e-07
32071,0.0028405370218401384
320761,0.0013716146452384828
320845,0.00010923130682987088
321321,0.0005100014394234534
3214680,8.032904941246435e-05
32193,0.00042807517317695843
322027,0.002277607973571313
322279,8.148029161461799e-05
322339,2.098297141773836e-05
322642,5.4203727386475883e-05
323194,0.0006420096857193496
32366,0.0034926016437183695
32401,1.177476335877246e-05
32433,7.91927820600278e-05
324646,0.0002136548963273005
324819,0.000126998792844644
324854,0.0005269316314564602
325357,9.817994928190088e-06
325401,0.0035907450093501216
325443,0.0014546350198355487
325459,0.01509150234308227
325727,4.819546237700429e-05
326096,4.506489344656305e-05
326249,0.06688369993406758
327130,1.0270182977873879e-05
327735,0.0011086688961539182
327765,0.0020956435836133004
328014,0.008478839842609423
32807,1.0750236648253764e-06
328288,0.009670589758624637
328352,0.002880737213634464
329232,0.0008383546457791479
329468,0.001847549718650965
32971,1.2722257970184884e-05
329883,5.4056572024449466e-06
330453,5.622849474110815e-07
330575,0.0013534897513498862
330601,0.0016997032809848457
330634,0.0006467833017521592
330967,0.0007976495716057743
331400,1.0027860619182157e-05
331473,0.0001813904855991937
33161,0.018538099649819666
332141,0.010870568855381341
332257,0.003227039949288739
332536,8.181044960747219e-05
332641,8.704974051725097e-07
332852,3.60187793562441e-05
33316,1.020646644170089e-06
333175,0.00052701196409561
333181,4.969317207759372e-06
333447,1.1516255736610168e-05
333464,0.0008931971874689841
333539,0.0004338627554496039
333573,0.00019782366900596198
333634,0.00682894052363138
333643,0.0005207034590155535
333766,3.085901577560994e-06
333903,2.4961004054720563e-06
334101,0.002872819564541591
334193,0.01574703022963894
334243,5.052964435747156e-05
334644,0.0007989999720808144
334740,0.0011865424570174949
334770,0.0009624408453381425
334829,0.0008651634291361213
335,0.002608107502183622
335302,0.00010847725308765405
33560,7.690695282236375e-05
335747,0.0009146773649887438
33580,0.0013887952039073443
335937,3.6416075512374184e-05
33666,3.015401057886526e-05
336783,0.008721938908817993
337015,1.3702909313089591e-06
337119,0.005459999362335815
337271,0.00036911821284357744
337404,3.5619075360465046e-05
337631,0.0007671543421475776
337856,0.00048479645838826133
338179,4.97171191689916e-05
338887,7.061990122998038e-06
339490,0.0003575879963875082
339577,0.0007246090896258527
339624,0.0003139760380691781
339905,0.00020426616491776059
340152,4.930710961618506e-06
340364,9.479017851128435e-06
340446,3.0519575797510914e-06
34094,0.000488708597321613
341137,0.00028949362199558187
3413,1.4262473345049277e-05
3413511,1.1341543524952933e-06
341422,0.0004419651601456902
341652,4.394411144020565e-05
341672,0.0015189393285431618
34172,0.0010421789476820634
34249,0.0036125213715304727
3426,0.0004395982270271757
342691,3.089318965797496e-07
342768,0.009950671231090304
342833,0.0004636670368840792
343396,0.03957206213253868
343455,2.7210874783719963e-06
343930,0.0018769720677843846
343940,0.002403811246970707
343954,0.0013535548170505033
344275,0.001491970171327525
344729,0.00038979341457681324
345168,0.0034158845331089763
345355,0.0012347538812949813
345427,0.0003161421885923712
345734,0.0028037424643984066
34617,9.979308713770327e-05
346336,0.031290499504498054
346637,0.016124441540698725
347148,0.00030351599594416007
347151,6.138607784246702e-05
347451,6.102344913930303e-07
347639,1.3307523246040782e-06
34899,8.597772420518574e-05
349157,0.0014807021940858977
349180,7.485873238143935e-07
3495279,0.00012785918869694386
34988,0.0004352276985353642
35021,0.0019220221555372977
350585,8.773074364896431e-05
35076,0.0019383447331675458
350840,0.0030463887865635067
351227,0.00039376650424393516
351733,0.003992248909939526
351842,0.00014889056967475284
352171,0.00016322037665777124
352294,0.0008156721686180136
352524,3.6786135376775463e-07
352999,2.62786460982014e-05
353145,0.0036871348601959794
35338,0.0003272149605061278
354105,0.07321411555159717
354158,6.726310934756989e-07
354189,1.7421234128034886e-05
354631,1.6665833374997917e-05
35464,0.0004894479257508079
354722,0.0001176438498923556
354733,0.00023454259539238195
354883,1.8688022029710573e-05
355142,8.871682164027188e-07
355412,0.0004140295325009035
355451,0.00017037022099396598
355555,0.0003114690779806855
355616,0.0002493632126004482
35587,0.0006672993463346893
35697,0.00013218627418864592
35719,1.7663067432173083e-05
357406,0.04473513062470944
358055,9.907555263177274e-06
358532,3.8173185105162516e-05
35864,2.0454156100396018e-06
358641,0.00012300183778225703
358820,0.0019349459877747292
359016,0.00020090611193104924
359026,7.216088863117879e-05
359062,0.0005361550031242527
359179,0.00022092891407018007
359199,0.007862795541592164
359326,0.0009606820000354554
359494,0.011675092003302901
3595,0.0041698565495903546
359555,0.00013314560746975187
359559,1.2348958565851331e-06
359613,0.0005129347285471695
359966,0.001170012570407872
360956,2.8630060313090107e-06
36106,0.00012504659690560366
361393,0.07271966501276506
361973,6.709487622850762e-05
362437,0.0003365941814463851
3627,5.552517914627239e-05
362922,0.0002849526028837203
36310,0.00011715032565081224
363100,6.421653659426656e-07
36402,5.291353652796209e-07
364399,0.004800812107573493
36468,0.0003907152280981163
364861,0.0001099314723455394
36521,0.0019342564349193784
36537,2.4931882382479366e-05
365542,1.1733455927659914e-05
366164,0.0022314970955596624
366407,0.0018312716074324361
36645,2.206842059859959e-05
366681,0.00014726992392285131
366889,9.169397586345138e-05
3669,4.449242414587653e-07
367188,0.0018235434750838106
367417,2.3003091107663866e-06
367459,0.0003018448198519655
368112,0.0010773098048889734
368367,0.004356418749499346
368451,0.004072241685484702
368578,4.039878647581341e-06
369270,0.003672478433349562
36934,1.1913858645710693e-05
369389,1.0480319482293297e-05
36975,1.3718490416105918e-06
36987,0.0003280751326938076
370703,0.0005501324403445389
371258,0.001165244637966631
371530,9.584956183057448e-05
371879,6.628397099305552e-05
372322,6.237899928978989e-05
373592,0.0002741493307531043
374126,0.0017142006259648708
375945,0.0001840060640422255
376204,0.009447401050664356
376422,4.5082629772301423e-07
37658,0.008246704662687739
376608,0.0026341913036025274
376739,0.004699408632113526
376793,9.016525954460285e-06
37730,0.006707849895652075
377581,7.056506836353321e-06
377891,0.00010228915370186002
377908,0.00109924068711923
37794,0.0014313917695584787
378041,2.5892885308683353e-05
378288,0.008636519791965749
378624,0.005439884427514682
37865,4.5443283425483134e-05
379125,0.0420628055783596
380235,0.00017992685497906987
380259,0.0002358054638269655
38061,3.398536705911954e-05
380651,2.2541314886150713e-06
380704,0.0038692182210758944
38100,0.0004871957933619608
381371,4.4134284027087936e-05
382565,1.699268352955977e-05
382734,0.00014758907060623969
3829,0.04918220617862803
38291,0.0001282673530940963
38302,0.0007654173315827209
383889,0.0012047564167102117
38466,0.001800943030681473
384675,0.0019441607673396034
38490,0.014110932754858247
384920,4.2126973315540714e-06
385180,1.6197265634147595e-06
385611,3.794786135724997e-06
385766,6.662722988489611e-05
38579,0.0018117434791173968
385879,1.7998724188275667e-06
386253,0.00014298681209958287
386560,3.340969235999349e-05
387095,3.061680211096677e-05
387530,0.0001126932307524467
387720,0.0011104462009007023
387815,0.00435213141160754
38805,4.8822478798773925e-05
388198,3.5272582674715454e-05
388773,0.00014850919184804598
388972,6.240251013680141e-07
389213,0.0009188561900460652
38936,0.003394117280802368
38977,0.0004851537970359263
389979,0.002876764985485188
39013,0.00038597222281681784
390390,0.003119331425096088
390477,0.005340559494987128
390532,2.909821089064159e-05
391003,2.5391366193595053e-06
391177,3.4204655075254874e-06
391285,7.3525735477931985e-06
391398,0.008057796368996758
391519,2.8086936946765473e-06
391933,0.00045865609369381453
392299,0.00024922744291740184
392553,5.072442844644706e-07
39258,0.00015071421028527862
393031,4.904598393892349e-06
393257,0.000454363388044604
393345,0.0015160817355186372
393789,8.654569837849707e-05
394449,0.0029321932687757864
394806,0.003118071940003297
395187,1.4521098198761595e-05
395819,0.010881882929270257
396154,5.111667086475921e-07
396372,0.016572629820890042
39656,0.004621421609226066
39661,0.00013212052487095353
396676,0.003948811619725295
397042,0.002284067477968613
397876,0.002957046601444465
397880,0.0011628528106588526
398259,0.0002550989554486448
39828,2.3943258552678415e-06
398615,6.395184508402065e-05
399437,8.840833401766428e-06
399659,0.000348671055407241
399733,0.0003784817193532093
400279,0.00017779924502427146
400815,1.443822783557366e-06
401066,0.0003997077891649373
401114,4.736029164266059e-06
401166,4.2395973041263515e-06
401287,0.0002625755487928182
402249,0.0017684177897498846
40225,0.006227189788236534
40230,1.3318926574556699e-05
402351,0.0002009486858654071
402872,0.005327866063918815
40294,5.330894655447812e-07
403120,0.03535478426999803
403184,0.002017039156348907
403454,0.0003114380826487463
404345,0.0004008615604332254
404434,0.0012064839124540714
404463,0.007564614377966495
40501,0.00017706779784892055
405142,3.917987763165559e-06
405522,3.167990727315675e-05
405903,7.31931427921213e-05
406294,0.0010624593658025093
406575,3.262424485542458e-06
406583,0.00018298077635181458
406657,4.463758742767472e-05
406733,0.0003663713934362774
406898,0.00158521218927524
40695,0.0023441957063243517
407300,0.00014146133101842345
40743,2.3649475933927414e-05
407986,0.0008618905151306481
408531,1.1259012482675885e-06
408696,0.00034549770062284555
40922,1.4307790465978963e-06
409337,9.314798669285408e-05
409670,0.0006028656306659482
409954,0.004824102288534399
409968,0.0020729539389229426
410219,0.026976665840745158
411745,4.89548168919179e-05
411761,0.015292191780857658
411830,2.2161583832756804e-06
412134,0.0038833281134696314
412393,6.463526416290876e-05
412710,0.00026368299471420136
413524,0.007561346727958264
413683,8.363469633971427e-06
414016,0.0005129329238149302
41420,5.4355826594619314e-05
414251,0.022067740545702392
414291,3.5706145138062294e-05
41431,0.00032894990339399745
414506,5.5226221471069236e-05
414745,0.00011432964789337328
414889,0.00012114625757869848
415239,1.153464968416431e-06
416785,0.0010226808246811576
417607,0.00019217146099810684
418662,0.00049040782735463
41874,0.05010405704253639
418740,0.04891753976463427
418955,0.005287717987236579
418981,0.008430056268563291
41899,6.89252835146729e-05
419102,0.00019338837372721791
420133,0.002567290863620483
420504,8.889532631158027e-07
420539,0.003193239688971118
421122,0.001012821222302363
421315,4.030697051343718e-05
42234,0.00020435708689174308
422405,0.007976191140147849
422947,0.011205521339684103
423095,5.387233174352643e-06
423267,0.0016215197990225565
423305,0.0012999004096558386
423829,0.0759068596821506
424117,4.230544588367158e-06
424244,0.0013416872779554228
424292,0.0008235435925634104
424296,0.0004991124327872055
424302,7.582276486576241e-05
424928,8.343297953016227e-06
425105,0.01961686796128951
42589,0.0005701593737055228
426564,8.83619543537108e-05
428717,0.0004181858990640033
42993,0.00046396415080506253
43444,0.0013568181653864986
43499,0.00091196147493359
43520,5.883619501107942e-05
43572,5.429255721023504e-05
43714,0.008112628123318656
44068,0.0006230902417447159
441,8.156661179837067e-05
44290,0.002659486159150143
443997,0.0005951747156590408
4451,2.086929805087032e-06
446509,0.03486087920567832
44703,0.0008329566910386688
44751,0.0004871991840166443
44764,0.014772802512862258
44776,5.0782732387190105e-06
44906,0.00038653266139817107
449578,4.833248172379313e-05
44994,0.0008483301294527881
45057,0.013340249264695186
450700,0.0002289838977451594
45077,0.001710804966605306
450786,6.984540882845967e-06
450991,2.906643235319434e-06
451183,0.00010118541691963021
451296,0.000582569621643461
453041,0.00025125197472523496
45313,0.0015801795440189006
45475,1.8743287851921505e-05
45560,4.750642707188752e-06
456896,0.0006275464658768689
457807,0.0014627048613178135
459027,0.001688745444123201
459616,0.00022214956807499185
460390,2.2313624836795655e-06
46120,4.4055782034487106e-05
461737,0.009065883320323907
46184,0.00014865286840824764
462110,2.55771818524768e-05
46214,2.9913514089603325e-05
463435,3.458605484511087e-05
46345,2.1750668973503888e-05
463527,0.0026851726815291617
46381,4.366686013219363e-05
46460,0.0001549775810532054
46527,0.00012791954745304074
465562,5.693424893924664e-07
466759,0.002165475215290962
46699,0.006797348375143122
467203,0.06059257516542557
46727,0.00020706740649555536
467382,2.9096424401950056e-05
467444,4.3570983409127607e-07
467749,2.7329362902593842e-05
46784,0.00044564870612742393
467853,3.438441979710933e-05
46794,0.0007824123996565741
46814,4.84103616098449e-06
46861,0.04972459972699973
468632,0.00017028191610525108
468911,2.367144787831235e-06
468938,0.000603370115527496
46925,0.0011203603155196713
469286,0.00017715780357954253
469519,2.3253145882555472e-05
47033,0.00044423994304707514
470588,2.090881835481582e-06
471156,0.0009702099748113238
47134,5.871334551630171e-05
471355,0.002852641536966425
472102,0.0001921844355559765
47246,9.263351151806616e-05
472735,2.9936687184999997e-05
472925,0.0009404297873968198
473554,0.0006165810381823264
47401,2.6296912670206614e-06
47421,0.000155977690685181
474482,0.001618539268892782
474648,0.00023311789430398606
475334,0.00010794544306319849
475362,0.0017171030286121066
475431,1.1940804642393349e-06
475932,0.00020701877824204638
475980,0.00013099629617697783
476356,0.00019481806314013478
476645,9.936028310875187e-05
477001,0.0002933690058698055
477116,0.0011552002800645478
477377,0.0004104321040878546
477523,0.0008799662909998627
477875,0.011973046973479576
47789,4.197048062040519e-05
477954,0.0001062576662712799
478173,0.0008619573078964229
478246,7.328764823035961e-06
478426,0.020909981408723795
478603,0.0011650519464066343
479028,0.0032473636364941517
479113,1.3742963257229038e-05
479149,8.836195435371079e-06
479350,0.00027979437623823565
479548,4.734760285443001e-06
479582,0.009114103573910704
480086,0.0009715423555898467
480108,0.00011022288369367205
480472,0.00023115788149454273
480830,0.0001617571139088146
480956,8.865277812009712e-06
481057,0.0023083820234199998
48123,1.679029888638203e-06
481354,8.958097130541277e-05
481461,0.0001294902246616447
482334,0.005239179223881581
482572,8.105178364307059e-07
482600,4.2064192091425695e-05
48265,2.089222542716215e-05
482677,0.00018770807060416078
482787,0.000574438247232972
483334,0.00026661300716853434
483587,0.000873529896843234
483716,1.9549104945511235e-06
483848,2.809900375929814e-05
484145,0.001252715840742424
484396,0.008219159925995001
484607,4.532350619636867e-07
485135,0.0010411564020229992
485191,0.00027729507747027986
4852,0.0030920551822127434
485365,1.2272493660237609e-05
485525,0.00026343870951294406
48566,0.00011049212501465347
485791,0.0004627461518613569
48587,5.994190976309784e-06
485991,0.0001562315559968615
486047,0.0013250318477109825
48622,1.2690934497754926e-05
486305,0.004042017262164685
486645,4.2453740244597354e-06
486775,0.0020285619408343704
487012,3.656722359182813e-06
487038,0.0009415553746170488
487186,0.007157096034779962
487219,0.0002742267548908266
487271,0.000528336558150275
487534,4.943461629345179e-06
487535,0.0009654470747448782
48757,1.7170464300725555e-06
487663,0.0010494546509781627
48806,0.00044180977176855394
48816,0.0011024297106749692
488378,0.0038320678060160783
488859,0.00022866153253754784
488921,8.059150859692301e-05
48908,0.0007546587446784412
489207,0.00020565274079640844
489209,0.00014978422437886981
489303,0.01596636473648247
489316,0.005504480956072907
489520,0.0020361928656726144
489606,0.0009298850087050463
489676,0.0010180016248533402
489845,0.0012208621147998674
489876,0.001073723079838186
489999,0.00037017300625570196
490004,0.04016980461955626
490141,0.0005484293892997775
49026,0.0005036385196998233
490416,0.028418334117327766
490549,0.0007654282148612647
490554,1.7611848402310493e-05
49062,1.1626572941277736e-05
490620,4.606804081429188e-05
490738,0.0007605774416659264
490763,0.0065109286963552495
490769,8.912038788067658e-06
490852,3.393537816899316e-05
490860,8.301552147202313e-06
490952,0.00202269552839702
491174,0.00011045244294213849
491220,0.00743213988536186
491786,7.582276486576241e-05
49180,0.0005431091056865617
491802,2.3316747850598328e-05
491996,0.0005832472162896587
492037,0.00016157326771985858
492162,0.0006099083825064638
492275,0.00088991007242824
492331,0.0035890726247352215
492466,0.0001288964457386051
492521,0.00044180977176855394
492663,3.7088314608679984e-05
492670,6.128081901241856e-05
493122,0.0018259870965715824
493327,0.002019468164872231
493412,8.727472716513845e-05
49367,1.9698163799353713e-05
49374,3.083329719468637e-05
493848,0.005441453338156031
494474,4.822099855383243e-06
494537,0.00026615030626956976
494746,7.407901267491905e-06
495288,1.5145691022795634e-06
495338,0.002899140022212813
495455,6.704245398612351e-07
495784,0.0013089391435776752
495861,4.069806894254339e-05
496097,0.004325007208576699
496370,1.6363324880316814e-05
496405,0.004453543097360246
496487,0.000631573706123238
496525,0.003867140907643235
497132,0.004697704762433381
497236,2.4768888157943184e-06
49774,0.0011689227371683016
497760,2.3556186287663964e-06
49797,1.3819927821648337e-05
49806,0.0015636874105201442
498691,0.0021458791066200703
498961,0.000103856328462163
498987,0.0009059826371728851
500298,0.003777638883915908
50034,0.00016044246224942375
500612,4.123597746802834e-05
500664,0.0008614303160507409
500889,0.00595192506727929
500992,0.0030448091510014716
501081,0.0005813664544701901
501407,0.007298019125200301
501692,0.00018030670132690663
501802,0.00027459416582343606
502163,0.0021307665013046073
502199,3.684196432562331e-05
502351,3.6492702358784524e-05
502371,0.0020429640112862462
502398,0.0016731775680447344
50251,0.00019578723487135097
502774,5.41769931059425e-06
502806,8.549854563321473e-05
502978,3.293481704636475e-06
502989,0.00044180977176855394
503242,1.831174547850655e-05
503279,0.0005726929663708554
503283,2.574794171642541e-05
503460,0.00045598667693306377
503602,0.00017216154703646983
503668,0.0010299889663828025
503913,0.00039345393796043256
504169,0.00021665860175132073
504276,0.0005660225204286647
504815,0.00010170821287229535
504928,0.000927128016773114
50493,0.00013903989186642547
505047,0.00010601130594204897
50520,2.688594154138247e-06
505532,0.0022933736464790635
50581,1.1122788666026653e-05
506513,0.0008635652267098312
508391,1.9966057701906755e-05
508443,0.0008883906573893338
509156,1.5611652712669751e-06
509223,0.0004195586888796607
509356,0.00024061401640655653
509367,7.061990122998038e-06
509524,1.4273910835443942e-05
51066,0.0006689763727147713
510805,0.0003248538418045431
510885,5.9646140499992545e-05
511029,0.004698188589987169
511041,0.0007482210599910745
511257,3.8087049290392583e-06
511773,0.00035372935326393894
51233,2.7405818626179183e-06
51376,0.0046655482361794
514563,2.867922786019291e-05
515251,2.002717787458386e-05
515628,0.0011714050055954424
516202,1.6958389216505403e-05
516706,2.7541952769455284e-05
516929,0.007059264903687109
517074,0.00401171873760004
517264,0.0005664524779290993
51736,0.0001829194129452505
51740,0.0002637390993084143
517607,0.0003374187536967619
518252,0.00010381269421624876
518313,0.0013354761622394855
51909,0.0015257803372150387
519637,0.0008931205828676042
519715,1.1754749752406809e-05
51992,0.008038762336557434
520033,0.00013559424813454866
520215,4.173065961920916e-06
520545,0.001182843784485257
520583,1.7085688925711624e-05
52062,1.1122788666026653e-05
52093,0.0001385207635288288
520975,3.789662659468074e-05
52151,0.0010461141773900108
521674,0.0003333739567190282
521704,0.001521730551613505
521851,0.0013908012989323672
522377,0.010550202343681701
522768,0.0008531732323588917
523661,2.009508335418276e-06
52382,0.0015512020605927838
524050,0.00025124562228848266
524239,0.001416951609374606
524522,0.0022574886723928655
527024,2.1376666866782675e-06
527267,0.00015821070794662446
52736,0.00022476723142796198
527379,0.002367721916899527
528221,0.010197178268505731
528243,0.001063250095479849
528895,7.363496196142566e-05
52900,0.0032070839220147444
5307,0.000967720925317444
530745,0.014743182043508867
531986,0.10415082035955027
532487,6.103842452024133e-05
532957,0.04420998630377652
533117,0.002157471469732815
536122,0.0023842331668233814
536275,0.0006712937862336574
5366,3.6416075512374184e-05
536754,0.00567580456350559
53739,0.0024765529390434657
537444,1.0759492889568786e-05
538677,0.026593196923439196
540010,4.768520968101207e-06
540139,1.7302115702708127e-05
540883,0.0025890565793830504
541125,0.00024344724428499345
542549,0.006151734363828235
542976,0.00045022045820045537
543055,0.0020308731439032403
543595,0.0004383202060422302
543867,0.0021733292270354975
5441,0.005323488459938587
545074,0.0036898240318993824
545534,2.443245699918713e-05
545726,0.0018871598167362206
546214,0.008261396974440742
546738,7.657639018284557e-05
548020,7.415192444017769e-06
548338,0.002698115481847258
548397,0.0006623525184956436
549797,0.12336052939898609
5501,0.0006731421426713937
551115,1.3883682507948407e-05
55128,0.016699165871213537
551465,0.002929504825081782
551815,0.008881808590534649
552325,0.004736973615438544
552576,0.00013619854721549636
55304,0.00891452914893416
553483,0.0037941401871653692
553810,1.1155628123662343e-05
554963,0.001218747567402062
555695,0.0004503609286414937
556242,0.001542137212178393
558339,0.0007957166896275535
558596,0.00042916853942943966
558954,5.813286470638868e-06
559405,0.00013523305136963967
560208,0.0003192676359996177
561105,0.0008839930355479919
