id,A,B,C,D,E,F,G,H,I,J,K
71336,1.998805139,0.39012189,-0.957276654,0.631767524,-0.714930642,-0.045708021,-0.05351328,-0.286983844,0.140004335,-0.062797424,0.122911817
80358,-0.914895235,-0.916916208,0.668946327,-0.179968696,0.29019665,-0.195275519,-0.140710037,-0.091634048,0.124829462,0.052415439,0.05437476
82831,2.037667315,0.125773776,-0.752341548,0.126014741,-0.113256583,0.110688545,-0.34690401,-0.166706851,0.110929357,-0.162344313,0.050076853
84053,-0.634455343,0.674030651,0.348727547,-0.150198204,-0.19080926,-0.130228642,-0.079740802,-0.262259007,-0.255232884,0.077432006,-0.056472488
162930,1.92433206,0.648514048,-0.448970428,0.471993687,-0.283435037,0.076185345,-0.249165055,-0.205469272,0.038056265,-0.021483279,0.137231415
221059,0.876097564,0.468239565,0.288626216,-0.274775735,0.291821004,0.313081019,-0.126556744,0.036612436,0.023417188,0.039387703,0.044043953
228323,-6.351220995,0.313153538,-0.70991769,0.744778381,0.328744608,-0.403266807,0.312168006,0.034955028,-0.1261014,-0.216178281,0.022490482
392299,1.311168826,-0.523733439,-0.048795291,-0.381550733,-0.14871559,-0.407573293,-0.16976474,0.170726168,0.024099591,0.041219132,-0.121517406
419102,0.677636443,-0.526981381,0.030789557,-0.647883367,0.024949882,0.068987184,0.129538112,-0.159795972,0.033665227,0.032732108,0.019979753
477116,0.192713942,0.439270967,-0.094970643,-0.219017119,0.231950504,0.107058336,0.152393311,-0.030164067,0.182971506,-0.114461907,-0.007151354
490549,1.084104298,0.654031371,-0.431007496,-0.587547872,-0.073719308,0.117484523,-0.038451942,-0.219382951,0.078906114,-0.032412072,0.019580027
495547,-1.540203746,0.864027321,0.76964135,0.457049523,0.151082979,-0.065688904,-0.270263529,-0.2805123,0.100273527,0.078034626,-0.021587996
570825,0.676409294,0.694524672,0.370729865,-0.123464803,-0.117506758,-0.14646594,0.063863422,-0.030664523,-0.100936803,0.037882456,-0.031224283
608166,2.285858298,0.357905389,-1.511245455,1.174750616,-0.798407711,-0.545322151,-0.54933777,0.007882691,0.104905679,0.107760698,0.13639569
667622,0.793780383,-0.537152168,0.000812804,-0.211781935,-0.188446883,0.059317722,-0.073560174,0.260173231,0.013250266,-0.049564633,-0.061360146
766385,-0.181757092,-0.522725616,0.414152629,-0.475057059,-0.435157905,-0.044236259,0.200007149,-0.216720985,-0.164603413,0.10098742,-0.059146479
804431,-1.386361007,-0.255829882,0.297510897,0.175796726,0.31778165,0.194715819,0.197442994,-0.322406318,-0.338103707,-0.125043302,0.083398605
926108,-0.612007925,0.432870927,0.122824645,-0.388074343,-0.051324189,0.424319508,0.060221845,0.000485608,0.100290115,0.043404494,0.004762523
926548,-0.175544731,-1.63213371,0.311702366,-0.15716587,0.085065065,0.387817102,0.178170553,0.056669392,-0.157327304,-0.01173121,0.009468449
987481,1.597957682,-0.030645766,-0.103831464,0.017058143,-0.106076504,0.71373547,-0.226181393,-0.374256285,-0.167983067,-0.161809425,0.066977253
1043986,-6.351220995,0.313153538,-0.70991769,0.744778381,0.328744608,-0.403266807,0.312168006,0.034955028,-0.1261014,-0.216178281,0.022490482
1590871,-3.583515575,-0.59710325,-0.104866524,0.902320657,0.984371516,0.183464675,0.274266336,-0.249182425,0.020766265,0.028548892,0.040245825
1950198,2.364642144,-1.76677072,-1.874299598,2.012719831,-1.69610772,-0.344997963,0.645089737,-0.109269488,0.326543653,0.028129398,0.106900089
2854537,0.576931714,0.167824196,-0.032663823,-0.754173261,0.510307169,0.253166742,0.006620513,-0.104066267,0.065649119,-0.023956749,0.062123347
85038,1.686501564,-0.531279781,-0.267225896,-0.59110142,0.164710676,0.085113263,-0.170041224,0.094933865,-0.012657985,0.004790864,0.047614849
101895,0.294041313,0.34525534,0.486521923,0.082902329,0.383683153,-0.331542624,-0.07715985,0.158426606,0.12776023,-0.048979952,0.084280807
125506,0.669326307,-0.890840524,0.739985828,0.24110941,0.418882825,-0.359783055,-0.061908439,0.14844412,0.107620378,0.000334189,0.060151164
186734,1.10390339,-0.520829075,0.204425107,-0.281059952,-0.296044389,0.001054613,-0.135776869,-0.006901659,-0.025664782,0.044729471,-0.019216442
205254,1.878618107,0.726649042,-0.67913433,0.556530171,-0.248552367,0.460121798,0.144141048,-0.366208073,-0.063083324,-0.105531103,0.041900342
320761,0.353005424,0.43789409,0.17101028,-0.300567689,-0.537615236,0.515231044,-0.169970127,-0.050584412,-0.009718527,0.082318812,-0.026166249
394449,2.019177917,-0.559632138,-0.592548545,0.011288964,-0.306864603,-0.077068549,-0.406996939,0.11612622,0.083783181,-0.007399072,0.025840344
489845,1.939333864,-1.654971823,-0.44484253,0.242669265,-0.545192501,-0.180228581,0.095579575,0.46217323,-0.086003889,0.064151769,-0.012681846
744969,1.728721307,-1.601223289,0.742508414,1.023942202,-0.618068514,-0.025402187,-0.080973839,-0.42778053,0.205111837,0.119973913,0.061050375
781094,1.857253587,-1.585472538,0.813630153,1.430259417,0.08672358,-0.307996108,-0.327639491,-0.221406894,0.091957514,0.001702163,-0.045792615
814606,1.547608642,0.475559075,0.472235994,0.041607798,-0.721623241,0.058381924,0.244397373,-0.421618313,0.015075094,0.011378022,0.025664587
887348,0.592510509,-0.53319305,0.139254269,-0.292959613,-0.391552419,-0.038959019,-0.286232888,-0.110804567,-0.008885749,-0.017410635,-0.155401159
26367,-3.399844505,0.37797538,-0.116496075,-0.030622122,-0.077259538,0.282537424,-0.076297062,-0.006712804,-0.098378071,-0.029427227,-0.04103153
94224,1.231021468,-0.48709722,0.671737354,0.064992347,-0.024438799,-0.169178179,0.023223106,-0.128541817,-0.036604888,-0.069970728,-0.015164882
123754,0.922500896,0.670577217,-0.085169039,-0.516172331,-0.014049228,0.172539663,-0.051303597,0.110982556,0.095141026,0.047061568,-0.08789258
138407,1.054937977,0.342196068,0.465457802,0.402289265,0.098899218,0.023303802,-0.025191755,0.130545202,-0.195003467,0.03860921,-0.029879493
169202,1.849775057,-0.243122392,-0.058007971,-0.122518939,-0.318147577,0.130726628,-0.47602876,-0.072164114,-0.186177291,0.00254941,-0.085014391
174122,1.311575228,-0.535166571,-0.226893765,0.063795609,0.192649472,-0.335064251,-0.229424762,0.014190529,0.02524971,0.071560067,-0.020247679
193216,0.571363943,0.681983808,0.159159286,-0.021307065,-0.040742864,-0.290934233,-0.05440217,0.129762755,-0.094904844,-0.012503703,-0.015621498
197040,1.980240241,0.444003956,-0.069407288,0.465072062,-0.984634074,-0.284788742,0.097843627,-0.051569548,0.156095003,-0.092444649,0.035228505
224638,1.299367179,0.669988459,-0.114542448,-0.25376551,-0.125398826,0.199672002,-0.002754241,0.024441105,-0.011884714,-0.108206052,-0.055133306
243527,1.052953356,0.674541454,0.094040208,0.221030242,0.15401071,0.458410663,0.15780999,0.316847357,-0.116485078,-0.021214425,-0.072753129
328352,1.661752994,-1.630895522,0.167556687,0.230887343,-0.680959366,0.260478238,0.044330265,-0.304162226,0.046080909,-0.035146298,-0.0688043
359613,0.203252983,-0.516947934,0.487516604,-0.078465871,-0.250483703,0.006429804,0.106980398,-0.069035993,0.016444947,0.080539068,-0.034276983
390390,0.348358853,-1.606174286,0.472672764,0.012077299,-0.029769091,-0.50924244,0.118218461,0.294217525,-0.088112651,-0.078117013,-0.032590491
422947,-1.450379459,-0.018505841,0.614359873,0.648603767,0.175833216,-0.052670981,0.013526989,-0.853205665,-0.399573735,-0.002148606,-0.045974722
496405,1.058352266,0.67878521,0.164438098,-0.344462952,-0.294615209,0.362626042,-0.128542298,-0.392678287,-0.058704675,0.028638599,0.008352734
505154,1.937010917,-1.650850819,-0.531255667,0.029750455,-0.136409684,-0.239685253,0.008634116,0.557005131,0.026376625,-0.159593943,0.064611617
511029,2.016482699,0.731590371,-0.532117949,0.613249247,-0.449918072,0.337164942,-0.242075704,-0.043451213,0.025001557,0.12187078,0.107203381
527267,-0.208309677,0.64786768,-0.145134565,-0.210039925,0.007440491,0.413436553,0.269758573,0.130689001,-0.264683349,-0.001250209,0.045371784
580300,1.916478827,-0.032601223,-0.513677083,-0.354694204,0.392604013,0.168319514,-0.414773594,0.054740347,-0.034455786,0.112151827,-0.004182352
593772,-0.42819924,0.65898941,0.112351758,-0.146755061,-0.395655517,-0.040390409,0.121417195,-0.09162413,-0.171685514,-0.000105238,-0.101025428
596922,1.749881456,-1.625333492,-0.108047213,0.244983436,0.084014029,-0.31778216,0.014529299,0.352371075,-0.166332464,-0.055048924,-0.042579445
603226,0.490168093,-1.584330405,0.845860932,-0.084067116,0.321342423,-0.045004583,-0.103669739,-0.077945757,0.074298082,0.083108119,0.022912182
659299,0.554102348,0.315847894,-0.040476479,-0.407167093,0.153916969,0.091299134,0.241940884,-0.1950817,0.03712968,0.067968088,0.016593287
758444,-0.252194572,0.679710863,0.243624572,-0.560648042,0.035527413,-0.015036744,0.067277434,-0.009157592,-0.10020209,-0.005204316,-5.03823E-05
758999,0.941336364,0.311747444,-0.228366119,0.122625733,0.541584226,-0.136034698,0.005476301,0.056571864,0.084144171,0.036632931,-0.212445718
771792,-7.062956806,-1.770179535,-0.355810597,0.532108058,0.218729809,0.065993219,-0.086243351,-0.06101828,0.119223066,0.108239779,0.050845641
772526,1.488038353,0.666850559,0.06542336,0.070776767,-0.252834906,0.784998682,-0.304498525,-0.285609321,-0.014845568,0.002545174,-0.004455776
785611,0.409560813,0.4517998,0.365308166,0.251874218,-0.519337219,0.145370145,0.010403019,-0.449365725,-0.041642869,0.027159451,-0.033233065
790227,2.105480738,0.522905056,-0.708484512,0.705149278,-1.080676349,-0.422574737,-0.021905821,0.272307436,-0.016422847,0.112308469,-0.114608253
796741,1.94622672,0.638917185,-0.679053433,-0.117818049,-0.431510604,0.131077806,-0.312449581,-0.348988131,-0.022093677,-0.018148102,0.063455905
863102,0.578950038,0.418677833,-0.447240873,0.196950274,0.551472079,0.575550482,0.139939892,-0.371441083,-0.178499362,-0.058976633,0.018437716
933898,0.238957544,-0.886199761,0.827577274,0.132690616,0.533706256,-0.492981005,-0.082498926,0.081697319,0.115110603,-0.158275395,0.064134802
937703,1.792536602,-0.024243831,-0.044366216,0.370887873,-0.29286024,0.160514724,-0.323585577,-0.247781153,-0.108438079,-0.026579066,-0.095770122
1009342,0.310967255,0.465378642,0.36918946,-0.433076867,0.161159123,0.389068254,0.073456642,-0.212455349,0.035525162,0.009676286,0.037624898
40695,2.098154202,-1.674978327,-0.467419797,1.686856959,-1.057736112,-0.380046574,0.236843348,0.014264969,0.174191018,-0.051310556,0.068298944
245250,-0.277074095,0.324976871,0.474111022,-0.380706523,-0.223045062,0.188178499,-0.041163599,0.006792879,0.101978105,-0.15085442,0.072252216
283405,0.43356167,-0.533669283,0.175275463,-0.507673241,-0.247192624,0.35577074,-0.119581765,-0.131924403,-0.026556534,0.071789929,-0.068102056
310383,1.366311336,0.201747427,0.662927816,0.450067534,-0.397142944,-0.346207965,0.161902394,-0.297733746,0.067723796,0.051257564,-0.043286159
756180,1.055276958,-0.044612445,-0.522338648,-0.390665993,0.209440059,0.155297917,0.07976309,0.099339479,0.080485274,-0.014125924,0.007493181
817369,1.085474413,-0.512415794,0.392218215,0.032304507,0.200193573,0.618602109,0.25181473,0.379971264,-0.268800271,-0.089494694,0.029001357
945951,-0.474288629,0.870383294,0.479514455,-0.439959075,0.273822888,0.221732113,-0.026510415,-0.028803326,0.16582165,0.034380219,0.031803932
7448,1.536422983,0.163007544,0.053922493,-0.237094594,-0.255606936,0.642832645,0.04505811,-0.230505499,-0.097582873,-0.025382811,0.053248979
7689,-0.581020888,0.784541377,0.446150791,0.023752925,0.238656911,-0.509509326,-0.104173749,0.139955887,0.109600794,0.084578911,0.028602965
17021,0.311119,-0.485842201,0.788709569,0.677695911,0.701468446,-0.311161259,0.043625852,-0.347036833,0.02037876,-0.090916276,0.024088588
105129,-0.006194117,0.851445282,0.091744844,-0.490636566,-0.123252843,0.098134281,0.085166659,-0.011539284,0.022735183,-0.019121663,-0.011796946
125561,-1.231848691,0.634302455,-0.054905078,-0.238215125,-0.125725747,0.499237166,0.090456041,0.027894684,-0.100907701,0.025905458,-0.084521237
150048,0.375536305,-0.042200417,-0.244947414,-0.061752971,0.496598257,0.508399084,0.113493998,0.154117572,0.098610831,-0.076430136,-0.171094213
151431,1.664177054,0.895415886,0.472184009,0.22566467,0.008240014,-0.387781726,-0.529000117,-0.438136879,-0.051937699,0.104856356,-0.06709762
164053,0.189181081,0.876918023,0.375093361,0.100150842,0.352290038,-0.347021056,-0.075025017,0.192109212,0.130310888,-0.063161981,0.074100204
165663,-2.660442028,-0.583104002,0.114537874,0.229362024,-0.020003972,0.259208925,-0.100343101,0.048532424,-0.107122601,-0.014948447,-0.053648635
179730,1.722508993,-0.533987552,-0.246458001,-0.482094905,-0.199826605,0.033994458,-0.030830402,-0.326348262,-0.033853761,-0.106988995,-0.003293131
185591,0.244296264,-1.630198788,0.109090852,-0.479806886,0.344832625,0.40619822,0.286618323,0.038058643,-0.096434234,-0.026533583,0.005128527
204968,1.808110571,0.160956436,-0.139397791,0.117095625,-0.299802896,-0.239681492,-0.357696632,0.163352951,-0.061474988,0.002690171,-0.165062914
206465,-0.43297587,0.830070233,-0.24513089,0.073896455,0.506950683,0.240726037,0.562781293,0.297213395,-0.124034083,-0.076074283,0.008768159
253142,1.598894565,0.650408338,-0.418223339,0.077463124,-0.040464716,0.409985671,-0.271124132,-0.234529736,-0.268940445,-0.158496525,-0.115184344
267354,1.79629772,0.161528776,-0.15978404,-0.150702835,-0.286549485,0.024095518,0.181434077,0.448329717,-0.047950228,0.002166432,0.062976333
343930,-2.504358255,0.694522665,-0.341074008,-0.108938467,-0.32180222,0.28358837,0.074815548,-0.226090596,-0.093626198,-0.031410847,-0.00449065
517074,0.990068247,0.853867583,-0.179322008,-0.119752244,0.303763361,-0.156200144,-0.045063914,0.111310278,0.191531254,0.105858702,0.065869899
725175,-5.352704723,0.348380673,-0.242690042,-0.01468054,-0.056526202,-0.018080881,-0.081202915,0.018014643,-0.062684709,-0.14290649,0.064051408
747506,1.997244389,-1.660660605,-0.612314874,0.105364729,-0.073652761,0.03836998,-0.519497773,-0.205496565,-0.033651477,-0.135629101,0.12280299
781172,1.654208134,0.166085321,0.088458991,0.20979876,-0.095363296,0.41045641,0.066934185,0.673259025,-0.078078557,0.022593588,-0.00522522
788568,0.856014274,0.692583449,0.734239177,0.898152894,-0.317534135,0.549835145,-0.130407266,-0.298237464,-0.273864088,0.039047294,-0.109833823
825032,2.012536202,0.136252493,-0.010744532,1.855424737,-1.578473187,-0.392350079,0.278461237,-0.006534851,0.123898689,0.229318681,0.068760721
825208,1.675032232,-0.032060262,-0.238219538,0.14898163,-0.391037057,-0.028178667,0.116920258,-0.071601957,0.092261365,0.120245037,0.048477251
835585,0.02471994,-0.024762952,0.259253707,-0.240330798,-0.213846452,0.393240709,0.046493654,0.13860681,-0.109633216,0.095860702,-0.066403619
858375,1.298153983,0.702698985,0.341022986,-0.551588622,-0.305525211,-0.061234848,0.228858451,-0.047642075,-0.041556716,0.077340293,0.00114215
870809,-0.204310707,0.661248416,-0.083664717,-0.436049469,0.164427739,0.090933177,0.315776295,-0.116493324,0.027419199,0.004716596,0.046003872
873886,1.946429165,-0.911448598,0.555839128,0.961711095,-0.689683686,-0.24812005,-0.098762037,-0.198300232,0.053787915,0.110564994,-0.025559812
962339,0.733699707,-0.536792194,0.193615931,-0.046833102,-0.324840512,0.523876841,0.046732649,0.134202532,-0.061973007,0.005723261,-0.04371635
2674420,0.597137287,0.700915728,0.446348021,-0.321102625,0.388380934,0.231356586,-0.129602715,-0.13144735,0.065681791,-0.037333087,0.048755343
3415304,0.368089106,-0.887586526,0.656918652,0.435305585,0.9872956,-0.720203946,-0.156509047,-0.242397206,0.11152316,0.11367864,0.053913704
16835,1.207282994,-0.515722403,0.42108479,0.126399719,-0.302806961,0.44730065,0.166841851,0.128119001,-0.262734855,-0.027786987,0.019458502
51233,1.905558528,0.159287585,-0.261462927,0.152082713,-0.277626686,-0.419006922,-0.13021843,0.335198442,-0.141677497,-0.023448047,-0.072886055
61044,-0.770795843,-0.93644407,0.361660941,-0.367388492,-0.20453858,-0.288593275,0.047149969,0.311535239,0.05477909,-0.047881041,-0.029695947
133832,1.635114118,0.155752618,0.019256785,0.884741459,-0.109760579,0.253927409,-0.023029038,0.436250254,-0.008742807,0.032696789,0.061263895
176358,-0.103001812,0.886532529,0.654616249,-0.100323351,0.230796001,-0.077373079,0.051975185,0.292220082,0.026852843,-0.073085716,0.002336969
498987,0.167934418,0.679353011,0.236230442,-0.278344563,0.024945947,0.007618223,-0.093056211,0.155433187,0.07761092,0.0082666,0.006479257
569119,1.651493932,0.157391556,-0.469230439,0.073635433,0.523602296,-0.289634409,-0.025372273,-0.537987784,-0.10250485,-0.108075247,-0.141321955
736318,-2.298362021,-0.558865428,0.312951511,-0.043177087,0.146326888,0.181823229,-0.00617849,-0.166908657,-0.066195892,0.116469821,0.045017606
802382,0.360364292,0.294390878,-0.364733349,-0.460230058,0.386086974,0.353794416,0.33007044,-0.034590962,0.084682515,0.065087105,0.044046627
828740,1.839194425,0.19746805,0.638759748,1.12763346,-0.833331103,-0.698449336,0.200918822,-0.078033869,0.095161179,-0.034255799,0.008687929
916783,-0.193506751,0.443312542,0.073100316,-0.155182918,0.336494163,0.301948187,0.23811391,-0.177766052,-0.110512682,0.054686768,0.064136067
1777836,-0.770795843,-0.93644407,0.361660941,-0.367388492,-0.20453858,-0.288593275,0.047149969,0.311535239,0.05477909,-0.047881041,-0.029695947
20050,0.120165089,0.660907125,0.071697955,0.120501039,-0.069767686,0.283372651,0.108781272,0.18277576,-0.214393584,-0.001983153,0.015042666
49374,-0.646265311,-1.631823072,0.425465933,-0.303031806,0.013285191,0.357762084,0.138001579,0.25072128,-0.054008415,-0.056794623,-0.020344845
96576,-2.611989713,0.392024902,-0.200467021,-0.191507123,0.144091855,0.242205154,0.208961265,-0.042850099,-0.137862041,-0.10183718,0.046295549
165818,1.549068238,-0.003537236,0.303259273,-0.367657441,-0.321467435,0.43652927,-0.281950277,-0.285787098,0.013042864,-0.004000609,-0.038868715
167361,0.684148117,0.321089577,0.041307647,-0.160756838,0.201325167,-0.105874135,0.032455706,0.184614214,0.166863216,0.040401167,0.069241089
339577,0.170518232,0.669994517,0.299862572,0.07872509,-0.342773372,0.323874433,-0.025515876,-0.277759819,-0.082460741,0.008055151,-0.034128936
377891,-0.74269977,0.428807463,0.160201975,0.042606174,-0.171011604,0.299438318,0.062088467,0.122705347,-0.08054204,0.046310125,-0.025013103
466759,1.199130355,0.420239921,-0.419651929,0.18907569,0.617336469,1.033546231,0.035478832,0.066722338,0.058849547,0.133898234,0.017354884
628571,0.560534496,0.687331178,0.15770705,-0.578370424,0.221920735,0.005075022,-0.04504774,-0.20923362,0.148305656,0.071852598,0.048494526
665908,-1.997737814,-0.950344616,0.402146084,-0.129387237,0.106174167,-0.139799438,0.005124025,-0.157628464,-0.012287297,-0.017014046,0.050538311
787428,0.208765144,-0.024815042,-0.084428653,-0.084197823,0.740092327,0.282164358,0.379021532,-0.232216215,-0.03124943,0.03546543,0.031067367
842351,0.852009051,0.453623533,0.069092291,-0.151675644,-0.153890225,0.016852121,0.316599463,0.077188156,0.015276943,0.049809508,-0.066745997
891032,-1.510066581,0.661090584,0.348475803,-0.063281454,-0.329400284,-0.205036085,0.105991737,-0.206107007,-0.200395902,-0.135890069,-0.023934898
923497,1.968666574,0.337075708,-2.440042366,0.22656549,1.116662055,-0.120425911,-0.34139893,-0.606490987,-0.050071609,-0.129085532,-0.242178216
951384,1.724362326,0.167509858,0.019195184,0.243331568,-0.266114904,-0.020714327,0.165235141,0.629333615,-0.14860624,0.01440744,0.049019802
65590,-0.211159967,0.674034442,0.25154255,0.230516603,0.428483883,0.301966855,0.202410851,-0.037258122,-0.176183475,0.049216723,0.005093835
100575,0.149620363,0.81893009,-0.529998341,-0.445693306,0.380509591,0.54512508,0.31293901,-0.025412168,0.009731607,0.024265788,0.091193034
140176,2.04611567,-0.606053524,-0.919172708,1.085303466,-0.936382823,0.537149033,0.101321363,-0.34445374,-0.010921959,-0.108276174,0.186739313
153526,0.969470893,-1.621256175,0.140386628,-0.50093492,-0.127649654,0.033453696,0.040911354,-0.166198572,-0.056662378,0.03556823,0.013941008
250435,1.517586169,0.152320438,-0.257722258,0.075304114,-0.101428599,0.079572557,0.290381618,0.366629028,-0.114839884,0.066742504,0.025957038
480108,-0.254887802,0.660828649,0.023268926,-0.471621489,-0.051064545,0.162151095,0.038757101,-9.45296E-05,-0.023401486,0.099947607,-0.093942136
510885,-0.617809787,-1.60982514,0.730022161,-0.083869267,0.152264804,0.029462522,0.005308258,0.017670856,0.116184281,-0.007105833,0.045555705
643543,-0.566341233,-1.595574796,0.817779175,0.029896527,0.522685456,-0.249611862,-0.175288308,-0.086669498,0.061342984,-0.068375084,0.06118069
815575,1.76257152,0.127535733,-0.424900552,0.852471726,-0.328465674,0.365856701,0.052722063,-0.196763966,0.16438358,-0.053148985,0.058219171
30431,0.482292809,-0.065731628,-0.83369919,-0.262145827,0.390183027,0.184643388,0.508479535,-0.238459051,-0.200399703,0.006284669,-0.016722845
86312,1.117860348,0.843811043,-0.325150011,-0.542974944,-0.253037984,-0.242976664,-0.148215585,0.005833351,0.169949705,0.200339811,-0.003567891
214162,1.209258262,-0.534377538,-0.024581251,-0.325387939,0.192279699,0.611836905,-0.123532742,-0.017592455,0.091703376,0.04072411,-0.014272452
270667,-1.207665434,0.533245653,-0.148790164,-0.055003541,0.219655166,0.168459382,0.226596568,-0.036523468,-0.125857595,-0.0489043,0.006111495
299668,0.408439543,0.791839838,0.562028388,-0.422130078,-0.281820222,0.161282204,-0.112752663,0.055998197,0.100382524,-0.05597788,-0.126876852
329232,-5.726733618,-0.115136362,0.038441466,0.199208467,-0.306590118,-0.231917715,-0.197406872,-0.093217653,-0.120997633,0.089552545,0.056357431
382734,1.859375258,-1.663755716,-0.638521673,-0.036846528,0.040720227,0.412280871,-0.165063139,-0.331509772,-0.120070812,-0.141846649,0.070016561
398259,-0.002397143,0.649994875,0.113659985,0.074023536,-0.499210018,0.501557448,-0.125533804,0.086841482,-0.017688106,-0.019523018,-0.063961443
501081,0.299756323,0.660833567,0.093022471,-0.071292065,-0.105343631,0.484267446,-0.124178827,0.097233215,0.054251357,0.019448844,-0.103424937
509524,0.731847003,-1.636096032,0.150646045,0.00458324,-0.100222088,0.478567739,0.08884624,0.378013996,-0.208912359,-0.070549877,0.040034292
536321,-0.389940544,-0.521982057,0.452663453,-0.059524973,0.461602185,0.372645382,0.113983483,0.112345916,0.061142778,-0.00744592,0.021912947
576718,0.757414807,0.678658355,-0.019727216,-0.400240879,0.223216269,0.034449231,0.25614129,0.16621124,0.076077647,0.013807242,-0.016680439
588679,1.907697125,0.405360538,-0.492094848,1.145532407,-1.139872937,-0.198145999,-0.081021137,-0.158132556,0.136615098,0.026279106,-0.011361772
592161,-1.340078745,-0.966586494,0.084047805,-0.195814701,0.230777765,0.496920886,0.11844175,-0.152139363,-0.018972367,0.064137392,0.042692625
605965,0.847076885,0.665441943,-0.1162383,-0.550228339,-0.420521068,-0.005439155,0.028656349,0.171241411,-0.044489736,-0.036826428,-0.013711287
649950,1.526929948,-0.537235886,-0.212023654,-0.190276221,0.17833854,0.342332835,-0.085113006,-0.200836498,-0.093233499,-0.032646494,-0.062418409
769388,1.916308299,0.128694431,-0.494795018,0.88121043,-0.632025684,-0.109098606,0.093493138,-0.298837274,0.019843346,-0.047677902,0.073943323
794846,0.536229349,0.440370265,-0.06910776,-0.539893514,-0.415662721,-0.05940956,-0.060141511,-0.033949124,0.081799865,-0.008479438,-0.028923971
801762,1.704343363,-1.650474599,-0.224472907,-0.029717706,-0.588874847,0.294844473,-0.228626747,-0.388843502,-0.078284224,-0.040627079,0.00735803
830538,0.135694517,0.439428658,0.066014942,-0.019333376,0.129062752,0.439702386,0.287772988,0.175625463,0.034793639,0.118476751,0.014262854
1006765,0.965658383,0.012842664,0.395569043,-0.154760784,0.257689009,-0.166752981,0.124419082,-0.247334406,-0.068875238,-0.066703949,0.063401556
2534053,-0.989094706,-0.23946162,0.492322353,-0.199318551,0.107021264,0.060945919,-0.029973023,-0.102216447,0.09218809,-0.00381961,0.041584911
6143,1.573458259,0.644456093,-0.697250528,0.052104643,0.191508675,0.154132703,0.3496877,0.380161815,-0.282646875,-0.223161693,-0.051725617
35338,1.378102886,-0.037830707,-0.407697624,-0.098031043,0.305996323,0.27701739,0.014584015,0.115155209,0.126103074,0.048876511,0.004245387
80428,1.874422699,-0.568629338,-0.741180984,-0.048461239,-0.221581888,0.269973189,0.069955915,-0.594331379,-0.096741794,-0.162325561,0.033665924
227776,1.864856418,0.756485415,-0.232004276,0.895788623,-0.244756442,-0.243320736,-0.214953923,0.309462708,-0.064864886,-0.069951443,0.062737373
459616,0.69179454,-1.632787228,0.047662467,-0.366879635,-0.120799939,-0.058605488,-0.20214058,0.162846204,0.036251473,-0.054516316,-0.071347738
496097,1.989021361,-0.040072887,-0.294051479,0.820910072,-0.378763776,-0.166694607,-0.657046265,-0.195172538,-0.082601501,0.05988986,0.108199274
662797,0.441370179,-0.89967056,0.631314154,0.239572524,0.437809807,-0.471860047,-0.243173731,0.302924979,0.103834928,-0.004781582,0.074128463
746302,-0.478498809,-1.624451214,0.413136505,-0.461885321,0.100895698,0.159543308,-0.004145376,0.006618951,0.004293664,-0.117401724,0.057566383
746387,0.827160106,0.307579808,-0.070002027,-0.557343066,-0.084457258,0.466382,-0.039700483,-0.144561122,0.186928166,0.087663657,-0.008040877
796872,2.094193805,-1.710605955,-1.318817245,1.11690724,-0.079655828,0.034939923,-0.171733891,0.118590663,-0.254324986,0.010468339,-0.244845771
866271,0.654026516,-1.627878711,0.053398647,-0.139389305,0.397974765,0.159780825,0.161797505,0.171464962,-0.178724978,0.047636931,0.022116135
51736,1.03136543,0.76467987,-0.081184129,-0.165011092,-0.018582894,0.114757017,-0.108487932,0.104736448,0.008660407,0.01479783,0.006945452
65397,1.659351588,0.448016901,-0.225698639,-0.209419586,-0.380815536,-0.352856352,-0.209324165,-0.188331247,-0.088573577,-0.021129014,-0.00123443
75171,1.792425018,0.157626118,-0.061862193,0.217571573,-0.648196488,-0.184343479,-0.38716566,-0.182466873,0.046043148,0.065749229,0.023561181
117990,1.330159734,0.326594246,0.177320383,-0.260734676,-0.403390168,0.199279412,0.119799839,0.040850932,-0.100933426,0.029684271,0.037723148
120370,0.482641767,0.778480402,0.299455247,-0.221087013,-0.261636393,-0.142367011,-0.376274163,0.04885561,0.085577148,0.00598367,-0.01248308
184187,1.535219969,0.451291658,-0.136474516,-0.10717062,-0.109980416,0.001224151,0.205033442,0.031188497,-0.038409933,-0.099229052,-0.051430792
193963,-0.463601571,0.553994917,0.158807135,0.045946142,0.155395014,0.406104925,0.063811013,-0.063834671,0.029868883,0.079709641,-0.022287478
215513,-0.527109133,0.342512734,0.540591404,0.081791567,0.477729578,-0.593409337,-0.073318112,0.010936588,0.189938302,0.049850589,0.02678443
284939,0.947291932,-0.023308406,0.053974773,-0.074972945,0.058581306,0.394143351,-0.257942654,-0.158701469,0.051632139,-0.051560269,0.01718283
297894,-0.104244362,0.821205525,-0.293643717,-0.371670249,-0.540512459,-0.046622944,0.014076173,0.185223112,-0.078663927,-0.026239705,-0.077645986
359966,1.211552504,-0.034022329,-0.295391836,0.351138089,-0.015441686,-0.415892406,-0.132395749,0.155729923,0.144250347,0.009788333,0.02333235
468632,1.42106439,-0.037821586,-0.573784692,-0.494525922,0.464088964,0.30110963,0.413772105,-0.129497563,0.19041361,0.107145971,0.068825989
