start,end,score
860080,808944,0.04551724137931035
860080,815537,0.04551724137931035
860080,889097,0.04528735632183908
860080,895136,0.04551724137931035
860080,921598,0.04574712643678161
860080,926548,0.045057471264367814
860080,938638,0.04551724137931035
8125,13393,0.04642396387679406
8125,59655,0.04642396387679406
8125,94224,0.04642396387679406
8125,128099,0.04618710691823899
8125,149973,0.04642396387679406
8125,170454,0.04642396387679406
8125,179764,0.04642396387679406
8125,414251,0.04642396387679406
8125,477377,0.04642396387679406
8125,542976,0.04642396387679406
8125,568861,0.04618710691823899
8125,667169,0.04618710691823899
8125,751738,0.04642396387679406
8125,772526,0.04642396387679406
8125,803242,0.046660820835349136
8125,894531,0.04618710691823899
8125,927555,0.04618710691823899
8125,806542,0.10506185286539602
8125,817011,0.10667818906332519
1482685,467203,0.6884615384615385
925635,17929,0.09913573970513473
925635,18258,0.10015251652262329
925635,40225,0.09913573970513473
925635,127696,0.10116929334011185
925635,290072,0.099644128113879
925635,500889,0.099644128113879
925635,572579,0.10015251652262329
925635,608945,0.10116929334011185
925635,614823,0.10015251652262329
925635,802302,0.099644128113879
925636,357406,0.16722972972972974
925636,446509,0.16722972972972974
925636,590479,0.16638513513513514
925636,639053,0.16638513513513514
925636,758520,0.16722972972972974
925636,771438,0.16554054054054054
303050,128099,0.7882599580712788
303050,59156,0.0352900069881202
303050,81194,0.03547191424063628
303050,276085,0.035108099735604116
303050,486305,0.03547191424063628
303050,532957,0.035108099735604116
303050,762288,0.0352900069881202
139212,17387,0.16308919314439388
139212,59293,0.16063056209196583
139212,204386,0.16063056209196583
139212,215058,0.16308919314439388
139212,754032,0.16063056209196583
139212,24944,0.031880434826945206
139212,162487,0.03204226444535609
139212,239655,0.031880434826945206
139212,325443,0.031880434826945206
139212,590483,0.03220409406376698
139212,946560,0.03204226444535609
237517,549797,0.383174737189579
237517,816890,0.38714545985475596
237517,121590,0.03851037108886903
237517,180228,0.03851037108886903
237517,244406,0.03811539292385499
237517,792507,0.03811539292385499
237517,804476,0.03811539292385499
237517,813392,0.03831288200636201
597965,34172,0.3333333333333333
597965,647796,0.3333333333333333
597965,752314,0.3333333333333333
73682,17748,0.07790709164921407
73682,164053,0.07950518583689026
73682,208774,0.07870613874305217
73682,262255,0.07910566228997122
73682,376204,0.07950518583689026
73682,594665,0.07830661519613312
73682,597309,0.07790709164921407
73682,661524,0.07870613874305217
73682,761341,0.07950518583689026
73682,820434,0.07910566228997122
73682,31380,0.2117400419287212
40922,562304,0.33276740237691
40922,747445,0.33446519524617996
40922,840402,0.33276740237691
171994,66915,0.5
171994,754032,0.5
499683,153503,0.3339011925042589
499683,258090,0.3321976149914821
499683,275832,0.3339011925042589
827367,608701,1.0
958444,128495,0.13535853909122253
958444,130689,0.13331795809989755
958444,204386,0.13331795809989755
958444,383889,0.13535853909122253
958444,949780,0.13535853909122253
958444,961234,0.13535853909122253
958444,159312,0.0969392273086996
958444,821571,0.09499070012661519
532487,62729,0.4050683739710442
532487,165855,0.40300169859364093
532487,131681,0.19192992743531478
172041,66915,0.13467834542744753
172041,180228,0.13399121101200137
172041,418740,0.1353654798428937
172041,490004,0.1353654798428937
172041,803720,0.13399121101200137
172041,845625,0.13467834542744753
172041,333634,0.03850385442919314
172041,337631,0.03850385442919314
172041,577531,0.037914509718542225
172041,785380,0.03850385442919314
172041,814898,0.03850385442919314
499745,680522,0.3347739602169982
499745,895443,0.3330831826401447
204847,139089,1.0
204850,44290,0.3321917808219178
204850,118853,0.3339041095890411
204850,781172,0.3339041095890411
8245,59293,0.4040350362823426
8245,575051,0.4040350362823426
8245,71336,0.09547283569859248
8245,328352,0.0964570917367223
630845,135273,0.2
630845,299840,0.2010204081632653
630845,390390,0.1989795918367347
630845,766094,0.2
630845,777210,0.2
499780,797056,0.430379746835443
958533,206967,0.3333333333333333
958533,489316,0.3333333333333333
958533,824866,0.3333333333333333
663645,8549,0.07389979064355347
663645,65590,0.07352843491167632
663645,66915,0.07278572344792202
663645,94764,0.07389979064355347
663645,96613,0.07278572344792202
663645,103484,0.07352843491167632
663645,124492,0.07389979064355347
663645,172167,0.07352843491167632
663645,336783,0.07278572344792202
663645,545726,0.07352843491167632
663645,944293,0.07389979064355347
663645,223054,0.09547534655583262
663645,296815,0.09645458087948218
237668,11707,0.5
237668,219203,0.5
204901,79016,0.1605861244019139
204901,82584,0.1605861244019139
204901,184502,0.1605861244019139
204901,815575,0.1605861244019139
204901,359199,0.3576555023923444
2596970,232480,1.0
532610,38805,0.11260856543875411
532610,74195,0.1114653312718632
532610,208076,0.11260856543875411
532610,316834,0.1114653312718632
532610,376204,0.11375179960564501
532610,572579,0.11260856543875411
532610,845662,0.11375179960564501
532610,79016,0.10559645501871626
532610,204901,0.10614358691000494
172167,31685,0.02865496711222288
172167,38936,0.02865496711222288
172167,41874,0.028801915661516332
172167,51992,0.028948864210809784
172167,58549,0.028948864210809784
172167,66915,0.028801915661516332
172167,83859,0.028948864210809784
172167,100160,0.028801915661516332
172167,127451,0.02865496711222288
172167,130689,0.028801915661516332
172167,204386,0.028801915661516332
172167,213212,0.028801915661516332
172167,300024,0.028948864210809784
172167,336783,0.028801915661516332
172167,379125,0.028801915661516332
172167,451296,0.02924276130939668
172167,560208,0.02865496711222288
172167,582313,0.028801915661516332
172167,615119,0.028948864210809784
172167,625736,0.028801915661516332
172167,674263,0.02909581276010323
172167,683686,0.028948864210809784
172167,752314,0.02909581276010323
172167,754032,0.028801915661516332
172167,771010,0.028801915661516332
172167,840523,0.02909581276010323
172167,933883,0.028801915661516332
172167,936425,0.028801915661516332
172167,65397,0.09596496371765739
172167,394449,0.09596496371765739
925837,5882,0.0906987505784359
925837,84209,0.09116149930587691
925837,98465,0.09116149930587691
925837,139026,0.0906987505784359
925837,192382,0.0906987505784359
925837,246611,0.0906987505784359
925837,354105,0.0906987505784359
925837,391933,0.09116149930587691
925837,574772,0.09116149930587691
925837,590479,0.09116149930587691
925837,771438,0.0906987505784359
270491,31685,0.26843895085198227
270491,66915,0.26981556085635144
270491,314600,0.26981556085635144
270491,9680,0.013684088909390322
270491,69153,0.013754625450160377
270491,74134,0.013754625450160377
270491,106987,0.013754625450160377
270491,170815,0.013825161990930429
270491,175553,0.013684088909390322
270491,266160,0.013613552368620269
270491,299882,0.013825161990930429
270491,490416,0.013684088909390322
270491,549797,0.013613552368620269
270491,577531,0.013613552368620269
270491,590265,0.013754625450160377
270491,837150,0.013754625450160377
270491,837592,0.013613552368620269
925852,84209,0.12539783577339275
925852,139026,0.12476129853596435
925852,192382,0.12476129853596435
925852,246611,0.12476129853596435
925852,501407,0.12539783577339275
925852,520215,0.12539783577339275
925852,659517,0.12476129853596435
925852,835648,0.12476129853596435
204968,805930,1.0
172205,319021,0.33277310924369746
172205,758444,0.33277310924369746
172205,954964,0.334453781512605
893111,828768,0.21505376344086025
73914,55304,0.3941299790356394
73914,118544,0.3941299790356394
73914,82831,0.2117400419287212
237773,241004,0.09572323836824263
237773,769109,0.09620668906707214
139475,497132,0.569620253164557
139475,785283,0.430379746835443
1908947,138520,0.5012722646310432
1908947,562304,0.49872773536895676
794846,165818,0.09684590033398952
794846,179730,0.09635178859759161
794846,196248,0.09684590033398952
794846,780451,0.09635178859759161
794846,816890,0.09635178859759161
794846,858710,0.0958576768611937
794846,903609,0.09536356512479581
794846,944310,0.09635178859759161
794846,171994,0.07642928596647557
794846,180228,0.07642928596647557
794846,297894,0.0768212310227139
73969,204386,0.3316412859560068
73969,326249,0.33671742808798644
73969,754032,0.3316412859560068
762097,24113,0.07171171171171171
762097,37730,0.07171171171171171
762097,65590,0.07135135135135136
762097,184043,0.07171171171171171
762097,199995,0.07063063063063063
762097,219203,0.07099099099099099
762097,270667,0.07171171171171171
762097,355412,0.07171171171171171
762097,357406,0.07135135135135136
762097,567862,0.07135135135135136
762097,610339,0.07135135135135136
762097,639056,0.07171171171171171
762097,782768,0.07171171171171171
762097,842802,0.07099099099099099
467203,33161,0.06087429148225794
467203,46861,0.06025312524264306
467203,74452,0.060563708362450494
467203,108826,0.060563708362450494
467203,128099,0.060563708362450494
467203,139933,0.060563708362450494
467203,165011,0.06087429148225794
467203,316834,0.060563708362450494
467203,477875,0.060563708362450494
467203,594665,0.06087429148225794
467203,622805,0.06087429148225794
467203,766893,0.060563708362450494
467203,821571,0.060563708362450494
467203,29884,0.02643361598982115
467203,43714,0.026569172994897153
467203,378624,0.02643361598982115
467203,754032,0.026569172994897153
467203,796734,0.026569172994897153
467203,802791,0.026162501979669135
467203,824022,0.02643361598982115
467203,894465,0.026569172994897153
74005,156886,1.0
631071,259529,0.33275862068965517
631071,742899,0.33448275862068966
631071,793227,0.33275862068965517
631078,163198,0.1987704918032787
631078,190946,0.19979508196721313
631078,410219,0.20081967213114754
631078,637150,0.20184426229508196
631078,941579,0.1987704918032787
139566,51233,0.2506426735218509
139566,119111,0.2493573264781491
139566,300013,0.2506426735218509
139566,423829,0.2493573264781491
958768,41874,0.06208613650438193
958768,66915,0.06208613650438193
958768,163229,0.06240290250695531
958768,307461,0.06176937050180855
958768,314600,0.06208613650438193
958768,334193,0.06271966850952868
958768,520033,0.06240290250695531
958768,531986,0.06208613650438193
958768,631774,0.06208613650438193
958768,754032,0.06208613650438193
958768,799053,0.06208613650438193
958768,866841,0.06208613650438193
958768,894465,0.06208613650438193
958768,33161,0.19192992743531478
172350,175553,0.5012919896640827
172350,793227,0.49870801033591733
303422,615026,1.0
762177,19701,0.05280085767890646
762177,51992,0.05280085767890646
762177,66915,0.0525328330206379
762177,131650,0.05280085767890646
762177,233066,0.05226480836236934
762177,266255,0.05280085767890646
762177,379125,0.0525328330206379
762177,404345,0.0525328330206379
762177,490004,0.05280085767890646
762177,531986,0.0525328330206379
762177,538677,0.05226480836236934
762177,570825,0.05280085767890646
762177,617196,0.05280085767890646
762177,631774,0.0525328330206379
762177,672910,0.05280085767890646
762177,754032,0.0525328330206379
762177,840402,0.0525328330206379
762177,894465,0.0525328330206379
762177,933809,0.05280085767890646
41283,9084,0.0384516435495756
41283,22124,0.03864682955744146
41283,69534,0.03864682955744146
41283,70800,0.0384516435495756
41283,84209,0.0384516435495756
41283,84814,0.0384516435495756
41283,165663,0.0384516435495756
41283,170381,0.03864682955744146
41283,182598,0.03825645754170973
41283,222436,0.0384516435495756
41283,260206,0.0384516435495756
41283,371258,0.03864682955744146
41283,424244,0.03825645754170973
41283,465562,0.03864682955744146
41283,490004,0.0384516435495756
41283,500992,0.03864682955744146
41283,540883,0.03864682955744146
41283,574772,0.0384516435495756
41283,749970,0.038061271533843866
41283,858827,0.0384516435495756
41283,987621,0.0384516435495756
41283,129775,0.19192992743531478
926021,208774,0.33164983164983164
926021,319347,0.335016835016835
926021,935330,0.3333333333333333
270667,61938,0.047334648602115455
270667,66915,0.047334648602115455
270667,112462,0.047334648602115455
270667,114342,0.047334648602115455
270667,131650,0.04757615191130992
270667,139026,0.047334648602115455
270667,141681,0.04757615191130992
270667,219203,0.04757615191130992
270667,325459,0.04781765522050438
270667,354105,0.047334648602115455
270667,413524,0.04757615191130992
270667,418662,0.04757615191130992
270667,522377,0.04757615191130992
270667,570061,0.04781765522050438
270667,747445,0.04757615191130992
270667,825087,0.04781765522050438
270667,842802,0.04757615191130992
270667,25462,0.19192992743531478
3088724,114342,0.1977800201816347
3088724,280897,0.20181634712411706
3088724,343930,0.19979818365287588
3088724,357406,0.19979818365287588
3088724,393345,0.20080726538849647
696668,221803,0.05554321728691476
696668,587608,0.05498499399759904
696668,597736,0.05554321728691476
696668,607202,0.05554321728691476
696668,683750,0.05498499399759904
696668,949820,0.05554321728691476
696668,26520,0.13533968577247601
696668,27916,0.1332993890020367
696668,378624,0.13261929007855688
696668,642542,0.13261929007855688
696668,772721,0.13397948792551645
8549,65590,0.04770359999040181
8549,66915,0.04722174544504422
8549,131627,0.04722174544504422
8549,189678,0.04770359999040181
8549,325459,0.04770359999040181
8549,346336,0.04722174544504422
8549,379125,0.04722174544504422
8549,422405,0.04746267271772302
8549,545726,0.04770359999040181
8549,615119,0.04746267271772302
8549,621944,0.04770359999040181
8549,752314,0.04770359999040181
8549,754032,0.04722174544504422
8549,780625,0.04794452726308061
8549,840402,0.04722174544504422
8549,895136,0.04770359999040181
8549,922911,0.04794452726308061
8549,816890,0.19192992743531478
827760,892771,1.0
958839,290812,0.4050631152550712
958839,531986,0.403006957309614
958839,104714,0.19192992743531478
2367865,151988,0.201417004048583
2367865,240252,0.19838056680161945
2367865,540139,0.19838056680161945
2367865,673486,0.20040485829959515
2367865,868063,0.201417004048583
8570,39013,0.1252359974826935
8570,305363,0.1252359974826935
8570,563834,0.12460667086217747
8570,579839,0.12460667086217747
8570,690456,0.1252359974826935
8570,781766,0.1252359974826935
8570,808944,0.12460667086217747
8570,855836,0.1252359974826935
205180,332141,0.4040350362823426
205180,824022,0.4040350362823426
205180,46861,0.01472879981109615
205180,49180,0.01488064310811776
205180,100854,0.01472879981109615
205180,137494,0.01472879981109615
205180,151469,0.014804721459606957
205180,197040,0.01472879981109615
205180,369270,0.014652878162585346
205180,486775,0.014804721459606957
205180,577590,0.01472879981109615
205180,748773,0.01472879981109615
205180,827250,0.014804721459606957
205180,830028,0.014804721459606957
205180,933172,0.014804721459606957
106882,238115,0.19656098698708357
106882,316834,0.19656098698708357
106882,384675,0.1975689920485558
106882,414251,0.1975689920485558
106882,317093,0.2117400419287212
565634,78242,0.09917780061664953
565634,91879,0.10071942446043165
565634,108554,0.10020554984583761
565634,117990,0.10071942446043165
565634,172612,0.10020554984583761
565634,248452,0.10020554984583761
565634,310383,0.09969167523124357
565634,341422,0.10020554984583761
565634,607283,0.09969167523124357
565634,955009,0.09917780061664953
926085,79960,0.1669491525423729
926085,192382,0.16610169491525423
926085,193320,0.1669491525423729
926085,574772,0.1669491525423729
926085,604852,0.1669491525423729
926085,745241,0.16610169491525423
139655,110161,0.5
139655,936190,0.5
8591,178906,0.1109865470852018
8591,219203,0.11042600896860987
8591,572737,0.1109865470852018
8591,583618,0.11154708520179372
8591,798606,0.1109865470852018
8591,803026,0.1109865470852018
8591,808944,0.1109865470852018
8591,855836,0.11154708520179372
8591,859509,0.11154708520179372
860561,128495,0.07158273381294963
860561,162197,0.07158273381294963
860561,219203,0.07086330935251799
860561,326249,0.07158273381294963
860561,383889,0.07158273381294963
860561,490852,0.07158273381294963
860561,574102,0.07158273381294963
860561,639056,0.07158273381294963
860561,746302,0.07158273381294963
860561,754032,0.07050359712230216
860561,758630,0.07122302158273382
860561,775877,0.07158273381294963
860561,860080,0.07158273381294963
860561,936095,0.07158273381294963
303506,61044,0.045601105481345
303506,61226,0.045370796867802855
303506,96379,0.045601105481345
303506,101946,0.04514048825426071
303506,127063,0.045601105481345
303506,135152,0.04583141409488715
303506,208076,0.045370796867802855
303506,208774,0.045370796867802855
303506,276381,0.045370796867802855
303506,316834,0.04491017964071856
303506,319347,0.04583141409488715
303506,361393,0.045370796867802855
303506,467203,0.04514048825426071
303506,517074,0.045601105481345
303506,569685,0.04514048825426071
303506,607773,0.045601105481345
303506,622805,0.04514048825426071
303506,649435,0.045601105481345
303506,767016,0.045601105481345
303506,790667,0.045601105481345
303506,865016,0.045601105481345
303506,930642,0.045601105481345
74134,93533,0.20103092783505155
74134,102050,0.20103092783505155
74134,154533,0.2
74134,266160,0.19896907216494844
74134,577531,0.19896907216494844
926108,15318,0.043024936252405735
926108,44751,0.0428076385945653
926108,68551,0.04324223391024617
926108,117844,0.042373043278884436
926108,200791,0.042373043278884436
926108,207644,0.0428076385945653
926108,300583,0.043024936252405735
926108,396676,0.0428076385945653
926108,410219,0.04259034093672487
926108,522768,0.04324223391024617
926108,583959,0.042373043278884436
926108,592954,0.04324223391024617
926108,629609,0.04259034093672487
926108,798248,0.043024936252405735
926108,806247,0.042373043278884436
926108,811897,0.04324223391024617
926108,936206,0.0428076385945653
926108,944310,0.042373043278884436
926108,170369,0.22967980295566504
926115,272567,1.0
106916,214162,0.1997971602434077
106916,396676,0.1997971602434077
106916,409968,0.1997971602434077
106916,792370,0.20081135902636918
106916,944084,0.1997971602434077
795053,17748,0.12960429327478867
795053,164053,0.13226284288042536
795053,232869,0.13226284288042536
795053,358055,0.13226284288042536
795053,376204,0.13226284288042536
795053,927555,0.12960429327478867
795053,79016,0.10424956145980406
795053,1878899,0.10749048046891714
795054,488378,0.430379746835443
762288,486305,1.0
270770,781732,0.31153846153846154
270770,162233,0.08567521367521368
270770,307461,0.08523809523809524
270770,687933,0.08654945054945055
270770,791120,0.08611233211233212
270770,829267,0.08654945054945055
270770,855405,0.08611233211233212
270770,887619,0.08567521367521368
270770,988471,0.08654945054945055
467382,41874,0.07674236491777604
467382,51992,0.07713390759592796
467382,58549,0.07713390759592796
467382,64303,0.07674236491777604
467382,66915,0.07674236491777604
467382,582313,0.07674236491777604
467382,610346,0.07752545027407988
467382,625736,0.07674236491777604
467382,631774,0.07674236491777604
467382,678339,0.07713390759592796
467382,754032,0.07674236491777604
467382,790732,0.07713390759592796
467382,936425,0.07674236491777604
139709,64199,0.16666666666666666
139709,81083,0.16666666666666666
139709,227527,0.16666666666666666
139709,334829,0.16666666666666666
139709,389979,0.16666666666666666
139709,577720,0.16666666666666666
3383741,85397,0.19192992743531478
205254,315336,0.5
205254,792507,0.5
893383,44764,0.12476250791640278
893383,84053,0.12476250791640278
893383,202545,0.12476250791640278
893383,357406,0.12539582013932868
893383,490004,0.12476250791640278
893383,585189,0.12476250791640278
893383,762500,0.1260291323622546
893383,937098,0.12476250791640278
41420,237205,0.2117400419287212
74195,40225,0.1968126655875792
74195,59819,0.1968126655875792
74195,384675,0.19782196130854116
74195,927555,0.1968126655875792
74195,256349,0.0705800139762404
74195,317093,0.07021619947120823
74195,411761,0.07094382848127256
827859,492162,1.0
41431,416785,0.3344768439108062
41431,760240,0.33104631217838765
41431,798662,0.3344768439108062
139741,94126,0.11602456444366038
139741,130028,0.11543858179495503
139741,418740,0.11543858179495503
139741,531986,0.11485259914624968
139741,667020,0.11543858179495503
139741,852855,0.11543858179495503
139741,858827,0.11543858179495503
139741,104714,0.03838598548706296
139741,131624,0.03838598548706296
139741,661524,0.03838598548706296
139741,683795,0.03838598548706296
139741,756291,0.03838598548706296
106987,211758,0.8320790216368767
106987,43499,0.03344556122196366
106987,77662,0.0336188542852899
106987,476356,0.0336188542852899
106987,479028,0.0336188542852899
106987,483334,0.0336188542852899
467444,16438,0.0576774653243634
467444,43714,0.0573846863125646
467444,100160,0.0573846863125646
467444,124492,0.058263023347961
467444,325459,0.0579702443361622
467444,408696,0.0579702443361622
467444,484145,0.0573846863125646
467444,493327,0.0579702443361622
467444,502163,0.0576774653243634
467444,545726,0.0579702443361622
467444,566918,0.0576774653243634
467444,754032,0.0573846863125646
467444,764181,0.0579702443361622
467444,799053,0.0573846863125646
467444,99561,0.19192992743531478
41462,1190,0.14213197969543148
41462,170770,0.14430746918056564
41462,376204,0.14430746918056564
41462,384675,0.14213197969543148
41462,500889,0.14213197969543148
41462,594665,0.14213197969543148
41462,743968,0.14285714285714285
303626,76057,0.06659870880054367
303626,125465,0.06659870880054367
303626,139026,0.06659870880054367
303626,144538,0.06693849813115868
303626,192382,0.06659870880054367
303626,199995,0.06659870880054367
303626,304401,0.06659870880054367
303626,404434,0.06659870880054367
303626,674873,0.06659870880054367
303626,685647,0.06659870880054367
303626,745964,0.06659870880054367
303626,754032,0.06659870880054367
303626,798992,0.06693849813115868
303626,850692,0.06659870880054367
303626,858827,0.06693849813115868
3416601,170770,1.0
139804,44290,0.12491951062459755
139804,175553,0.12491951062459755
139804,211758,0.12427559562137798
139804,259529,0.12427559562137798
139804,267354,0.12556342562781714
139804,484396,0.12556342562781714
139804,742899,0.12491951062459755
139804,951384,0.12556342562781714
926237,37730,0.03883263570161129
926237,75747,0.03844235795586646
926237,128495,0.03883263570161129
926237,141838,0.03844235795586646
926237,182900,0.038247219082994034
926237,184043,0.03883263570161129
926237,219203,0.03844235795586646
926237,233066,0.03805208021012162
926237,262794,0.03863749682873887
926237,320845,0.038247219082994034
926237,357406,0.03863749682873887
926237,359613,0.038247219082994034
926237,413524,0.03844235795586646
926237,531986,0.038247219082994034
926237,612716,0.03844235795586646
926237,647796,0.03863749682873887
926237,754032,0.038247219082994034
926237,768321,0.03844235795586646
926237,806829,0.03863749682873887
926237,858827,0.03844235795586646
926237,947563,0.03863749682873887
926237,361393,0.19192992743531478
369183,33666,0.09964592817400102
369183,397880,0.09964592817400102
369183,480086,0.10065756196256954
369183,527267,0.10065756196256954
369183,531986,0.09914011127971674
369183,545726,0.10015174506828528
369183,678339,0.09964592817400102
369183,895136,0.10015174506828528
369183,988638,0.09914011127971674
369183,1839912,0.10116337885685382
238115,269972,0.7882599580712788
238115,13511,0.04226042201886576
238115,79016,0.04226042201886576
238115,82584,0.04226042201886576
238115,317093,0.04226042201886576
238115,668448,0.04269835385325815
303651,52151,0.2506361323155216
303651,93322,0.24936386768447838
303651,302765,0.2506361323155216
303651,785380,0.24936386768447838
172582,9084,0.039910858995137764
172582,28432,0.0403160453808752
172582,44764,0.039910858995137764
172582,51376,0.039910858995137764
172582,96576,0.0403160453808752
172582,128440,0.039910858995137764
172582,131650,0.039910858995137764
172582,183858,0.039910858995137764
172582,193231,0.039910858995137764
172582,266534,0.040113452188006486
172582,290812,0.039910858995137764
172582,308645,0.040113452188006486
172582,324646,0.040113452188006486
172582,475980,0.040113452188006486
172582,478426,0.039910858995137764
172582,520033,0.039910858995137764
172582,531986,0.03970826580226904
172582,568071,0.039910858995137764
172582,569402,0.039910858995137764
172582,583478,0.040113452188006486
172582,672910,0.039910858995137764
172582,790732,0.039910858995137764
172582,817011,0.040113452188006486
172582,852855,0.039910858995137764
172582,863102,0.0403160453808752
533042,673621,0.5
533042,796439,0.5
172612,212129,0.0947738671646004
172612,310383,0.0947738671646004
172612,492663,0.09526239225307771
172612,591104,0.09526239225307771
172612,607283,0.0947738671646004
172612,758194,0.0947738671646004
172612,162677,0.08545606084284002
172612,191680,0.08634161587748085
172612,490416,0.08589883836016043
172612,640675,0.08589883836016043
172612,868092,0.08678439339480126
1352264,183867,0.20987654320987653
1352264,496525,0.7901234567901234
500298,81683,0.11129943502824859
500298,160848,0.11129943502824859
500298,242861,0.11129943502824859
500298,328014,0.11073446327683616
500298,694411,0.11129943502824859
500298,745584,0.11129943502824859
500298,776659,0.11129943502824859
500298,798477,0.11073446327683616
500298,923432,0.11073446327683616
107090,122023,0.1351379984835139
107090,180228,0.13444851889941434
107090,240081,0.1351379984835139
107090,321321,0.1351379984835139
107090,325401,0.13306955973121523
107090,418955,0.1351379984835139
107090,14651,0.031961004141662155
107090,68155,0.031961004141662155
107090,98081,0.031961004141662155
107090,418981,0.031961004141662155
107090,477875,0.031961004141662155
107090,830375,0.032124906727004014
926307,51992,0.10015251652262329
926307,131650,0.10015251652262329
926307,137390,0.10015251652262329
926307,595101,0.099644128113879
926307,617196,0.10015251652262329
926307,631774,0.099644128113879
926307,672910,0.10015251652262329
926307,748222,0.10015251652262329
926307,855423,0.10015251652262329
926307,868306,0.099644128113879
74340,805930,1.0
369270,748773,1.0
8828,11754,0.05055225098508931
8828,22257,0.05055225098508931
8828,31380,0.05055225098508931
8828,81403,0.05029693658617472
8828,159433,0.050807565384003904
8828,228099,0.05055225098508931
8828,235923,0.050041622187260125
8828,237205,0.05055225098508931
8828,246960,0.05055225098508931
8828,290590,0.05055225098508931
8828,354722,0.05055225098508931
8828,390477,0.05055225098508931
8828,484145,0.050041622187260125
8828,495338,0.050807565384003904
8828,545074,0.05055225098508931
8828,776093,0.05055225098508931
8828,137084,0.019163809277626464
8828,160690,0.019358365716993228
8828,177454,0.019358365716993228
8828,208774,0.019163809277626464
8828,302106,0.019261087497309846
8828,477875,0.0189692528382597
8828,572499,0.019066531057943082
8828,790833,0.019163809277626464
8828,820434,0.019261087497309846
8828,874289,0.019163809277626464
533117,33161,0.13160047000167857
533117,128099,0.13092903903228226
533117,129775,0.13160047000167857
533117,402872,0.13160047000167857
533117,569685,0.13160047000167857
533117,821571,0.13092903903228226
533117,104714,0.0533411614577469
533117,138699,0.052799626823658095
533117,354105,0.0530703941407025
533117,924232,0.0525288595066137
762496,83554,1.0
205442,335,0.8080700725646852
205442,816890,0.09547534655583262
205442,837215,0.09645458087948218
107139,33161,0.16737830913748933
107139,83013,0.16737830913748933
107139,128099,0.16652433817250215
107139,144458,0.16652433817250215
107139,303050,0.16481639624252775
107139,569685,0.16737830913748933
139908,5953,0.041569459172852596
139908,22928,0.041569459172852596
139908,75100,0.04178154825026511
139908,75747,0.04178154825026511
139908,81493,0.04178154825026511
139908,84209,0.04178154825026511
139908,114342,0.041569459172852596
139908,139026,0.041569459172852596
139908,154998,0.04178154825026511
139908,192382,0.041569459172852596
139908,193216,0.041569459172852596
139908,246611,0.041569459172852596
139908,418740,0.04178154825026511
139908,503913,0.041569459172852596
139908,531986,0.041569459172852596
139908,562304,0.041569459172852596
139908,574772,0.04178154825026511
139908,590479,0.04178154825026511
139908,604852,0.04178154825026511
139908,771438,0.041569459172852596
139908,805661,0.041569459172852596
139908,858827,0.04178154825026511
139908,866786,0.04178154825026511
139908,894465,0.041569459172852596
762500,474482,0.2509505703422053
762500,492331,0.24968314321926488
762500,498691,0.24968314321926488
762500,747445,0.24968314321926488
795271,39656,0.16666666666666666
795271,211758,0.16580756013745704
795271,423829,0.16666666666666666
795271,490416,0.16666666666666666
795271,798326,0.16752577319587628
795271,928942,0.16666666666666666
795288,1528006,1.0
74397,9680,0.07522056393175866
74397,36987,0.0759960336630139
74397,119629,0.07638376852864152
74397,245992,0.07522056393175866
74397,248392,0.07522056393175866
74397,286483,0.07560829879738629
74397,423829,0.07522056393175866
74397,484396,0.07560829879738629
74397,738182,0.0759960336630139
74397,792583,0.0759960336630139
74397,800100,0.07560829879738629
74397,94205,0.08352992257037413
74397,354105,0.08439105579274912
139933,269972,0.5012853470437018
139933,271029,0.4987146529562982
238245,287092,0.5025380710659898
238245,639005,0.49746192893401014
271029,31067,0.2627533193570929
271029,46861,0.261405866437313
271029,658346,0.2641007722768729
271029,184502,0.07033705351504853
271029,260038,0.07070149420683634
271029,819894,0.07070149420683634
402117,89305,0.24968474148802017
402117,748262,0.2509457755359395
402117,758520,0.24968474148802017
402117,895136,0.24968474148802017
795341,19701,0.11155152887882219
795341,41874,0.11098527746319366
795341,66915,0.11098527746319366
795341,233066,0.11041902604756512
795341,487186,0.11155152887882219
795341,531986,0.11098527746319366
795341,747445,0.11155152887882219
795341,753685,0.11098527746319366
795341,840402,0.11098527746319366
205520,36310,0.16666666666666666
205520,66869,0.16666666666666666
205520,154530,0.16666666666666666
205520,485191,0.16666666666666666
205520,575379,0.16666666666666666
205520,583478,0.16666666666666666
664272,160690,0.20020120724346077
664272,164053,0.20020120724346077
664272,262255,0.19919517102615694
664272,376204,0.20020120724346077
664272,502371,0.20020120724346077
74452,238115,0.5
74452,333175,0.5
238297,75747,0.2693566908548951
238297,131650,0.2693566908548951
238297,418740,0.2693566908548951
238297,128099,0.04779864093216652
238297,187581,0.04804376216771609
238297,622805,0.04804376216771609
238297,785380,0.04804376216771609
107227,67631,0.06662946428571428
107227,481354,0.06629464285714286
107227,493848,0.06662946428571428
107227,584257,0.06629464285714286
107227,891575,0.06629464285714286
107227,92942,0.11159275415000607
107227,93322,0.11102629346904158
107227,617196,0.11159275415000607
107227,785380,0.11102629346904158
107227,798543,0.11102629346904158
107227,895443,0.11159275415000607
926428,127337,0.06751051920917854
926428,183858,0.06751051920917854
926428,199995,0.067167826218269
926428,300245,0.067167826218269
926428,346336,0.067167826218269
926428,531986,0.067167826218269
926428,617196,0.06751051920917854
926428,685647,0.067167826218269
